origin,dest,edge,date,forecast_volume,is_long_shutdown_corrected,raw_forecast_volume
DC69,DC3,DC69->DC3,2023-01-16,0,False,0
DC69,DC4,DC69->DC4,2023-01-16,0,False,0
DC69,DC5,DC69->DC5,2023-01-16,13,False,14
DC69,DC62,DC69->DC62,2023-01-16,727,False,785
DC69,DC8,DC69->DC8,2023-01-16,736,False,794
DC7,DC10,DC7->DC10,2023-01-16,790,False,853
DC7,DC12,DC7->DC12,2023-01-16,0,False,0
DC7,DC14,DC7->DC14,2023-01-16,837,False,903
DC7,DC3,DC7->DC3,2023-01-16,0,False,0
DC7,DC34,DC7->DC34,2023-01-16,0,False,0
DC7,DC35,DC7->DC35,2023-01-16,0,False,0
DC7,DC4,DC7->DC4,2023-01-16,0,False,0
DC7,DC40,DC7->DC40,2023-01-16,0,False,0
DC7,DC5,DC7->DC5,2023-01-16,164,False,177
DC7,DC62,DC7->DC62,2023-01-16,754,False,814
DC7,DC65,DC7->DC65,2023-01-16,0,False,0
DC7,DC70,DC7->DC70,2023-01-16,0,False,0
DC7,DC8,DC7->DC8,2023-01-16,1317,False,1422
DC7,DC9,DC7->DC9,2023-01-16,4280,True,4620
DC70,DC10,DC70->DC10,2023-01-16,0,False,0
DC70,DC14,DC70->DC14,2023-01-16,0,False,0
DC70,DC3,DC70->DC3,2023-01-16,0,False,0
DC70,DC32,DC70->DC32,2023-01-16,0,False,0
DC70,DC34,DC70->DC34,2023-01-16,0,False,0
DC70,DC35,DC70->DC35,2023-01-16,11,False,12
DC70,DC38,DC70->DC38,2023-01-16,0,False,0
DC70,DC4,DC70->DC4,2023-01-16,0,False,0
DC70,DC40,DC70->DC40,2023-01-16,0,False,0
DC70,DC5,DC70->DC5,2023-01-16,0,False,0
DC70,DC62,DC70->DC62,2023-01-16,0,False,0
DC70,DC8,DC70->DC8,2023-01-16,0,False,0
DC71,DC10,DC71->DC10,2023-01-16,103,False,111
DC71,DC12,DC71->DC12,2023-01-16,0,False,0
DC71,DC14,DC71->DC14,2023-01-16,88,False,95
DC71,DC3,DC71->DC3,2023-01-16,0,False,0
DC71,DC35,DC71->DC35,2023-01-16,0,False,0
DC71,DC4,DC71->DC4,2023-01-16,468,False,505
DC71,DC40,DC71->DC40,2023-01-16,0,False,0
DC71,DC5,DC71->DC5,2023-01-16,58,False,63
DC71,DC62,DC71->DC62,2023-01-16,132,False,142
DC71,DC70,DC71->DC70,2023-01-16,0,False,0
DC71,DC8,DC71->DC8,2023-01-16,2,False,2
DC71,DC9,DC71->DC9,2023-01-16,0,False,0
DC72,DC10,DC72->DC10,2023-01-16,0,False,0
DC72,DC14,DC72->DC14,2023-01-16,0,False,0
DC72,DC3,DC72->DC3,2023-01-16,0,False,0
DC72,DC35,DC72->DC35,2023-01-16,0,False,0
DC72,DC4,DC72->DC4,2023-01-16,0,False,0
DC72,DC5,DC72->DC5,2023-01-16,0,False,0
DC72,DC62,DC72->DC62,2023-01-16,0,False,0
DC72,DC8,DC72->DC8,2023-01-16,0,False,0
DC72,DC9,DC72->DC9,2023-01-16,0,False,0
DC73,DC10,DC73->DC10,2023-01-16,7080,False,7642
DC73,DC12,DC73->DC12,2023-01-16,0,False,0
DC73,DC14,DC73->DC14,2023-01-16,4490,False,4847
DC73,DC20,DC73->DC20,2023-01-16,0,False,0
DC73,DC3,DC73->DC3,2023-01-16,1071,True,1156
DC73,DC34,DC73->DC34,2023-01-16,0,False,0
DC73,DC35,DC73->DC35,2023-01-16,0,False,0
DC73,DC4,DC73->DC4,2023-01-16,15757,False,17008
DC73,DC40,DC73->DC40,2023-01-16,0,False,0
DC73,DC5,DC73->DC5,2023-01-16,2503,False,2702
DC73,DC62,DC73->DC62,2023-01-16,4142,False,4471
DC73,DC64,DC73->DC64,2023-01-16,0,False,0
DC73,DC70,DC73->DC70,2023-01-16,0,False,0
DC73,DC8,DC73->DC8,2023-01-16,56,False,60
DC73,DC9,DC73->DC9,2023-01-16,0,False,0
DC74,DC10,DC74->DC10,2023-01-16,0,False,0
DC74,DC14,DC74->DC14,2023-01-16,0,False,0
DC74,DC3,DC74->DC3,2023-01-16,0,False,0
DC74,DC4,DC74->DC4,2023-01-16,0,False,0
DC74,DC5,DC74->DC5,2023-01-16,0,False,0
DC74,DC8,DC74->DC8,2023-01-16,0,False,0
DC74,DC9,DC74->DC9,2023-01-16,0,False,0
DC75,DC35,DC75->DC35,2023-01-16,0,False,0
DC76,DC10,DC76->DC10,2023-01-16,0,False,0
DC76,DC14,DC76->DC14,2023-01-16,0,False,0
DC76,DC3,DC76->DC3,2023-01-16,0,False,0
DC76,DC4,DC76->DC4,2023-01-16,0,False,0
DC76,DC5,DC76->DC5,2023-01-16,0,False,0
DC76,DC62,DC76->DC62,2023-01-16,0,False,0
DC76,DC8,DC76->DC8,2023-01-16,0,False,0
DC77,DC6,DC77->DC6,2023-01-16,0,False,0
DC8,DC10,DC8->DC10,2023-01-16,17624,False,19023
DC8,DC13,DC8->DC13,2023-01-16,0,False,0
DC8,DC14,DC8->DC14,2023-01-16,11141,False,12026
DC8,DC15,DC8->DC15,2023-01-16,0,False,0
DC8,DC25,DC8->DC25,2023-01-16,0,False,0
DC8,DC27,DC8->DC27,2023-01-16,0,False,0
DC8,DC3,DC8->DC3,2023-01-16,8,False,9
DC8,DC32,DC8->DC32,2023-01-16,0,False,0
DC8,DC33,DC8->DC33,2023-01-16,0,False,0
DC8,DC34,DC8->DC34,2023-01-16,0,False,0
DC8,DC35,DC8->DC35,2023-01-16,70,False,76
DC8,DC38,DC8->DC38,2023-01-16,0,False,0
DC8,DC4,DC8->DC4,2023-01-16,434,False,469
DC8,DC40,DC8->DC40,2023-01-16,0,False,0
DC8,DC43,DC8->DC43,2023-01-16,0,False,0
DC8,DC44,DC8->DC44,2023-01-16,0,False,0
DC8,DC5,DC8->DC5,2023-01-16,3809,False,4111
DC8,DC59,DC8->DC59,2023-01-16,0,False,0
DC8,DC62,DC8->DC62,2023-01-16,13825,False,14923
DC8,DC64,DC8->DC64,2023-01-16,0,False,0
DC8,DC65,DC8->DC65,2023-01-16,0,False,0
DC8,DC70,DC8->DC70,2023-01-16,44,False,47
DC8,DC76,DC8->DC76,2023-01-16,0,False,0
DC8,DC78,DC8->DC78,2023-01-16,0,False,0
DC8,DC9,DC8->DC9,2023-01-16,0,False,0
DC9,DC10,DC9->DC10,2023-01-16,0,False,0
DC9,DC12,DC9->DC12,2023-01-16,0,False,0
DC9,DC13,DC9->DC13,2023-01-16,0,False,0
DC9,DC14,DC9->DC14,2023-01-16,13526,True,14600
DC9,DC19,DC9->DC19,2023-01-16,0,False,0
DC9,DC21,DC9->DC21,2023-01-16,0,False,0
DC9,DC22,DC9->DC22,2023-01-16,0,False,0
DC9,DC23,DC9->DC23,2023-01-16,0,False,0
DC9,DC25,DC9->DC25,2023-01-16,0,False,0
DC9,DC3,DC9->DC3,2023-01-16,11450,True,12359
DC9,DC32,DC9->DC32,2023-01-16,0,False,0
DC9,DC34,DC9->DC34,2023-01-16,0,False,0
DC9,DC35,DC9->DC35,2023-01-16,0,False,0
DC9,DC36,DC9->DC36,2023-01-16,0,False,0
DC9,DC4,DC9->DC4,2023-01-16,0,False,0
DC9,DC40,DC9->DC40,2023-01-16,0,False,0
DC9,DC48,DC9->DC48,2023-01-16,0,False,0
DC9,DC5,DC9->DC5,2023-01-16,23996,True,25901
DC9,DC51,DC9->DC51,2023-01-16,0,False,0
DC9,DC58,DC9->DC58,2023-01-16,0,False,0
DC9,DC62,DC9->DC62,2023-01-16,0,False,0
DC9,DC67,DC9->DC67,2023-01-16,0,False,0
DC9,DC79,DC9->DC79,2023-01-16,0,False,0
DC9,DC8,DC9->DC8,2023-01-16,0,False,0
DC1,DC8,DC1->DC8,2023-01-17,0,False,0
DC10,DC12,DC10->DC12,2023-01-17,0,False,0
DC10,DC13,DC10->DC13,2023-01-17,0,False,0
DC10,DC14,DC10->DC14,2023-01-17,8608,False,9292
DC10,DC17,DC10->DC17,2023-01-17,0,False,0
DC10,DC19,DC10->DC19,2023-01-17,0,False,0
DC10,DC20,DC10->DC20,2023-01-17,0,False,0
DC10,DC21,DC10->DC21,2023-01-17,0,False,0
DC10,DC22,DC10->DC22,2023-01-17,0,False,0
DC10,DC23,DC10->DC23,2023-01-17,0,False,0
DC10,DC25,DC10->DC25,2023-01-17,0,False,0
DC10,DC27,DC10->DC27,2023-01-17,0,False,0
DC10,DC28,DC10->DC28,2023-01-17,0,False,0
DC10,DC3,DC10->DC3,2023-01-17,9162,True,9889
DC10,DC30,DC10->DC30,2023-01-17,0,False,0
DC10,DC32,DC10->DC32,2023-01-17,0,False,0
DC10,DC33,DC10->DC33,2023-01-17,0,False,0
DC10,DC34,DC10->DC34,2023-01-17,0,False,0
DC10,DC35,DC10->DC35,2023-01-17,359,False,388
DC10,DC36,DC10->DC36,2023-01-17,0,False,0
DC10,DC38,DC10->DC38,2023-01-17,0,False,0
DC10,DC4,DC10->DC4,2023-01-17,42774,False,46171
DC10,DC40,DC10->DC40,2023-01-17,0,False,0
DC10,DC47,DC10->DC47,2023-01-17,0,False,0
DC10,DC5,DC10->DC5,2023-01-17,6323,False,6825
DC10,DC51,DC10->DC51,2023-01-17,0,False,0
DC10,DC59,DC10->DC59,2023-01-17,0,False,0
DC10,DC60,DC10->DC60,2023-01-17,0,False,0
DC10,DC61,DC10->DC61,2023-01-17,0,False,0
DC10,DC62,DC10->DC62,2023-01-17,11897,False,12842
DC10,DC64,DC10->DC64,2023-01-17,0,False,0
DC10,DC65,DC10->DC65,2023-01-17,0,False,0
DC10,DC67,DC10->DC67,2023-01-17,0,False,0
DC10,DC70,DC10->DC70,2023-01-17,702,False,758
DC10,DC73,DC10->DC73,2023-01-17,0,False,0
DC10,DC76,DC10->DC76,2023-01-17,0,False,0
DC10,DC78,DC10->DC78,2023-01-17,0,False,0
DC10,DC8,DC10->DC8,2023-01-17,1135,False,1225
DC10,DC80,DC10->DC80,2023-01-17,0,False,0
DC10,DC9,DC10->DC9,2023-01-17,0,False,0
DC11,DC10,DC11->DC10,2023-01-17,0,False,0
DC11,DC14,DC11->DC14,2023-01-17,0,False,0
DC11,DC22,DC11->DC22,2023-01-17,0,False,0
DC11,DC3,DC11->DC3,2023-01-17,0,False,0
DC11,DC5,DC11->DC5,2023-01-17,0,False,0
DC11,DC9,DC11->DC9,2023-01-17,0,False,0
DC12,DC10,DC12->DC10,2023-01-17,0,False,0
DC12,DC14,DC12->DC14,2023-01-17,0,False,0
DC12,DC23,DC12->DC23,2023-01-17,0,False,0
DC12,DC3,DC12->DC3,2023-01-17,0,False,0
DC12,DC32,DC12->DC32,2023-01-17,0,False,0
DC12,DC35,DC12->DC35,2023-01-17,0,False,0
DC12,DC36,DC12->DC36,2023-01-17,0,False,0
DC12,DC38,DC12->DC38,2023-01-17,0,False,0
DC12,DC40,DC12->DC40,2023-01-17,0,False,0
DC12,DC5,DC12->DC5,2023-01-17,0,False,0
DC12,DC67,DC12->DC67,2023-01-17,0,False,0
DC12,DC9,DC12->DC9,2023-01-17,0,False,0
DC13,DC10,DC13->DC10,2023-01-17,0,False,0
DC13,DC14,DC13->DC14,2023-01-17,0,False,0
DC13,DC15,DC13->DC15,2023-01-17,0,False,0
DC13,DC3,DC13->DC3,2023-01-17,0,False,0
DC13,DC4,DC13->DC4,2023-01-17,0,False,0
DC13,DC5,DC13->DC5,2023-01-17,0,False,0
DC13,DC62,DC13->DC62,2023-01-17,0,False,0
DC13,DC8,DC13->DC8,2023-01-17,0,False,0
DC13,DC9,DC13->DC9,2023-01-17,0,False,0
DC14,DC10,DC14->DC10,2023-01-17,27007,False,29152
DC14,DC11,DC14->DC11,2023-01-17,0,False,0
DC14,DC12,DC14->DC12,2023-01-17,0,False,0
DC14,DC13,DC14->DC13,2023-01-17,0,False,0
DC14,DC17,DC14->DC17,2023-01-17,0,False,0
DC14,DC19,DC14->DC19,2023-01-17,0,False,0
DC14,DC20,DC14->DC20,2023-01-17,0,False,0
DC14,DC21,DC14->DC21,2023-01-17,0,False,0
DC14,DC22,DC14->DC22,2023-01-17,0,False,0
DC14,DC23,DC14->DC23,2023-01-17,0,False,0
DC14,DC25,DC14->DC25,2023-01-17,0,False,0
DC14,DC3,DC14->DC3,2023-01-17,78043,True,84240
DC14,DC30,DC14->DC30,2023-01-17,0,False,0
DC14,DC32,DC14->DC32,2023-01-17,0,False,0
DC14,DC33,DC14->DC33,2023-01-17,0,False,0
DC14,DC34,DC14->DC34,2023-01-17,0,False,0
DC14,DC35,DC14->DC35,2023-01-17,525,False,567
DC14,DC36,DC14->DC36,2023-01-17,0,False,0
DC14,DC38,DC14->DC38,2023-01-17,0,False,0
DC14,DC4,DC14->DC4,2023-01-17,296,False,320
DC14,DC40,DC14->DC40,2023-01-17,0,False,0
DC14,DC43,DC14->DC43,2023-01-17,0,False,0
DC14,DC5,DC14->DC5,2023-01-17,13894,False,14997
DC14,DC61,DC14->DC61,2023-01-17,0,False,0
DC14,DC62,DC14->DC62,2023-01-17,26127,False,28202
DC14,DC64,DC14->DC64,2023-01-17,0,False,0
DC14,DC65,DC14->DC65,2023-01-17,0,False,0
DC14,DC67,DC14->DC67,2023-01-17,0,False,0
DC14,DC70,DC14->DC70,2023-01-17,338,False,365
DC14,DC76,DC14->DC76,2023-01-17,0,False,0
DC14,DC78,DC14->DC78,2023-01-17,0,False,0
DC14,DC8,DC14->DC8,2023-01-17,102075,False,110180
DC14,DC81,DC14->DC81,2023-01-17,0,False,0
DC14,DC9,DC14->DC9,2023-01-17,159896,True,172593
DC15,DC10,DC15->DC10,2023-01-17,7171,False,7740
DC15,DC12,DC15->DC12,2023-01-17,0,False,0
DC15,DC13,DC15->DC13,2023-01-17,0,False,0
DC15,DC14,DC15->DC14,2023-01-17,5585,False,6029
DC15,DC3,DC15->DC3,2023-01-17,6006,True,6483
DC15,DC32,DC15->DC32,2023-01-17,0,False,0
DC15,DC33,DC15->DC33,2023-01-17,0,False,0
DC15,DC34,DC15->DC34,2023-01-17,0,False,0
DC15,DC35,DC15->DC35,2023-01-17,19,False,21
DC15,DC4,DC15->DC4,2023-01-17,29,False,31
DC15,DC40,DC15->DC40,2023-01-17,0,False,0
DC15,DC5,DC15->DC5,2023-01-17,2845,False,3071
DC15,DC62,DC15->DC62,2023-01-17,6464,False,6977
DC15,DC64,DC15->DC64,2023-01-17,0,False,0
DC15,DC65,DC15->DC65,2023-01-17,0,False,0
DC15,DC70,DC15->DC70,2023-01-17,40,False,43
DC15,DC8,DC15->DC8,2023-01-17,15043,False,16238
DC15,DC81,DC15->DC81,2023-01-17,0,False,0
DC15,DC9,DC15->DC9,2023-01-17,23436,True,25297
DC16,DC10,DC16->DC10,2023-01-17,0,False,0
DC16,DC14,DC16->DC14,2023-01-17,0,False,0
DC16,DC35,DC16->DC35,2023-01-17,0,False,0
DC16,DC4,DC16->DC4,2023-01-17,0,False,0
DC16,DC5,DC16->DC5,2023-01-17,0,False,0
DC16,DC62,DC16->DC62,2023-01-17,0,False,0
DC16,DC70,DC16->DC70,2023-01-17,0,False,0
DC16,DC8,DC16->DC8,2023-01-17,0,False,0
DC17,DC10,DC17->DC10,2023-01-17,15794,False,17048
DC17,DC12,DC17->DC12,2023-01-17,0,False,0
DC17,DC14,DC17->DC14,2023-01-17,8711,False,9403
DC17,DC20,DC17->DC20,2023-01-17,0,False,0
DC17,DC29,DC17->DC29,2023-01-17,0,False,0
DC17,DC3,DC17->DC3,2023-01-17,14706,True,15874
DC17,DC32,DC17->DC32,2023-01-17,0,False,0
DC17,DC34,DC17->DC34,2023-01-17,0,False,0
DC17,DC35,DC17->DC35,2023-01-17,86,False,93
DC17,DC4,DC17->DC4,2023-01-17,36485,False,39382
DC17,DC40,DC17->DC40,2023-01-17,0,False,0
DC17,DC5,DC17->DC5,2023-01-17,8365,False,9029
DC17,DC61,DC17->DC61,2023-01-17,0,False,0
DC17,DC62,DC17->DC62,2023-01-17,12709,False,13718
DC17,DC64,DC17->DC64,2023-01-17,0,False,0
DC17,DC65,DC17->DC65,2023-01-17,0,False,0
DC17,DC70,DC17->DC70,2023-01-17,107,False,116
DC17,DC8,DC17->DC8,2023-01-17,129,False,139
DC17,DC81,DC17->DC81,2023-01-17,0,False,0
DC17,DC9,DC17->DC9,2023-01-17,0,False,0
DC18,DC10,DC18->DC10,2023-01-17,0,False,0
DC18,DC14,DC18->DC14,2023-01-17,0,False,0
DC18,DC23,DC18->DC23,2023-01-17,0,False,0
DC18,DC4,DC18->DC4,2023-01-17,0,False,0
DC18,DC62,DC18->DC62,2023-01-17,0,False,0
DC18,DC8,DC18->DC8,2023-01-17,0,False,0
DC19,DC10,DC19->DC10,2023-01-17,10698,False,11547
DC19,DC12,DC19->DC12,2023-01-17,0,False,0
DC19,DC14,DC19->DC14,2023-01-17,9004,False,9719
DC19,DC20,DC19->DC20,2023-01-17,0,False,0
DC19,DC3,DC19->DC3,2023-01-17,16593,True,17911
DC19,DC32,DC19->DC32,2023-01-17,0,False,0
DC19,DC34,DC19->DC34,2023-01-17,0,False,0
DC19,DC35,DC19->DC35,2023-01-17,429,False,463
DC19,DC36,DC19->DC36,2023-01-17,0,False,0
DC19,DC4,DC19->DC4,2023-01-17,37191,False,40144
DC19,DC40,DC19->DC40,2023-01-17,0,False,0
DC19,DC5,DC19->DC5,2023-01-17,4654,False,5024
DC19,DC62,DC19->DC62,2023-01-17,11439,False,12347
DC19,DC64,DC19->DC64,2023-01-17,0,False,0
DC19,DC65,DC19->DC65,2023-01-17,0,False,0
DC19,DC70,DC19->DC70,2023-01-17,393,False,424
DC19,DC8,DC19->DC8,2023-01-17,93,False,100
DC19,DC81,DC19->DC81,2023-01-17,0,False,0
DC19,DC9,DC19->DC9,2023-01-17,0,False,0
DC2,DC10,DC2->DC10,2023-01-17,0,False,0
DC2,DC14,DC2->DC14,2023-01-17,0,False,0
DC2,DC3,DC2->DC3,2023-01-17,0,False,0
DC2,DC4,DC2->DC4,2023-01-17,0,False,0
DC2,DC5,DC2->DC5,2023-01-17,0,False,0
DC2,DC62,DC2->DC62,2023-01-17,0,False,0
DC2,DC8,DC2->DC8,2023-01-17,0,False,0
DC2,DC9,DC2->DC9,2023-01-17,0,False,0
DC20,DC10,DC20->DC10,2023-01-17,8668,False,9356
DC20,DC12,DC20->DC12,2023-01-17,0,False,0
DC20,DC14,DC20->DC14,2023-01-17,6980,False,7534
DC20,DC3,DC20->DC3,2023-01-17,13406,True,14470
DC20,DC32,DC20->DC32,2023-01-17,0,False,0
DC20,DC33,DC20->DC33,2023-01-17,0,False,0
DC20,DC34,DC20->DC34,2023-01-17,0,False,0
DC20,DC35,DC20->DC35,2023-01-17,5,False,5
DC20,DC4,DC20->DC4,2023-01-17,20822,False,22475
DC20,DC40,DC20->DC40,2023-01-17,0,False,0
DC20,DC5,DC20->DC5,2023-01-17,4660,False,5030
DC20,DC62,DC20->DC62,2023-01-17,8412,False,9080
DC20,DC64,DC20->DC64,2023-01-17,0,False,0
DC20,DC65,DC20->DC65,2023-01-17,0,False,0
DC20,DC70,DC20->DC70,2023-01-17,11,False,12
DC20,DC76,DC20->DC76,2023-01-17,0,False,0
DC20,DC8,DC20->DC8,2023-01-17,80,False,86
DC20,DC81,DC20->DC81,2023-01-17,0,False,0
DC20,DC9,DC20->DC9,2023-01-17,0,False,0
DC21,DC10,DC21->DC10,2023-01-17,0,False,0
DC21,DC12,DC21->DC12,2023-01-17,0,False,0
DC21,DC14,DC21->DC14,2023-01-17,0,False,0
DC21,DC20,DC21->DC20,2023-01-17,0,False,0
DC21,DC3,DC21->DC3,2023-01-17,9092,True,9814
DC21,DC32,DC21->DC32,2023-01-17,0,False,0
DC21,DC33,DC21->DC33,2023-01-17,0,False,0
DC21,DC34,DC21->DC34,2023-01-17,0,False,0
DC21,DC35,DC21->DC35,2023-01-17,0,False,0
DC21,DC4,DC21->DC4,2023-01-17,0,False,0
DC21,DC40,DC21->DC40,2023-01-17,0,False,0
DC21,DC5,DC21->DC5,2023-01-17,9624,True,10388
DC21,DC62,DC21->DC62,2023-01-17,0,False,0
DC21,DC70,DC21->DC70,2023-01-17,0,False,0
DC21,DC76,DC21->DC76,2023-01-17,0,False,0
DC21,DC8,DC21->DC8,2023-01-17,0,False,0
DC21,DC81,DC21->DC81,2023-01-17,0,False,0
DC21,DC9,DC21->DC9,2023-01-17,0,False,0
DC22,DC10,DC22->DC10,2023-01-17,8275,False,8932
DC22,DC12,DC22->DC12,2023-01-17,0,False,0
DC22,DC13,DC22->DC13,2023-01-17,0,False,0
DC22,DC14,DC22->DC14,2023-01-17,8915,False,9623
DC22,DC20,DC22->DC20,2023-01-17,0,False,0
DC22,DC21,DC22->DC21,2023-01-17,0,False,0
DC22,DC3,DC22->DC3,2023-01-17,12581,True,13580
DC22,DC32,DC22->DC32,2023-01-17,0,False,0
DC22,DC34,DC22->DC34,2023-01-17,0,False,0
DC22,DC35,DC22->DC35,2023-01-17,789,False,852
DC22,DC4,DC22->DC4,2023-01-17,35737,False,38575
DC22,DC40,DC22->DC40,2023-01-17,0,False,0
DC22,DC5,DC22->DC5,2023-01-17,4909,False,5299
DC22,DC62,DC22->DC62,2023-01-17,10598,False,11440
DC22,DC64,DC22->DC64,2023-01-17,0,False,0
DC22,DC65,DC22->DC65,2023-01-17,0,False,0
DC22,DC70,DC22->DC70,2023-01-17,1417,False,1530
DC22,DC76,DC22->DC76,2023-01-17,0,False,0
DC22,DC8,DC22->DC8,2023-01-17,93,False,100
DC22,DC81,DC22->DC81,2023-01-17,0,False,0
DC22,DC9,DC22->DC9,2023-01-17,0,False,0
DC23,DC10,DC23->DC10,2023-01-17,12852,False,13872
DC23,DC12,DC23->DC12,2023-01-17,579,True,625
DC23,DC14,DC23->DC14,2023-01-17,9057,False,9776
DC23,DC18,DC23->DC18,2023-01-17,0,False,0
DC23,DC20,DC23->DC20,2023-01-17,0,False,0
DC23,DC29,DC23->DC29,2023-01-17,0,False,0
DC23,DC3,DC23->DC3,2023-01-17,19813,True,21386
DC23,DC32,DC23->DC32,2023-01-17,0,False,0
DC23,DC34,DC23->DC34,2023-01-17,0,False,0
DC23,DC35,DC23->DC35,2023-01-17,2583,False,2788
DC23,DC36,DC23->DC36,2023-01-17,0,False,0
DC23,DC4,DC23->DC4,2023-01-17,46161,False,49826
DC23,DC40,DC23->DC40,2023-01-17,0,False,0
DC23,DC5,DC23->DC5,2023-01-17,5673,False,6123
DC23,DC6,DC23->DC6,2023-01-17,0,False,0
DC23,DC62,DC23->DC62,2023-01-17,12201,False,13170
DC23,DC64,DC23->DC64,2023-01-17,0,False,0
DC23,DC65,DC23->DC65,2023-01-17,0,False,0
DC23,DC70,DC23->DC70,2023-01-17,3608,False,3894
DC23,DC8,DC23->DC8,2023-01-17,84,False,91
DC23,DC81,DC23->DC81,2023-01-17,0,False,0
DC23,DC9,DC23->DC9,2023-01-17,0,False,0
DC24,DC10,DC24->DC10,2023-01-17,0,False,0
DC24,DC14,DC24->DC14,2023-01-17,0,False,0
DC24,DC3,DC24->DC3,2023-01-17,0,False,0
DC24,DC4,DC24->DC4,2023-01-17,0,False,0
DC24,DC5,DC24->DC5,2023-01-17,0,False,0
DC24,DC62,DC24->DC62,2023-01-17,0,False,0
DC24,DC8,DC24->DC8,2023-01-17,0,False,0
DC24,DC9,DC24->DC9,2023-01-17,0,False,0
DC25,DC10,DC25->DC10,2023-01-17,8612,False,9296
DC25,DC12,DC25->DC12,2023-01-17,0,False,0
DC25,DC14,DC25->DC14,2023-01-17,7324,False,7906
DC25,DC3,DC25->DC3,2023-01-17,12482,True,13473
DC25,DC32,DC25->DC32,2023-01-17,0,False,0
DC25,DC33,DC25->DC33,2023-01-17,0,False,0
DC25,DC34,DC25->DC34,2023-01-17,0,False,0
DC25,DC35,DC25->DC35,2023-01-17,189,False,204
DC25,DC4,DC25->DC4,2023-01-17,46,False,50
DC25,DC40,DC25->DC40,2023-01-17,0,False,0
DC25,DC5,DC25->DC5,2023-01-17,4947,False,5340
DC25,DC62,DC25->DC62,2023-01-17,8963,False,9675
DC25,DC64,DC25->DC64,2023-01-17,0,False,0
DC25,DC65,DC25->DC65,2023-01-17,0,False,0
DC25,DC70,DC25->DC70,2023-01-17,78,False,84
DC25,DC76,DC25->DC76,2023-01-17,0,False,0
DC25,DC8,DC25->DC8,2023-01-17,17900,False,19321
DC25,DC81,DC25->DC81,2023-01-17,0,False,0
DC25,DC9,DC25->DC9,2023-01-17,78464,True,84694
DC26,DC10,DC26->DC10,2023-01-17,2628,False,2837
DC26,DC12,DC26->DC12,2023-01-17,0,False,0
DC26,DC14,DC26->DC14,2023-01-17,2481,False,2678
DC26,DC3,DC26->DC3,2023-01-17,0,False,0
DC26,DC32,DC26->DC32,2023-01-17,0,False,0
DC26,DC34,DC26->DC34,2023-01-17,0,False,0
DC26,DC35,DC26->DC35,2023-01-17,0,False,0
DC26,DC4,DC26->DC4,2023-01-17,6,False,7
DC26,DC40,DC26->DC40,2023-01-17,0,False,0
DC26,DC5,DC26->DC5,2023-01-17,1303,False,1406
DC26,DC62,DC26->DC62,2023-01-17,2211,False,2387
DC26,DC64,DC26->DC64,2023-01-17,0,False,0
DC26,DC65,DC26->DC65,2023-01-17,0,False,0
DC26,DC70,DC26->DC70,2023-01-17,0,False,0
DC26,DC8,DC26->DC8,2023-01-17,7336,False,7918
DC26,DC81,DC26->DC81,2023-01-17,0,False,0
DC26,DC9,DC26->DC9,2023-01-17,11515,True,12429
DC27,DC10,DC27->DC10,2023-01-17,5510,False,5947
DC27,DC14,DC27->DC14,2023-01-17,3021,False,3261
DC27,DC3,DC27->DC3,2023-01-17,0,False,0
DC27,DC32,DC27->DC32,2023-01-17,0,False,0
DC27,DC34,DC27->DC34,2023-01-17,0,False,0
DC27,DC35,DC27->DC35,2023-01-17,77,False,83
DC27,DC4,DC27->DC4,2023-01-17,40,False,43
DC27,DC40,DC27->DC40,2023-01-17,0,False,0
DC27,DC5,DC27->DC5,2023-01-17,1377,False,1486
DC27,DC62,DC27->DC62,2023-01-17,3452,False,3726
DC27,DC64,DC27->DC64,2023-01-17,0,False,0
DC27,DC65,DC27->DC65,2023-01-17,0,False,0
DC27,DC70,DC27->DC70,2023-01-17,42,False,45
DC27,DC8,DC27->DC8,2023-01-17,14243,False,15374
DC27,DC9,DC27->DC9,2023-01-17,0,False,0
DC28,DC10,DC28->DC10,2023-01-17,5448,False,5881
DC28,DC12,DC28->DC12,2023-01-17,0,False,0
DC28,DC14,DC28->DC14,2023-01-17,3492,False,3769
DC28,DC20,DC28->DC20,2023-01-17,0,False,0
DC28,DC23,DC28->DC23,2023-01-17,0,False,0
DC28,DC3,DC28->DC3,2023-01-17,4345,True,4690
DC28,DC32,DC28->DC32,2023-01-17,0,False,0
DC28,DC34,DC28->DC34,2023-01-17,0,False,0
DC28,DC35,DC28->DC35,2023-01-17,13,False,14
DC28,DC4,DC28->DC4,2023-01-17,10454,False,11284
DC28,DC40,DC28->DC40,2023-01-17,0,False,0
DC28,DC5,DC28->DC5,2023-01-17,2073,False,2238
DC28,DC62,DC28->DC62,2023-01-17,2862,False,3089
DC28,DC64,DC28->DC64,2023-01-17,0,False,0
DC28,DC65,DC28->DC65,2023-01-17,0,False,0
DC28,DC70,DC28->DC70,2023-01-17,13,False,14
DC28,DC8,DC28->DC8,2023-01-17,78,False,84
DC28,DC81,DC28->DC81,2023-01-17,0,False,0
DC28,DC9,DC28->DC9,2023-01-17,0,False,0
DC29,DC36,DC29->DC36,2023-01-17,0,False,0
DC29,DC9,DC29->DC9,2023-01-17,0,False,0
DC3,DC10,DC3->DC10,2023-01-17,0,False,0
