survey_date,method,distance_m,bed_elevation_m
2018-09-13,linear,1060.0,45.904504672897204
2018-09-13,linear,1065.0,45.88347663551402
2018-09-13,linear,1070.0,45.86244859813085
2018-09-13,linear,1075.0,45.84142056074767
2018-09-13,linear,1080.0,45.82039252336449
2018-09-13,linear,1085.0,45.799364485981314
2018-09-13,linear,1090.0,45.77833644859813
2018-09-13,linear,1095.0,45.75730841121496
2018-09-13,linear,1100.0,45.73628037383178
2018-09-13,linear,1105.0,45.7152523364486
2018-09-13,linear,1110.0,45.694224299065425
2018-09-13,linear,1115.0,45.67319626168225
2018-09-13,linear,1120.0,45.65216822429907
2018-09-13,linear,1125.0,45.63114018691589
2018-09-13,linear,1130.0,45.61011214953271
2018-09-13,linear,1135.0,45.589084112149536
2018-09-13,linear,1140.0,45.56805607476636
2018-09-13,linear,1145.0,45.54702803738318
2018-09-13,linear,1150.0,45.526
2018-09-13,linear,1155.0,45.56690909090909
2018-09-13,linear,1160.0,45.60781818181819
2018-09-13,linear,1165.0,45.64872727272728
2018-09-13,linear,1170.0,45.68963636363637
2018-09-13,linear,1175.0,45.730545454545464
2018-09-13,linear,1180.0,45.77145454545455
2018-09-13,linear,1185.0,45.79503846153847
2018-09-13,linear,1190.0,45.79263461538462
2018-09-13,linear,1195.0,45.790230769230774
2018-09-13,linear,1200.0,45.78782692307693
2018-09-13,linear,1205.0,45.78542307692308
2018-09-13,linear,1210.0,45.783019230769234
2018-09-13,linear,1215.0,45.78061538461539
2018-09-13,linear,1220.0,45.77821153846154
2018-09-13,linear,1225.0,45.775807692307694
2018-09-13,linear,1230.0,45.77340384615385
2018-09-13,linear,1235.0,45.771
2018-09-13,linear,1240.0,45.76859615384616
2018-09-13,linear,1245.0,45.766192307692315
2018-09-13,linear,1250.0,45.76378846153847
2018-09-13,linear,1255.0,45.76138461538462
2018-09-13,linear,1260.0,45.758980769230774
2018-09-13,linear,1265.0,45.75657692307693
2018-09-13,linear,1270.0,45.75417307692308
2018-09-13,linear,1275.0,45.751769230769234
2018-09-13,linear,1280.0,45.74936538461539
2018-09-13,linear,1285.0,45.74696153846154
2018-09-13,linear,1290.0,45.76429268292683
2018-09-13,linear,1295.0,45.79478048780488
2018-09-13,linear,1300.0,45.82526829268293
2018-09-13,linear,1305.0,45.85575609756098
2018-09-13,linear,1310.0,45.88624390243903
2018-09-13,linear,1315.0,45.916731707317076
2018-09-13,linear,1320.0,45.947219512195126
2018-09-13,linear,1325.0,45.977707317073175
2018-09-13,linear,1330.0,46.008195121951225
2018-09-13,linear,1335.0,46.03868292682927
2018-09-13,linear,1340.0,46.06917073170732
2018-09-13,linear,1345.0,46.099658536585366
2018-09-13,linear,1350.0,46.130146341463416
2018-09-13,linear,1355.0,46.160634146341465
2018-09-13,linear,1360.0,46.191121951219515
2018-09-13,linear,1365.0,46.221609756097564
2018-09-13,linear,1370.0,46.259454545454545
2018-09-13,linear,1375.0,46.326727272727275
2018-09-13,linear,1380.0,46.394000000000005
2018-09-13,linear,1385.0,46.46127272727273
2018-09-13,linear,1390.0,46.52854545454546
2018-09-13,linear,1395.0,46.59581818181819
2018-09-13,linear,1400.0,46.66309090909091
2018-09-13,linear,1405.0,46.73036363636364
2018-09-13,linear,1410.0,46.797636363636364
2018-09-13,linear,1415.0,46.864909090909094
2018-09-13,linear,1420.0,46.932181818181824
2018-09-13,linear,1425.0,46.99028571428572
2018-09-13,linear,1430.0,47.01171428571429
2018-09-13,linear,1435.0,47.03314285714286
2018-09-13,linear,1440.0,47.054571428571435
2018-09-13,linear,1445.0,47.07600000000001
2018-09-13,linear,1450.0,47.09742857142858
2018-09-13,linear,1455.0,47.118857142857145
2018-09-13,linear,1460.0,47.14028571428572
2018-09-13,linear,1465.0,47.16171428571429
2018-09-13,linear,1470.0,47.18314285714286
2018-09-13,linear,1475.0,47.204571428571434
2018-09-13,linear,1480.0,47.226000000000006
2018-09-13,linear,1485.0,47.246
2018-09-13,linear,1490.0,48.31712244897959
2018-09-13,linear,1495.0,48.30232653061225
2018-09-13,linear,1500.0,48.2875306122449
2018-09-13,linear,1505.0,48.27273469387755
2018-09-13,linear,1510.0,48.257938775510205
2018-09-13,linear,1515.0,48.24314285714286
2018-09-13,linear,1520.0,48.22834693877551
2018-09-13,linear,1525.0,48.21355102040816
2018-09-13,linear,1530.0,48.19875510204082
2018-09-13,linear,1535.0,48.18395918367347
2018-09-13,linear,1540.0,48.169163265306125
2018-09-13,linear,1545.0,48.15436734693878
2018-09-13,linear,1550.0,48.13957142857143
2018-09-13,linear,1555.0,48.12477551020408
2018-09-13,linear,1560.0,48.10997959183673
2018-09-13,linear,1565.0,48.095183673469386
2018-09-13,linear,1570.0,48.080387755102045
2018-09-13,linear,1575.0,48.0655918367347
2018-09-13,linear,1580.0,48.05079591836735
2018-09-13,linear,1585.0,48.036
2018-09-13,linear,1590.0,46.719750000000005
2018-09-13,linear,1595.0,46.188500000000005
2018-09-13,linear,1600.0,45.92600000000001
2018-09-13,linear,1605.0,45.84266666666667
2018-09-13,linear,1610.0,45.75933333333334
2018-09-13,linear,1615.0,45.676
2018-09-13,linear,1620.0,45.592666666666666
2018-09-13,linear,1625.0,45.50933333333334
2018-09-13,linear,1630.0,45.426
2018-09-13,linear,1635.0,45.342666666666666
2018-09-13,linear,1640.0,45.254
2018-09-13,linear,1645.0,45.164
2018-09-13,linear,1650.0,45.074
2018-09-13,linear,1655.0,44.984
2018-09-13,linear,1660.0,44.894
2018-09-13,linear,1665.0,44.804
2018-09-13,linear,1670.0,44.714
2018-09-13,linear,1675.0,44.623999999999995
2018-09-13,linear,1680.0,44.534
2018-09-13,linear,1685.0,44.28690909090909
2018-09-13,linear,1690.0,44.00054545454546
2018-09-13,linear,1695.0,43.599636363636364
2018-09-13,linear,1700.0,43.12236363636364
2018-09-13,linear,1705.0,42.68305882352941
2018-09-13,linear,1710.0,42.30070588235294
2018-09-13,linear,1715.0,41.91835294117647
2018-09-13,linear,1720.0,41.536
2018-09-13,linear,1725.0,41.447764705882356
2018-09-13,linear,1730.0,41.359529411764704
2018-09-13,linear,1735.0,41.27129411764706
2018-09-13,linear,1740.0,41.292249999999996
2018-09-13,linear,1745.0,41.385999999999996
2018-09-13,linear,1750.0,41.47975
2018-09-13,linear,1755.0,41.548500000000004
2018-09-13,linear,1760.0,41.579750000000004
2018-09-13,linear,1765.0,41.611000000000004
2018-09-13,linear,1770.0,41.645375
2018-09-13,linear,1775.0,41.69225
2018-09-13,linear,1780.0,41.739125
2018-09-13,linear,1785.0,41.786
2018-09-13,linear,1790.0,41.81933333333333
2018-09-13,linear,1795.0,41.85266666666667
2018-09-13,linear,1800.0,41.886
2018-09-13,linear,1805.0,41.89988888888889
2018-09-13,linear,1810.0,41.91377777777778
2018-09-13,linear,1815.0,41.92766666666667
2018-09-13,linear,1820.0,41.93011764705882
2018-09-13,linear,1825.0,41.91541176470589
2018-09-13,linear,1830.0,41.900705882352945
2018-09-13,linear,1835.0,41.886
2018-09-13,linear,1840.0,41.886
2018-09-13,linear,1845.0,41.886
2018-09-13,linear,1850.0,41.886
2018-09-13,linear,1855.0,41.868352941176475
2018-09-13,linear,1860.0,41.83894117647059
2018-09-13,linear,1865.0,41.80952941176471
2018-09-13,linear,1870.0,41.789125
2018-09-13,linear,1875.0,41.80475
2018-09-13,linear,1880.0,41.820375
2018-09-13,linear,1885.0,41.836
2018-09-13,linear,1890.0,41.820375
2018-09-13,linear,1895.0,41.80475
2018-09-13,linear,1900.0,41.789125
2018-09-13,linear,1905.0,41.7735
2018-09-13,linear,1910.0,41.757875
2018-09-13,linear,1915.0,41.74225
2018-09-13,linear,1920.0,41.736
2018-09-13,linear,1925.0,41.736
2018-09-13,linear,1930.0,41.736
2018-09-13,linear,1935.0,41.736
2018-09-13,linear,1940.0,41.736
2018-09-13,linear,1945.0,41.736
2018-09-13,linear,1950.0,41.72933333333333
2018-09-13,linear,1955.0,41.712666666666664
2018-09-13,linear,1960.0,41.696
2018-09-13,linear,1965.0,41.686
2018-09-13,linear,1970.0,41.686
2018-09-13,linear,1975.0,41.686
2018-09-13,linear,1980.0,41.686
2018-09-13,linear,1985.0,41.715411764705884
2018-09-13,linear,1990.0,41.74482352941177
2018-09-13,linear,1995.0,41.774235294117645
2018-09-13,linear,2000.0,41.814125000000004
2018-09-13,linear,2005.0,41.861000000000004
2018-09-13,linear,2010.0,41.907875
2018-09-13,linear,2015.0,41.959529411764706
2018-09-13,linear,2020.0,42.018352941176474
2018-09-13,linear,2025.0,42.077176470588235
2018-09-13,linear,2030.0,42.136
2018-09-13,linear,2035.0,42.22627777777778
2018-09-13,linear,2040.0,42.31655555555556
2018-09-13,linear,2045.0,42.40683333333334
2018-09-13,linear,2050.0,42.49711111111111
2018-09-13,linear,2055.0,42.58738888888889
2018-09-13,linear,2060.0,42.67766666666667
2018-09-13,linear,2065.0,42.767944444444446
2018-09-13,linear,2070.0,43.519333333333336
2018-09-13,linear,2075.0,44.721000000000004
2018-09-13,linear,2080.0,45.696000000000005
2018-09-13,linear,2085.0,46.046
2018-09-13,linear,2090.0,46.396
2018-09-13,linear,2095.0,46.716
2018-09-13,linear,2100.0,46.83418181818182
2018-09-13,linear,2105.0,46.17509090909091
2018-09-13,linear,2110.0,45.516000000000005
2018-09-13,linear,2115.0,45.58645454545455
2018-09-13,linear,2120.0,45.656909090909096
2018-09-13,linear,2125.0,45.72736363636364
2018-09-13,linear,2130.0,45.79781818181819
2018-09-13,linear,2135.0,45.86827272727273
2018-09-13,linear,2140.0,45.93872727272728
2018-09-13,linear,2145.0,46.00918181818182
2018-09-13,linear,2150.0,46.07963636363637
2018-09-13,linear,2155.0,46.150090909090906
2018-09-13,linear,2160.0,46.22054545454545
2018-09-13,linear,2165.0,46.291
2018-09-13,linear,2170.0,46.36145454545454
2018-09-13,linear,2175.0,46.43190909090909
2018-09-13,linear,2180.0,47.414
2018-09-13,linear,2185.0,48.624
2018-09-13,linear,2190.0,48.856
2018-09-13,linear,2195.0,48.525000000000006
2018-09-13,linear,2200.0,46.92
2018-09-13,linear,2205.0,45.633931034482764
2018-09-13,linear,2210.0,45.623586206896555
2018-09-13,linear,2215.0,45.613241379310345
2018-09-13,linear,2220.0,45.60289655172414
2018-09-13,linear,2225.0,45.592551724137934
2018-09-13,linear,2230.0,45.582206896551725
2018-09-13,linear,2235.0,45.57186206896552
2018-09-13,linear,2240.0,45.56151724137931
2018-09-13,linear,2245.0,45.55117241379311
2018-09-13,linear,2250.0,45.5408275862069
2018-09-13,linear,2255.0,45.53048275862069
2018-09-13,linear,2260.0,45.52013793103449
2018-09-13,linear,2265.0,45.517500000000005
2018-09-13,linear,2270.0,45.52
2018-09-13,linear,2275.0,45.52250000000001
2018-09-13,linear,2280.0,45.525000000000006
2018-09-13,linear,2285.0,45.5275
2018-09-13,linear,2290.0,45.53000000000001
2018-09-13,linear,2295.0,45.532500000000006
2018-09-13,linear,2300.0,45.535000000000004
2018-09-13,linear,2305.0,45.53750000000001
2018-09-13,linear,2310.0,45.540000000000006
2018-09-13,linear,2315.0,45.542500000000004
2018-09-13,linear,2320.0,45.54500000000001
2018-09-13,linear,2325.0,45.54860869565218
2018-09-13,linear,2330.0,45.552956521739134
2018-09-13,linear,2335.0,45.55730434782609
2018-09-13,linear,2340.0,45.561652173913046
2018-09-13,linear,2345.0,45.566
2018-09-13,linear,2350.0,45.570347826086966
2018-09-13,linear,2355.0,45.57469565217392
2018-09-13,linear,2360.0,45.57904347826088
2018-09-13,linear,2365.0,45.583391304347835
2018-09-13,linear,2370.0,45.768727272727276
2018-09-13,linear,2375.0,46.22554545454546
2018-09-13,linear,2380.0,46.68236363636364
2018-09-13,linear,2385.0,47.139181818181825
2018-09-13,linear,2390.0,47.596000000000004
2018-09-13,linear,2395.0,47.32231578947369
2018-09-13,linear,2400.0,47.04863157894737
2018-09-13,linear,2405.0,46.77494736842106
2018-09-13,linear,2410.0,46.55014414414415
2018-09-13,linear,2415.0,46.52086486486487
2018-09-13,linear,2420.0,46.49158558558559
2018-09-13,linear,2425.0,46.46230630630631
2018-09-13,linear,2430.0,46.43302702702703
2018-09-13,linear,2435.0,46.40374774774775
2018-09-13,linear,2440.0,46.37446846846847
2018-09-13,linear,2445.0,46.34518918918919
2018-09-13,linear,2450.0,46.31590990990991
2018-09-13,linear,2455.0,46.28663063063063
2018-09-13,linear,2460.0,46.25735135135135
2018-09-13,linear,2465.0,46.22807207207208
2018-09-13,linear,2470.0,46.1987927927928
2018-09-13,linear,2475.0,46.16951351351352
2018-09-13,linear,2480.0,46.14023423423424
2018-09-13,linear,2485.0,46.11095495495496
2018-09-13,linear,2490.0,46.08167567567568
2018-09-13,linear,2495.0,46.052396396396404
2018-09-13,linear,2500.0,46.023117117117124
2018-09-13,linear,2505.0,45.993837837837845
2018-09-13,linear,2510.0,45.964558558558565
2018-09-13,linear,2515.0,45.935279279279285
2018-09-13,linear,2520.0,45.906000000000006
2018-09-13,linear,2525.0,45.895
2018-09-13,linear,2530.0,45.88400000000001
2018-09-13,linear,2535.0,45.873000000000005
2018-09-13,linear,2540.0,45.86200000000001
2018-09-13,linear,2545.0,45.851000000000006
2018-09-13,linear,2550.0,45.84
2018-09-13,linear,2555.0,45.82900000000001
2018-09-13,linear,2560.0,45.818000000000005
2018-09-13,linear,2565.0,45.80700000000001
2018-09-13,linear,2570.0,45.79600000000001
2018-09-13,linear,2575.0,45.81036781609196
2018-09-13,linear,2580.0,45.824735632183916
2018-09-13,linear,2585.0,45.83910344827587
2018-09-13,linear,2590.0,45.85347126436782
2018-09-13,linear,2595.0,45.867839080459774
2018-09-13,linear,2600.0,45.88220689655173
2018-09-13,linear,2605.0,45.896574712643684
2018-09-13,linear,2610.0,45.91094252873564
2018-09-13,linear,2615.0,45.925310344827594
2018-09-13,linear,2620.0,45.93967816091955
2018-09-13,linear,2625.0,45.9540459770115
2018-09-13,linear,2630.0,45.96841379310345
2018-09-13,linear,2635.0,45.982781609195406
2018-09-13,linear,2640.0,45.99714942528736
2018-09-13,linear,2645.0,46.011517241379316
2018-09-13,linear,2650.0,46.02588505747127
2018-09-13,linear,2655.0,46.040252873563226
2018-09-13,linear,2660.0,46.01994736842106
2018-09-13,linear,2665.0,45.97652631578948
2018-09-13,linear,2670.0,45.9331052631579
2018-09-13,linear,2675.0,45.88968421052632
2018-09-13,linear,2680.0,45.84626315789474
2018-09-13,linear,2685.0,45.80284210526316
2018-09-13,linear,2690.0,45.75942105263158
2018-09-13,linear,2695.0,45.716
2018-09-13,linear,2700.0,45.73266666666667
2018-09-13,linear,2705.0,45.74933333333333
2018-09-13,linear,2710.0,45.766
2018-09-13,linear,2715.0,45.78266666666667
2018-09-13,linear,2720.0,45.79933333333334
2018-09-13,linear,2725.0,45.816
2018-09-13,linear,2730.0,45.83266666666667
2018-09-13,linear,2735.0,45.849333333333334
2018-09-13,linear,2740.0,45.866
2018-09-13,linear,2745.0,45.882666666666665
2018-09-13,linear,2750.0,45.89933333333333
2018-09-13,linear,2755.0,45.916000000000004
2018-09-13,linear,2760.0,45.93266666666667
2018-09-13,linear,2765.0,45.949333333333335
2018-09-13,linear,2770.0,45.966
2018-09-13,linear,2775.0,45.948
2018-09-13,linear,2780.0,45.93
2018-09-13,linear,2785.0,45.912
2018-09-13,linear,2790.0,45.894
2018-09-13,linear,2795.0,45.876000000000005
2018-09-13,linear,2800.0,45.858000000000004
2018-09-13,linear,2805.0,45.84
2018-09-13,linear,2810.0,45.822
2018-09-13,linear,2815.0,45.804
2018-09-13,linear,2820.0,45.786
2018-09-13,linear,2825.0,45.768
2018-09-13,linear,2830.0,45.75
2018-09-13,linear,2835.0,45.732
2018-09-13,linear,2840.0,45.714
2018-09-13,linear,2845.0,45.696
2018-09-13,linear,2850.0,45.678000000000004
2018-09-13,linear,2855.0,45.660000000000004
2018-09-13,linear,2860.0,45.642
2018-09-13,linear,2865.0,45.624
2018-09-13,linear,2870.0,45.606
2018-09-13,linear,2875.0,45.607
2018-09-13,linear,2880.0,45.608000000000004
2018-09-13,linear,2885.0,45.609
2018-09-13,linear,2890.0,45.61
2018-09-13,linear,2895.0,45.611000000000004
2018-09-13,linear,2900.0,45.612
2018-09-13,linear,2905.0,45.613
2018-09-13,linear,2910.0,45.614000000000004
2018-09-13,linear,2915.0,45.615
2018-09-13,linear,2920.0,45.616
2018-09-13,linear,2925.0,45.617000000000004
2018-09-13,linear,2930.0,45.618
2018-09-13,linear,2935.0,45.61900000000001
2018-09-13,linear,2940.0,45.620000000000005
2018-09-13,linear,2945.0,45.621
2018-09-13,linear,2950.0,45.62200000000001
2018-09-13,linear,2955.0,45.623000000000005
2018-09-13,linear,2960.0,45.624
2018-09-13,linear,2965.0,45.62500000000001
2018-09-13,linear,2970.0,45.626000000000005
2018-09-13,linear,2975.0,45.59733333333334
2018-09-13,linear,2980.0,45.56866666666667
2018-09-13,linear,2985.0,45.540000000000006
2018-09-13,linear,2990.0,45.51133333333334
2018-09-13,linear,2995.0,45.482666666666674
2018-09-13,linear,3000.0,45.45400000000001
2018-09-13,linear,3005.0,45.42533333333334
2018-09-13,linear,3010.0,45.39666666666667
2018-09-13,linear,3015.0,45.368
2018-09-13,linear,3020.0,45.339333333333336
2018-09-13,linear,3025.0,45.31066666666667
2018-09-13,linear,3030.0,45.282000000000004
2018-09-13,linear,3035.0,45.25333333333334
2018-09-13,linear,3040.0,45.22466666666667
2018-09-13,linear,3045.0,45.196000000000005
2018-09-13,linear,3050.0,45.20266666666667
2018-09-13,linear,3055.0,45.20933333333334
2018-09-13,linear,3060.0,45.21600000000001
2018-09-13,linear,3065.0,45.22266666666667
2018-09-13,linear,3070.0,45.22933333333334
2018-09-13,linear,3075.0,45.236000000000004
2018-09-13,linear,3080.0,45.24266666666667
2018-09-13,linear,3085.0,45.24933333333334
2018-09-13,linear,3090.0,45.25600000000001
2018-09-13,linear,3095.0,45.262666666666675
2018-09-13,linear,3100.0,45.269333333333336
2018-09-13,linear,3105.0,45.276
2018-09-13,linear,3110.0,45.28266666666667
2018-09-13,linear,3115.0,45.28933333333334
2018-09-13,linear,3120.0,45.29600000000001
2018-09-13,linear,3125.0,45.302666666666674
2018-09-13,linear,3130.0,45.30933333333334
2018-09-13,linear,3135.0,45.316
2018-09-13,linear,3140.0,45.32266666666667
2018-09-13,linear,3145.0,45.32933333333334
2018-09-13,linear,3150.0,45.336000000000006
2018-09-13,linear,3155.0,45.33377777777778
2018-09-13,linear,3160.0,45.33155555555556
2018-09-13,linear,3165.0,45.32933333333334
2018-09-13,linear,3170.0,45.327111111111115
2018-09-13,linear,3175.0,45.32488888888889
2018-09-13,linear,3180.0,45.32266666666667
2018-09-13,linear,3185.0,45.32044444444445
2018-09-13,linear,3190.0,45.318222222222225
2018-09-13,linear,3195.0,45.316
2018-09-13,linear,3200.0,45.32504761904762
2018-09-13,linear,3205.0,45.33409523809524
2018-09-13,linear,3210.0,45.34314285714286
2018-09-13,linear,3215.0,45.35219047619048
2018-09-13,linear,3220.0,45.3612380952381
2018-09-13,linear,3225.0,45.370285714285714
2018-09-13,linear,3230.0,45.379333333333335
2018-09-13,linear,3235.0,45.388380952380956
2018-09-13,linear,3240.0,45.39742857142857
2018-09-13,linear,3245.0,45.40647619047619
2018-09-13,linear,3250.0,45.41552380952381
2018-09-13,linear,3255.0,45.42457142857143
2018-09-13,linear,3260.0,45.43361904761905
2018-09-13,linear,3265.0,45.44266666666667
2018-09-13,linear,3270.0,45.45171428571429
2018-09-13,linear,3275.0,45.4607619047619
2018-09-13,linear,3280.0,45.46980952380952
2018-09-13,linear,3285.0,45.478857142857144
2018-09-13,linear,3290.0,45.487904761904765
2018-09-13,linear,3295.0,45.49695238095238
2018-09-13,linear,3300.0,45.506
2018-09-13,linear,3305.0,45.502296296296294
2018-09-13,linear,3310.0,45.498592592592594
2018-09-13,linear,3315.0,45.49488888888889
2018-09-13,linear,3320.0,45.49118518518519
2018-09-13,linear,3325.0,45.48748148148148
2018-09-13,linear,3330.0,45.48377777777778
2018-09-13,linear,3335.0,45.480074074074075
2018-09-13,linear,3340.0,45.476370370370375
2018-09-13,linear,3345.0,45.47266666666667
2018-09-13,linear,3350.0,45.46896296296297
2018-09-13,linear,3355.0,45.46525925925926
2018-09-13,linear,3360.0,45.461555555555556
2018-09-13,linear,3365.0,45.457851851851856
2018-09-13,linear,3370.0,45.45414814814815
2018-09-13,linear,3375.0,45.45044444444445
2018-09-13,linear,3380.0,45.44674074074074
2018-09-13,linear,3385.0,45.45390123456791
2018-09-13,linear,3390.0,45.463777777777786
2018-09-13,linear,3395.0,45.473654320987656
2018-09-13,linear,3400.0,45.48353086419753
2018-09-13,linear,3405.0,45.49340740740741
2018-09-13,linear,3410.0,45.50328395061729
2018-09-13,linear,3415.0,45.513160493827165
2018-09-13,linear,3420.0,45.52303703703704
2018-09-13,linear,3425.0,45.53291358024692
2018-09-13,linear,3430.0,45.54279012345679
2018-09-13,linear,3435.0,45.55266666666667
2018-09-13,linear,3440.0,45.562543209876544
2018-09-13,linear,3445.0,45.57241975308642
2018-09-13,linear,3450.0,45.5822962962963
