场地1,场地2,edge,日期,预测货量
DC5,DC10,DC5->DC10,2023-01-24,187
DC5,DC10,DC5->DC10,2023-01-25,154
DC5,DC10,DC5->DC10,2023-01-26,342
DC5,DC10,DC5->DC10,2023-01-27,147
DC5,DC10,DC5->DC10,2023-01-28,223
DC5,DC10,DC5->DC10,2023-01-29,189
DC5,DC10,DC5->DC10,2023-01-30,171
DC5,DC10,DC5->DC10,2023-01-31,290
DC5,DC12,DC5->DC12,2023-01-01,2
DC5,DC12,DC5->DC12,2023-01-02,0
DC5,DC12,DC5->DC12,2023-01-03,11
DC5,DC12,DC5->DC12,2023-01-04,0
DC5,DC12,DC5->DC12,2023-01-05,6
DC5,DC12,DC5->DC12,2023-01-06,0
DC5,DC12,DC5->DC12,2023-01-07,0
DC5,DC12,DC5->DC12,2023-01-08,0
DC5,DC12,DC5->DC12,2023-01-09,0
DC5,DC12,DC5->DC12,2023-01-10,0
DC5,DC12,DC5->DC12,2023-01-11,1
DC5,DC12,DC5->DC12,2023-01-12,0
DC5,DC12,DC5->DC12,2023-01-13,0
DC5,DC12,DC5->DC12,2023-01-14,0
DC5,DC12,DC5->DC12,2023-01-15,0
DC5,DC12,DC5->DC12,2023-01-16,0
DC5,DC12,DC5->DC12,2023-01-17,0
DC5,DC12,DC5->DC12,2023-01-18,0
DC5,DC12,DC5->DC12,2023-01-19,0
DC5,DC12,DC5->DC12,2023-01-20,0
DC5,DC12,DC5->DC12,2023-01-21,0
DC5,DC12,DC5->DC12,2023-01-22,0
DC5,DC12,DC5->DC12,2023-01-23,0
DC5,DC12,DC5->DC12,2023-01-24,2
DC5,DC12,DC5->DC12,2023-01-25,0
DC5,DC12,DC5->DC12,2023-01-26,1
DC5,DC12,DC5->DC12,2023-01-27,0
DC5,DC12,DC5->DC12,2023-01-28,1
DC5,DC12,DC5->DC12,2023-01-29,0
DC5,DC12,DC5->DC12,2023-01-30,0
DC5,DC12,DC5->DC12,2023-01-31,2
DC5,DC14,DC5->DC14,2023-01-01,53
DC5,DC14,DC5->DC14,2023-01-02,64
DC5,DC14,DC5->DC14,2023-01-03,82
DC5,DC14,DC5->DC14,2023-01-04,102
DC5,DC14,DC5->DC14,2023-01-05,125
DC5,DC14,DC5->DC14,2023-01-06,67
DC5,DC14,DC5->DC14,2023-01-07,48
DC5,DC14,DC5->DC14,2023-01-08,48
DC5,DC14,DC5->DC14,2023-01-09,52
DC5,DC14,DC5->DC14,2023-01-10,51
DC5,DC14,DC5->DC14,2023-01-11,97
DC5,DC14,DC5->DC14,2023-01-12,161
DC5,DC14,DC5->DC14,2023-01-13,60
DC5,DC14,DC5->DC14,2023-01-14,50
DC5,DC14,DC5->DC14,2023-01-15,69
DC5,DC14,DC5->DC14,2023-01-16,78
DC5,DC14,DC5->DC14,2023-01-17,42
DC5,DC14,DC5->DC14,2023-01-18,93
DC5,DC14,DC5->DC14,2023-01-19,88
DC5,DC14,DC5->DC14,2023-01-20,60
DC5,DC14,DC5->DC14,2023-01-21,49
DC5,DC14,DC5->DC14,2023-01-22,30
DC5,DC14,DC5->DC14,2023-01-23,54
DC5,DC14,DC5->DC14,2023-01-24,59
DC5,DC14,DC5->DC14,2023-01-25,74
DC5,DC14,DC5->DC14,2023-01-26,82
DC5,DC14,DC5->DC14,2023-01-27,60
DC5,DC14,DC5->DC14,2023-01-28,51
DC5,DC14,DC5->DC14,2023-01-29,59
DC5,DC14,DC5->DC14,2023-01-30,59
DC5,DC14,DC5->DC14,2023-01-31,70
DC5,DC15,DC5->DC15,2023-01-01,0
DC5,DC15,DC5->DC15,2023-01-02,0
DC5,DC15,DC5->DC15,2023-01-03,0
DC5,DC15,DC5->DC15,2023-01-04,0
DC5,DC15,DC5->DC15,2023-01-05,0
DC5,DC15,DC5->DC15,2023-01-06,0
DC5,DC15,DC5->DC15,2023-01-07,0
DC5,DC15,DC5->DC15,2023-01-08,0
DC5,DC15,DC5->DC15,2023-01-09,0
DC5,DC15,DC5->DC15,2023-01-10,0
DC5,DC15,DC5->DC15,2023-01-11,0
DC5,DC15,DC5->DC15,2023-01-12,0
DC5,DC15,DC5->DC15,2023-01-13,0
DC5,DC15,DC5->DC15,2023-01-14,0
DC5,DC15,DC5->DC15,2023-01-15,0
DC5,DC15,DC5->DC15,2023-01-16,0
DC5,DC15,DC5->DC15,2023-01-17,0
DC5,DC15,DC5->DC15,2023-01-18,0
DC5,DC15,DC5->DC15,2023-01-19,0
DC5,DC15,DC5->DC15,2023-01-20,0
DC5,DC15,DC5->DC15,2023-01-21,0
DC5,DC15,DC5->DC15,2023-01-22,0
DC5,DC15,DC5->DC15,2023-01-23,0
DC5,DC15,DC5->DC15,2023-01-24,0
DC5,DC15,DC5->DC15,2023-01-25,0
DC5,DC15,DC5->DC15,2023-01-26,0
DC5,DC15,DC5->DC15,2023-01-27,0
DC5,DC15,DC5->DC15,2023-01-28,0
DC5,DC15,DC5->DC15,2023-01-29,0
DC5,DC15,DC5->DC15,2023-01-30,0
DC5,DC15,DC5->DC15,2023-01-31,0
DC5,DC19,DC5->DC19,2023-01-01,0
DC5,DC19,DC5->DC19,2023-01-02,0
DC5,DC19,DC5->DC19,2023-01-03,0
DC5,DC19,DC5->DC19,2023-01-04,0
DC5,DC19,DC5->DC19,2023-01-05,0
DC5,DC19,DC5->DC19,2023-01-06,0
DC5,DC19,DC5->DC19,2023-01-07,0
DC5,DC19,DC5->DC19,2023-01-08,0
DC5,DC19,DC5->DC19,2023-01-09,0
DC5,DC19,DC5->DC19,2023-01-10,0
DC5,DC19,DC5->DC19,2023-01-11,0
DC5,DC19,DC5->DC19,2023-01-12,0
DC5,DC19,DC5->DC19,2023-01-13,0
DC5,DC19,DC5->DC19,2023-01-14,0
DC5,DC19,DC5->DC19,2023-01-15,0
DC5,DC19,DC5->DC19,2023-01-16,0
DC5,DC19,DC5->DC19,2023-01-17,0
DC5,DC19,DC5->DC19,2023-01-18,0
DC5,DC19,DC5->DC19,2023-01-19,0
DC5,DC19,DC5->DC19,2023-01-20,0
DC5,DC19,DC5->DC19,2023-01-21,0
DC5,DC19,DC5->DC19,2023-01-22,0
DC5,DC19,DC5->DC19,2023-01-23,0
DC5,DC19,DC5->DC19,2023-01-24,0
DC5,DC19,DC5->DC19,2023-01-25,0
DC5,DC19,DC5->DC19,2023-01-26,0
DC5,DC19,DC5->DC19,2023-01-27,0
DC5,DC19,DC5->DC19,2023-01-28,0
DC5,DC19,DC5->DC19,2023-01-29,0
DC5,DC19,DC5->DC19,2023-01-30,0
DC5,DC19,DC5->DC19,2023-01-31,0
DC5,DC20,DC5->DC20,2023-01-01,0
DC5,DC20,DC5->DC20,2023-01-02,0
DC5,DC20,DC5->DC20,2023-01-03,0
DC5,DC20,DC5->DC20,2023-01-04,0
DC5,DC20,DC5->DC20,2023-01-05,0
DC5,DC20,DC5->DC20,2023-01-06,0
DC5,DC20,DC5->DC20,2023-01-07,0
DC5,DC20,DC5->DC20,2023-01-08,0
DC5,DC20,DC5->DC20,2023-01-09,0
DC5,DC20,DC5->DC20,2023-01-10,0
DC5,DC20,DC5->DC20,2023-01-11,0
DC5,DC20,DC5->DC20,2023-01-12,0
DC5,DC20,DC5->DC20,2023-01-13,0
DC5,DC20,DC5->DC20,2023-01-14,0
DC5,DC20,DC5->DC20,2023-01-15,0
DC5,DC20,DC5->DC20,2023-01-16,0
DC5,DC20,DC5->DC20,2023-01-17,0
DC5,DC20,DC5->DC20,2023-01-18,0
DC5,DC20,DC5->DC20,2023-01-19,0
DC5,DC20,DC5->DC20,2023-01-20,0
DC5,DC20,DC5->DC20,2023-01-21,0
DC5,DC20,DC5->DC20,2023-01-22,0
DC5,DC20,DC5->DC20,2023-01-23,0
DC5,DC20,DC5->DC20,2023-01-24,0
DC5,DC20,DC5->DC20,2023-01-25,0
DC5,DC20,DC5->DC20,2023-01-26,0
DC5,DC20,DC5->DC20,2023-01-27,0
DC5,DC20,DC5->DC20,2023-01-28,0
DC5,DC20,DC5->DC20,2023-01-29,0
DC5,DC20,DC5->DC20,2023-01-30,0
DC5,DC20,DC5->DC20,2023-01-31,0
DC5,DC21,DC5->DC21,2023-01-01,0
DC5,DC21,DC5->DC21,2023-01-02,0
DC5,DC21,DC5->DC21,2023-01-03,0
DC5,DC21,DC5->DC21,2023-01-04,0
DC5,DC21,DC5->DC21,2023-01-05,0
DC5,DC21,DC5->DC21,2023-01-06,0
DC5,DC21,DC5->DC21,2023-01-07,0
DC5,DC21,DC5->DC21,2023-01-08,0
DC5,DC21,DC5->DC21,2023-01-09,0
DC5,DC21,DC5->DC21,2023-01-10,0
DC5,DC21,DC5->DC21,2023-01-11,0
DC5,DC21,DC5->DC21,2023-01-12,0
DC5,DC21,DC5->DC21,2023-01-13,0
DC5,DC21,DC5->DC21,2023-01-14,0
DC5,DC21,DC5->DC21,2023-01-15,0
DC5,DC21,DC5->DC21,2023-01-16,1
DC5,DC21,DC5->DC21,2023-01-17,0
DC5,DC21,DC5->DC21,2023-01-18,0
DC5,DC21,DC5->DC21,2023-01-19,0
DC5,DC21,DC5->DC21,2023-01-20,1
DC5,DC21,DC5->DC21,2023-01-21,0
DC5,DC21,DC5->DC21,2023-01-22,0
DC5,DC21,DC5->DC21,2023-01-23,0
DC5,DC21,DC5->DC21,2023-01-24,0
DC5,DC21,DC5->DC21,2023-01-25,0
DC5,DC21,DC5->DC21,2023-01-26,0
DC5,DC21,DC5->DC21,2023-01-27,0
DC5,DC21,DC5->DC21,2023-01-28,0
DC5,DC21,DC5->DC21,2023-01-29,0
DC5,DC21,DC5->DC21,2023-01-30,0
DC5,DC21,DC5->DC21,2023-01-31,0
DC5,DC22,DC5->DC22,2023-01-01,0
DC5,DC22,DC5->DC22,2023-01-02,0
DC5,DC22,DC5->DC22,2023-01-03,0
DC5,DC22,DC5->DC22,2023-01-04,0
DC5,DC22,DC5->DC22,2023-01-05,0
DC5,DC22,DC5->DC22,2023-01-06,0
DC5,DC22,DC5->DC22,2023-01-07,0
DC5,DC22,DC5->DC22,2023-01-08,0
DC5,DC22,DC5->DC22,2023-01-09,0
DC5,DC22,DC5->DC22,2023-01-10,0
DC5,DC22,DC5->DC22,2023-01-11,0
DC5,DC22,DC5->DC22,2023-01-12,0
DC5,DC22,DC5->DC22,2023-01-13,0
DC5,DC22,DC5->DC22,2023-01-14,0
DC5,DC22,DC5->DC22,2023-01-15,0
DC5,DC22,DC5->DC22,2023-01-16,0
DC5,DC22,DC5->DC22,2023-01-17,0
DC5,DC22,DC5->DC22,2023-01-18,0
DC5,DC22,DC5->DC22,2023-01-19,0
DC5,DC22,DC5->DC22,2023-01-20,0
DC5,DC22,DC5->DC22,2023-01-21,0
DC5,DC22,DC5->DC22,2023-01-22,0
DC5,DC22,DC5->DC22,2023-01-23,0
DC5,DC22,DC5->DC22,2023-01-24,0
DC5,DC22,DC5->DC22,2023-01-25,0
DC5,DC22,DC5->DC22,2023-01-26,0
DC5,DC22,DC5->DC22,2023-01-27,0
DC5,DC22,DC5->DC22,2023-01-28,0
DC5,DC22,DC5->DC22,2023-01-29,0
DC5,DC22,DC5->DC22,2023-01-30,0
DC5,DC22,DC5->DC22,2023-01-31,0
DC5,DC23,DC5->DC23,2023-01-01,0
DC5,DC23,DC5->DC23,2023-01-02,2
DC5,DC23,DC5->DC23,2023-01-03,0
DC5,DC23,DC5->DC23,2023-01-04,0
DC5,DC23,DC5->DC23,2023-01-05,0
DC5,DC23,DC5->DC23,2023-01-06,0
DC5,DC23,DC5->DC23,2023-01-07,0
DC5,DC23,DC5->DC23,2023-01-08,0
DC5,DC23,DC5->DC23,2023-01-09,0
DC5,DC23,DC5->DC23,2023-01-10,0
DC5,DC23,DC5->DC23,2023-01-11,0
DC5,DC23,DC5->DC23,2023-01-12,0
DC5,DC23,DC5->DC23,2023-01-13,0
DC5,DC23,DC5->DC23,2023-01-14,0
DC5,DC23,DC5->DC23,2023-01-15,0
DC5,DC23,DC5->DC23,2023-01-16,0
DC5,DC23,DC5->DC23,2023-01-17,0
DC5,DC23,DC5->DC23,2023-01-18,0
DC5,DC23,DC5->DC23,2023-01-19,0
DC5,DC23,DC5->DC23,2023-01-20,0
DC5,DC23,DC5->DC23,2023-01-21,0
DC5,DC23,DC5->DC23,2023-01-22,0
DC5,DC23,DC5->DC23,2023-01-23,0
DC5,DC23,DC5->DC23,2023-01-24,0
DC5,DC23,DC5->DC23,2023-01-25,0
DC5,DC23,DC5->DC23,2023-01-26,0
DC5,DC23,DC5->DC23,2023-01-27,0
DC5,DC23,DC5->DC23,2023-01-28,0
DC5,DC23,DC5->DC23,2023-01-29,0
DC5,DC23,DC5->DC23,2023-01-30,0
DC5,DC23,DC5->DC23,2023-01-31,0
DC5,DC3,DC5->DC3,2023-01-01,59
DC5,DC3,DC5->DC3,2023-01-02,33
DC5,DC3,DC5->DC3,2023-01-03,38
DC5,DC3,DC5->DC3,2023-01-04,51
DC5,DC3,DC5->DC3,2023-01-05,100
DC5,DC3,DC5->DC3,2023-01-06,48
DC5,DC3,DC5->DC3,2023-01-07,44
DC5,DC3,DC5->DC3,2023-01-08,70
DC5,DC3,DC5->DC3,2023-01-09,52
DC5,DC3,DC5->DC3,2023-01-10,119
DC5,DC3,DC5->DC3,2023-01-11,73
DC5,DC3,DC5->DC3,2023-01-12,86
DC5,DC3,DC5->DC3,2023-01-13,69
DC5,DC3,DC5->DC3,2023-01-14,66
DC5,DC3,DC5->DC3,2023-01-15,107
DC5,DC3,DC5->DC3,2023-01-16,82
DC5,DC3,DC5->DC3,2023-01-17,113
DC5,DC3,DC5->DC3,2023-01-18,68
DC5,DC3,DC5->DC3,2023-01-19,60
DC5,DC3,DC5->DC3,2023-01-20,44
DC5,DC3,DC5->DC3,2023-01-21,53
DC5,DC3,DC5->DC3,2023-01-22,12
DC5,DC3,DC5->DC3,2023-01-23,11
DC5,DC3,DC5->DC3,2023-01-24,20
DC5,DC3,DC5->DC3,2023-01-25,40
DC5,DC3,DC5->DC3,2023-01-26,68
DC5,DC3,DC5->DC3,2023-01-27,19
DC5,DC3,DC5->DC3,2023-01-28,29
DC5,DC3,DC5->DC3,2023-01-29,29
DC5,DC3,DC5->DC3,2023-01-30,30
DC5,DC3,DC5->DC3,2023-01-31,58
DC5,DC30,DC5->DC30,2023-01-01,0
DC5,DC30,DC5->DC30,2023-01-02,0
DC5,DC30,DC5->DC30,2023-01-03,0
DC5,DC30,DC5->DC30,2023-01-04,0
DC5,DC30,DC5->DC30,2023-01-05,0
DC5,DC30,DC5->DC30,2023-01-06,0
DC5,DC30,DC5->DC30,2023-01-07,0
DC5,DC30,DC5->DC30,2023-01-08,0
DC5,DC30,DC5->DC30,2023-01-09,0
DC5,DC30,DC5->DC30,2023-01-10,0
DC5,DC30,DC5->DC30,2023-01-11,0
DC5,DC30,DC5->DC30,2023-01-12,0
DC5,DC30,DC5->DC30,2023-01-13,0
DC5,DC30,DC5->DC30,2023-01-14,0
DC5,DC30,DC5->DC30,2023-01-15,0
DC5,DC30,DC5->DC30,2023-01-16,0
DC5,DC30,DC5->DC30,2023-01-17,0
DC5,DC30,DC5->DC30,2023-01-18,0
DC5,DC30,DC5->DC30,2023-01-19,0
DC5,DC30,DC5->DC30,2023-01-20,0
DC5,DC30,DC5->DC30,2023-01-21,0
DC5,DC30,DC5->DC30,2023-01-22,0
DC5,DC30,DC5->DC30,2023-01-23,0
DC5,DC30,DC5->DC30,2023-01-24,0
DC5,DC30,DC5->DC30,2023-01-25,0
DC5,DC30,DC5->DC30,2023-01-26,0
DC5,DC30,DC5->DC30,2023-01-27,0
DC5,DC30,DC5->DC30,2023-01-28,0
DC5,DC30,DC5->DC30,2023-01-29,0
DC5,DC30,DC5->DC30,2023-01-30,0
DC5,DC30,DC5->DC30,2023-01-31,0
DC5,DC31,DC5->DC31,2023-01-01,0
DC5,DC31,DC5->DC31,2023-01-02,0
DC5,DC31,DC5->DC31,2023-01-03,0
DC5,DC31,DC5->DC31,2023-01-04,0
DC5,DC31,DC5->DC31,2023-01-05,0
DC5,DC31,DC5->DC31,2023-01-06,0
DC5,DC31,DC5->DC31,2023-01-07,0
DC5,DC31,DC5->DC31,2023-01-08,0
DC5,DC31,DC5->DC31,2023-01-09,0
DC5,DC31,DC5->DC31,2023-01-10,0
DC5,DC31,DC5->DC31,2023-01-11,0
DC5,DC31,DC5->DC31,2023-01-12,0
DC5,DC31,DC5->DC31,2023-01-13,0
DC5,DC31,DC5->DC31,2023-01-14,0
DC5,DC31,DC5->DC31,2023-01-15,0
DC5,DC31,DC5->DC31,2023-01-16,0
DC5,DC31,DC5->DC31,2023-01-17,0
DC5,DC31,DC5->DC31,2023-01-18,0
DC5,DC31,DC5->DC31,2023-01-19,0
DC5,DC31,DC5->DC31,2023-01-20,0
DC5,DC31,DC5->DC31,2023-01-21,0
DC5,DC31,DC5->DC31,2023-01-22,0
DC5,DC31,DC5->DC31,2023-01-23,0
DC5,DC31,DC5->DC31,2023-01-24,0
DC5,DC31,DC5->DC31,2023-01-25,0
DC5,DC31,DC5->DC31,2023-01-26,0
DC5,DC31,DC5->DC31,2023-01-27,0
DC5,DC31,DC5->DC31,2023-01-28,0
DC5,DC31,DC5->DC31,2023-01-29,0
DC5,DC31,DC5->DC31,2023-01-30,0
DC5,DC31,DC5->DC31,2023-01-31,0
DC5,DC32,DC5->DC32,2023-01-01,0
DC5,DC32,DC5->DC32,2023-01-02,0
DC5,DC32,DC5->DC32,2023-01-03,0
DC5,DC32,DC5->DC32,2023-01-04,0
DC5,DC32,DC5->DC32,2023-01-05,0
DC5,DC32,DC5->DC32,2023-01-06,0
DC5,DC32,DC5->DC32,2023-01-07,0
DC5,DC32,DC5->DC32,2023-01-08,0
DC5,DC32,DC5->DC32,2023-01-09,0
DC5,DC32,DC5->DC32,2023-01-10,0
DC5,DC32,DC5->DC32,2023-01-11,0
DC5,DC32,DC5->DC32,2023-01-12,0
DC5,DC32,DC5->DC32,2023-01-13,0
DC5,DC32,DC5->DC32,2023-01-14,0
DC5,DC32,DC5->DC32,2023-01-15,0
DC5,DC32,DC5->DC32,2023-01-16,0
DC5,DC32,DC5->DC32,2023-01-17,0
DC5,DC32,DC5->DC32,2023-01-18,0
DC5,DC32,DC5->DC32,2023-01-19,0
DC5,DC32,DC5->DC32,2023-01-20,0
DC5,DC32,DC5->DC32,2023-01-21,0
DC5,DC32,DC5->DC32,2023-01-22,0
DC5,DC32,DC5->DC32,2023-01-23,0
DC5,DC32,DC5->DC32,2023-01-24,0
DC5,DC32,DC5->DC32,2023-01-25,0
DC5,DC32,DC5->DC32,2023-01-26,0
DC5,DC32,DC5->DC32,2023-01-27,0
DC5,DC32,DC5->DC32,2023-01-28,0
DC5,DC32,DC5->DC32,2023-01-29,0
DC5,DC32,DC5->DC32,2023-01-30,0
DC5,DC32,DC5->DC32,2023-01-31,0
DC5,DC35,DC5->DC35,2023-01-01,19
DC5,DC35,DC5->DC35,2023-01-02,2
DC5,DC35,DC5->DC35,2023-01-03,1
DC5,DC35,DC5->DC35,2023-01-04,2
DC5,DC35,DC5->DC35,2023-01-05,1
DC5,DC35,DC5->DC35,2023-01-06,3
DC5,DC35,DC5->DC35,2023-01-07,4
DC5,DC35,DC5->DC35,2023-01-08,2
DC5,DC35,DC5->DC35,2023-01-09,1
DC5,DC35,DC5->DC35,2023-01-10,1
DC5,DC35,DC5->DC35,2023-01-11,2
DC5,DC35,DC5->DC35,2023-01-12,2
DC5,DC35,DC5->DC35,2023-01-13,3
DC5,DC35,DC5->DC35,2023-01-14,4
DC5,DC35,DC5->DC35,2023-01-15,2
DC5,DC35,DC5->DC35,2023-01-16,1
DC5,DC35,DC5->DC35,2023-01-17,1
DC5,DC35,DC5->DC35,2023-01-18,1
DC5,DC35,DC5->DC35,2023-01-19,2
DC5,DC35,DC5->DC35,2023-01-20,3
DC5,DC35,DC5->DC35,2023-01-21,4
DC5,DC35,DC5->DC35,2023-01-22,19
DC5,DC35,DC5->DC35,2023-01-23,2
DC5,DC35,DC5->DC35,2023-01-24,1
DC5,DC35,DC5->DC35,2023-01-25,2
DC5,DC35,DC5->DC35,2023-01-26,1
DC5,DC35,DC5->DC35,2023-01-27,3
DC5,DC35,DC5->DC35,2023-01-28,5
DC5,DC35,DC5->DC35,2023-01-29,4
DC5,DC35,DC5->DC35,2023-01-30,1
DC5,DC35,DC5->DC35,2023-01-31,1
DC5,DC36,DC5->DC36,2023-01-01,0
DC5,DC36,DC5->DC36,2023-01-02,0
DC5,DC36,DC5->DC36,2023-01-03,0
DC5,DC36,DC5->DC36,2023-01-04,5
DC5,DC36,DC5->DC36,2023-01-05,0
DC5,DC36,DC5->DC36,2023-01-06,0
DC5,DC36,DC5->DC36,2023-01-07,0
DC5,DC36,DC5->DC36,2023-01-08,1
DC5,DC36,DC5->DC36,2023-01-09,1
DC5,DC36,DC5->DC36,2023-01-10,0
DC5,DC36,DC5->DC36,2023-01-11,0
DC5,DC36,DC5->DC36,2023-01-12,0
DC5,DC36,DC5->DC36,2023-01-13,0
DC5,DC36,DC5->DC36,2023-01-14,0
DC5,DC36,DC5->DC36,2023-01-15,0
DC5,DC36,DC5->DC36,2023-01-16,0
DC5,DC36,DC5->DC36,2023-01-17,1
DC5,DC36,DC5->DC36,2023-01-18,0
DC5,DC36,DC5->DC36,2023-01-19,0
DC5,DC36,DC5->DC36,2023-01-20,0
DC5,DC36,DC5->DC36,2023-01-21,0
DC5,DC36,DC5->DC36,2023-01-22,0
DC5,DC36,DC5->DC36,2023-01-23,0
DC5,DC36,DC5->DC36,2023-01-24,0
DC5,DC36,DC5->DC36,2023-01-25,0
DC5,DC36,DC5->DC36,2023-01-26,0
DC5,DC36,DC5->DC36,2023-01-27,0
DC5,DC36,DC5->DC36,2023-01-28,0
DC5,DC36,DC5->DC36,2023-01-29,0
DC5,DC36,DC5->DC36,2023-01-30,0
DC5,DC36,DC5->DC36,2023-01-31,0
DC5,DC4,DC5->DC4,2023-01-01,81
DC5,DC4,DC5->DC4,2023-01-02,73
DC5,DC4,DC5->DC4,2023-01-03,134
DC5,DC4,DC5->DC4,2023-01-04,115
DC5,DC4,DC5->DC4,2023-01-05,73
DC5,DC4,DC5->DC4,2023-01-06,45
DC5,DC4,DC5->DC4,2023-01-07,115
DC5,DC4,DC5->DC4,2023-01-08,81
DC5,DC4,DC5->DC4,2023-01-09,73
DC5,DC4,DC5->DC4,2023-01-10,134
DC5,DC4,DC5->DC4,2023-01-11,115
DC5,DC4,DC5->DC4,2023-01-12,73
DC5,DC4,DC5->DC4,2023-01-13,45
DC5,DC4,DC5->DC4,2023-01-14,115
DC5,DC4,DC5->DC4,2023-01-15,81
DC5,DC4,DC5->DC4,2023-01-16,73
DC5,DC4,DC5->DC4,2023-01-17,134
DC5,DC4,DC5->DC4,2023-01-18,115
DC5,DC4,DC5->DC4,2023-01-19,73
DC5,DC4,DC5->DC4,2023-01-20,45
DC5,DC4,DC5->DC4,2023-01-21,115
DC5,DC4,DC5->DC4,2023-01-22,81
DC5,DC4,DC5->DC4,2023-01-23,73
DC5,DC4,DC5->DC4,2023-01-24,134
DC5,DC4,DC5->DC4,2023-01-25,115
DC5,DC4,DC5->DC4,2023-01-26,73
DC5,DC4,DC5->DC4,2023-01-27,45
DC5,DC4,DC5->DC4,2023-01-28,115
DC5,DC4,DC5->DC4,2023-01-29,81
DC5,DC4,DC5->DC4,2023-01-30,73
DC5,DC4,DC5->DC4,2023-01-31,134
DC5,DC40,DC5->DC40,2023-01-01,0
DC5,DC40,DC5->DC40,2023-01-02,0
DC5,DC40,DC5->DC40,2023-01-03,0
DC5,DC40,DC5->DC40,2023-01-04,0
DC5,DC40,DC5->DC40,2023-01-05,0
DC5,DC40,DC5->DC40,2023-01-06,0
DC5,DC40,DC5->DC40,2023-01-07,1
DC5,DC40,DC5->DC40,2023-01-08,0
DC5,DC40,DC5->DC40,2023-01-09,0
DC5,DC40,DC5->DC40,2023-01-10,0
DC5,DC40,DC5->DC40,2023-01-11,0
DC5,DC40,DC5->DC40,2023-01-12,0
DC5,DC40,DC5->DC40,2023-01-13,0
DC5,DC40,DC5->DC40,2023-01-14,0
DC5,DC40,DC5->DC40,2023-01-15,5
DC5,DC40,DC5->DC40,2023-01-16,0
DC5,DC40,DC5->DC40,2023-01-17,0
DC5,DC40,DC5->DC40,2023-01-18,0
DC5,DC40,DC5->DC40,2023-01-19,0
DC5,DC40,DC5->DC40,2023-01-20,0
DC5,DC40,DC5->DC40,2023-01-21,0
DC5,DC40,DC5->DC40,2023-01-22,0
DC5,DC40,DC5->DC40,2023-01-23,0
DC5,DC40,DC5->DC40,2023-01-24,0
DC5,DC40,DC5->DC40,2023-01-25,0
DC5,DC40,DC5->DC40,2023-01-26,0
DC5,DC40,DC5->DC40,2023-01-27,0
DC5,DC40,DC5->DC40,2023-01-28,0
DC5,DC40,DC5->DC40,2023-01-29,0
DC5,DC40,DC5->DC40,2023-01-30,0
DC5,DC40,DC5->DC40,2023-01-31,0
DC5,DC51,DC5->DC51,2023-01-01,0
DC5,DC51,DC5->DC51,2023-01-02,0
DC5,DC51,DC5->DC51,2023-01-03,0
DC5,DC51,DC5->DC51,2023-01-04,0
DC5,DC51,DC5->DC51,2023-01-05,0
DC5,DC51,DC5->DC51,2023-01-06,0
DC5,DC51,DC5->DC51,2023-01-07,0
DC5,DC51,DC5->DC51,2023-01-08,0
DC5,DC51,DC5->DC51,2023-01-09,0
DC5,DC51,DC5->DC51,2023-01-10,0
DC5,DC51,DC5->DC51,2023-01-11,0
DC5,DC51,DC5->DC51,2023-01-12,0
DC5,DC51,DC5->DC51,2023-01-13,0
DC5,DC51,DC5->DC51,2023-01-14,0
DC5,DC51,DC5->DC51,2023-01-15,0
DC5,DC51,DC5->DC51,2023-01-16,0
DC5,DC51,DC5->DC51,2023-01-17,0
DC5,DC51,DC5->DC51,2023-01-18,0
DC5,DC51,DC5->DC51,2023-01-19,0
DC5,DC51,DC5->DC51,2023-01-20,0
DC5,DC51,DC5->DC51,2023-01-21,0
DC5,DC51,DC5->DC51,2023-01-22,0
DC5,DC51,DC5->DC51,2023-01-23,0
DC5,DC51,DC5->DC51,2023-01-24,0
DC5,DC51,DC5->DC51,2023-01-25,0
DC5,DC51,DC5->DC51,2023-01-26,0
DC5,DC51,DC5->DC51,2023-01-27,0
DC5,DC51,DC5->DC51,2023-01-28,0
DC5,DC51,DC5->DC51,2023-01-29,0
DC5,DC51,DC5->DC51,2023-01-30,0
DC5,DC51,DC5->DC51,2023-01-31,0
DC5,DC61,DC5->DC61,2023-01-01,0
DC5,DC61,DC5->DC61,2023-01-02,0
DC5,DC61,DC5->DC61,2023-01-03,0
DC5,DC61,DC5->DC61,2023-01-04,0
DC5,DC61,DC5->DC61,2023-01-05,0
DC5,DC61,DC5->DC61,2023-01-06,0
DC5,DC61,DC5->DC61,2023-01-07,0
DC5,DC61,DC5->DC61,2023-01-08,0
DC5,DC61,DC5->DC61,2023-01-09,0
DC5,DC61,DC5->DC61,2023-01-10,0
DC5,DC61,DC5->DC61,2023-01-11,0
DC5,DC61,DC5->DC61,2023-01-12,0
DC5,DC61,DC5->DC61,2023-01-13,0
DC5,DC61,DC5->DC61,2023-01-14,0
DC5,DC61,DC5->DC61,2023-01-15,0
DC5,DC61,DC5->DC61,2023-01-16,0
DC5,DC61,DC5->DC61,2023-01-17,0
DC5,DC61,DC5->DC61,2023-01-18,0
DC5,DC61,DC5->DC61,2023-01-19,0
DC5,DC61,DC5->DC61,2023-01-20,0
DC5,DC61,DC5->DC61,2023-01-21,0
DC5,DC61,DC5->DC61,2023-01-22,0
DC5,DC61,DC5->DC61,2023-01-23,0
DC5,DC61,DC5->DC61,2023-01-24,0
