方案,场地1,场地2,edge,日期,原预测货量,分流增加货量,调整后货量,线路能力,线路负荷率
min_changed_plus_2,DC39,DC9,DC39->DC9,2023-01-18,0,0,0,4,0.0
min_changed_plus_2,DC4,DC10,DC4->DC10,2023-01-18,85,0,85,12360,0.0068770226537216
min_changed_plus_2,DC4,DC14,DC4->DC14,2023-01-18,93,0,93,5983,0.0155440414507772
min_changed_plus_2,DC4,DC17,DC4->DC17,2023-01-18,0,0,0,14,0.0
min_changed_plus_2,DC4,DC19,DC4->DC19,2023-01-18,0,0,0,8,0.0
min_changed_plus_2,DC4,DC20,DC4->DC20,2023-01-18,0,0,0,14,0.0
min_changed_plus_2,DC4,DC21,DC4->DC21,2023-01-18,0,0,0,68,0.0
min_changed_plus_2,DC4,DC22,DC4->DC22,2023-01-18,0,0,0,9,0.0
min_changed_plus_2,DC4,DC23,DC4->DC23,2023-01-18,0,0,0,3519,0.0
min_changed_plus_2,DC4,DC3,DC4->DC3,2023-01-18,0,0,0,4087,0.0
min_changed_plus_2,DC4,DC30,DC4->DC30,2023-01-18,0,0,0,174,0.0
min_changed_plus_2,DC4,DC34,DC4->DC34,2023-01-18,0,0,0,4,0.0
min_changed_plus_2,DC4,DC35,DC4->DC35,2023-01-18,0,0,0,90,0.0
min_changed_plus_2,DC4,DC36,DC4->DC36,2023-01-18,0,0,0,12,0.0
min_changed_plus_2,DC4,DC38,DC4->DC38,2023-01-18,0,0,0,14,0.0
min_changed_plus_2,DC4,DC40,DC4->DC40,2023-01-18,0,0,0,2,0.0
min_changed_plus_2,DC4,DC62,DC4->DC62,2023-01-18,36,12,48,7857,0.0061092019854906
min_changed_plus_2,DC4,DC64,DC4->DC64,2023-01-18,0,0,0,13,0.0
min_changed_plus_2,DC4,DC65,DC4->DC65,2023-01-18,0,0,0,1,0.0
min_changed_plus_2,DC4,DC70,DC4->DC70,2023-01-18,0,0,0,40,0.0
min_changed_plus_2,DC4,DC8,DC4->DC8,2023-01-18,145,0,145,27330,0.0053055250640321
min_changed_plus_2,DC4,DC9,DC4->DC9,2023-01-18,0,0,0,9,0.0
min_changed_plus_2,DC40,DC10,DC40->DC10,2023-01-18,9,0,9,241,0.0373443983402489
min_changed_plus_2,DC40,DC12,DC40->DC12,2023-01-18,0,0,0,31454,0.0
min_changed_plus_2,DC40,DC14,DC40->DC14,2023-01-18,11,0,11,131,0.0839694656488549
min_changed_plus_2,DC40,DC21,DC40->DC21,2023-01-18,0,0,0,68,0.0
min_changed_plus_2,DC40,DC22,DC40->DC22,2023-01-18,0,0,0,28,0.0
min_changed_plus_2,DC40,DC3,DC40->DC3,2023-01-18,0,0,0,116,0.0
min_changed_plus_2,DC40,DC30,DC40->DC30,2023-01-18,0,0,0,7,0.0
min_changed_plus_2,DC40,DC32,DC40->DC32,2023-01-18,0,0,0,1854,0.0
min_changed_plus_2,DC40,DC34,DC40->DC34,2023-01-18,0,0,0,2,0.0
min_changed_plus_2,DC40,DC35,DC40->DC35,2023-01-18,1572,0,1572,12275,0.1280651731160896
min_changed_plus_2,DC40,DC4,DC40->DC4,2023-01-18,23,0,23,239,0.0962343096234309
min_changed_plus_2,DC40,DC62,DC40->DC62,2023-01-18,11,0,11,238,0.0462184873949579
min_changed_plus_2,DC40,DC67,DC40->DC67,2023-01-18,0,0,0,3,0.0
min_changed_plus_2,DC40,DC70,DC40->DC70,2023-01-18,3154,0,3154,16173,0.1950163853335806
min_changed_plus_2,DC40,DC8,DC40->DC8,2023-01-18,0,0,0,248,0.0
min_changed_plus_2,DC40,DC9,DC40->DC9,2023-01-18,0,8,8,639,0.0125195618153364
min_changed_plus_2,DC41,DC10,DC41->DC10,2023-01-18,0,0,0,12794,0.0
min_changed_plus_2,DC41,DC12,DC41->DC12,2023-01-18,0,0,0,1936,0.0
min_changed_plus_2,DC41,DC14,DC41->DC14,2023-01-18,0,0,0,4274,0.0
min_changed_plus_2,DC41,DC29,DC41->DC29,2023-01-18,0,0,0,187,0.0
min_changed_plus_2,DC41,DC3,DC41->DC3,2023-01-18,0,0,0,3997,0.0
min_changed_plus_2,DC41,DC35,DC41->DC35,2023-01-18,0,0,0,2033,0.0
min_changed_plus_2,DC41,DC40,DC41->DC40,2023-01-18,0,0,0,264,0.0
min_changed_plus_2,DC41,DC81,DC41->DC81,2023-01-18,0,0,0,50,0.0
min_changed_plus_2,DC41,DC9,DC41->DC9,2023-01-18,0,0,0,29520,0.0
min_changed_plus_2,DC42,DC10,DC42->DC10,2023-01-18,1410,0,1410,7970,0.1769134253450439
min_changed_plus_2,DC42,DC12,DC42->DC12,2023-01-18,0,0,0,3509,0.0
min_changed_plus_2,DC42,DC14,DC42->DC14,2023-01-18,1127,0,1127,6875,0.1639272727272727
min_changed_plus_2,DC42,DC29,DC42->DC29,2023-01-18,0,0,0,6,0.0
min_changed_plus_2,DC42,DC3,DC42->DC3,2023-01-18,0,0,0,2990,0.0
min_changed_plus_2,DC42,DC32,DC42->DC32,2023-01-18,0,0,0,120,0.0
min_changed_plus_2,DC42,DC34,DC42->DC34,2023-01-18,0,0,0,12,0.0
min_changed_plus_2,DC42,DC35,DC42->DC35,2023-01-18,35,0,35,1812,0.0193156732891832
min_changed_plus_2,DC42,DC4,DC42->DC4,2023-01-18,6,0,6,3542,0.0016939582156973
min_changed_plus_2,DC42,DC40,DC42->DC40,2023-01-18,0,0,0,1186,0.0
min_changed_plus_2,DC42,DC62,DC42->DC62,2023-01-18,1274,0,1274,6042,0.2108573320092684
min_changed_plus_2,DC42,DC65,DC42->DC65,2023-01-18,0,0,0,232,0.0
min_changed_plus_2,DC42,DC70,DC42->DC70,2023-01-18,43,0,43,3112,0.0138174807197943
min_changed_plus_2,DC42,DC8,DC42->DC8,2023-01-18,3784,0,3784,28457,0.1329725550831078
min_changed_plus_2,DC42,DC81,DC42->DC81,2023-01-18,0,0,0,15,0.0
min_changed_plus_2,DC42,DC9,DC42->DC9,2023-01-18,0,382,382,15464,0.0247025349198137
min_changed_plus_2,DC43,DC10,DC43->DC10,2023-01-18,1639,0,1639,14094,0.1162906201220377
min_changed_plus_2,DC43,DC12,DC43->DC12,2023-01-18,0,0,0,1601,0.0
min_changed_plus_2,DC43,DC14,DC43->DC14,2023-01-18,1579,874,2453,15629,0.1569518203339945
min_changed_plus_2,DC43,DC29,DC43->DC29,2023-01-18,0,0,0,174,0.0
min_changed_plus_2,DC43,DC3,DC43->DC3,2023-01-18,0,0,0,8061,0.0
min_changed_plus_2,DC43,DC34,DC43->DC34,2023-01-18,0,0,0,2,0.0
min_changed_plus_2,DC43,DC35,DC43->DC35,2023-01-18,16,0,16,5598,0.0028581636298678
min_changed_plus_2,DC43,DC4,DC43->DC4,2023-01-18,8,0,8,3915,0.0020434227330779
min_changed_plus_2,DC43,DC40,DC43->DC40,2023-01-18,0,0,0,195,0.0
min_changed_plus_2,DC43,DC45,DC43->DC45,2023-01-18,0,0,0,4,0.0
min_changed_plus_2,DC43,DC62,DC43->DC62,2023-01-18,1532,0,1532,15976,0.0958938407611417
min_changed_plus_2,DC43,DC64,DC43->DC64,2023-01-18,0,0,0,461,0.0
min_changed_plus_2,DC43,DC65,DC43->DC65,2023-01-18,0,0,0,824,0.0
min_changed_plus_2,DC43,DC70,DC43->DC70,2023-01-18,9,0,9,981,0.0091743119266055
min_changed_plus_2,DC43,DC8,DC43->DC8,2023-01-18,5123,0,5123,44075,0.1162336925694838
min_changed_plus_2,DC43,DC9,DC43->DC9,2023-01-18,0,0,0,27588,0.0
min_changed_plus_2,DC44,DC10,DC44->DC10,2023-01-18,5433,0,5433,30393,0.1787582667061494
min_changed_plus_2,DC44,DC12,DC44->DC12,2023-01-18,0,0,0,4076,0.0
min_changed_plus_2,DC44,DC14,DC44->DC14,2023-01-18,3483,0,3483,31896,0.1091986455981941
min_changed_plus_2,DC44,DC29,DC44->DC29,2023-01-18,0,0,0,42,0.0
min_changed_plus_2,DC44,DC3,DC44->DC3,2023-01-18,0,2842,2842,31563,0.0900421379463295
min_changed_plus_2,DC44,DC32,DC44->DC32,2023-01-18,0,0,0,42,0.0
min_changed_plus_2,DC44,DC34,DC44->DC34,2023-01-18,0,0,0,13,0.0
min_changed_plus_2,DC44,DC35,DC44->DC35,2023-01-18,474,0,474,10252,0.0462348809988295
min_changed_plus_2,DC44,DC4,DC44->DC4,2023-01-18,19,0,19,15640,0.0012148337595907
min_changed_plus_2,DC44,DC40,DC44->DC40,2023-01-18,0,0,0,3999,0.0
min_changed_plus_2,DC44,DC62,DC44->DC62,2023-01-18,5128,0,5128,28498,0.1799424521019018
min_changed_plus_2,DC44,DC64,DC44->DC64,2023-01-18,0,0,0,37,0.0
min_changed_plus_2,DC44,DC65,DC44->DC65,2023-01-18,0,0,0,792,0.0
min_changed_plus_2,DC44,DC70,DC44->DC70,2023-01-18,1917,0,1917,7843,0.2444217773811041
min_changed_plus_2,DC44,DC8,DC44->DC8,2023-01-18,19080,0,19080,192275,0.0992328695878299
min_changed_plus_2,DC44,DC81,DC44->DC81,2023-01-18,0,0,0,401,0.0
min_changed_plus_2,DC44,DC9,DC44->DC9,2023-01-18,0,0,0,124459,0.0
min_changed_plus_2,DC45,DC10,DC45->DC10,2023-01-18,0,0,0,106,0.0
min_changed_plus_2,DC45,DC12,DC45->DC12,2023-01-18,0,0,0,1568,0.0
min_changed_plus_2,DC45,DC14,DC45->DC14,2023-01-18,0,0,0,5569,0.0
min_changed_plus_2,DC45,DC29,DC45->DC29,2023-01-18,0,0,0,15,0.0
min_changed_plus_2,DC45,DC3,DC45->DC3,2023-01-18,0,0,0,5242,0.0
min_changed_plus_2,DC45,DC35,DC45->DC35,2023-01-18,0,0,0,11042,0.0
min_changed_plus_2,DC45,DC4,DC45->DC4,2023-01-18,0,0,0,3684,0.0
min_changed_plus_2,DC45,DC8,DC45->DC8,2023-01-18,0,0,0,4054,0.0
min_changed_plus_2,DC45,DC81,DC45->DC81,2023-01-18,0,0,0,447,0.0
min_changed_plus_2,DC45,DC9,DC45->DC9,2023-01-18,0,0,0,20473,0.0
min_changed_plus_2,DC46,DC10,DC46->DC10,2023-01-18,1761,0,1761,20616,0.0854190919674039
min_changed_plus_2,DC46,DC12,DC46->DC12,2023-01-18,0,0,0,8128,0.0
min_changed_plus_2,DC46,DC13,DC46->DC13,2023-01-18,0,0,0,3,0.0
min_changed_plus_2,DC46,DC14,DC46->DC14,2023-01-18,1631,0,1631,7004,0.2328669331810394
min_changed_plus_2,DC46,DC29,DC46->DC29,2023-01-18,0,0,0,60,0.0
min_changed_plus_2,DC46,DC3,DC46->DC3,2023-01-18,0,0,0,13926,0.0
min_changed_plus_2,DC46,DC32,DC46->DC32,2023-01-18,0,0,0,504,0.0
min_changed_plus_2,DC46,DC34,DC46->DC34,2023-01-18,0,0,0,6,0.0
min_changed_plus_2,DC46,DC35,DC46->DC35,2023-01-18,727,1272,1999,11814,0.1692060267479262
min_changed_plus_2,DC46,DC4,DC46->DC4,2023-01-18,3,0,3,12927,0.0002320724065908
min_changed_plus_2,DC46,DC40,DC46->DC40,2023-01-18,0,0,0,2387,0.0
min_changed_plus_2,DC46,DC52,DC46->DC52,2023-01-18,0,0,0,49,0.0
min_changed_plus_2,DC46,DC62,DC46->DC62,2023-01-18,1672,0,1672,15091,0.1107945132860645
min_changed_plus_2,DC46,DC64,DC46->DC64,2023-01-18,0,0,0,8,0.0
min_changed_plus_2,DC46,DC65,DC46->DC65,2023-01-18,0,0,0,796,0.0
min_changed_plus_2,DC46,DC70,DC46->DC70,2023-01-18,1678,0,1678,12023,0.1395658321550361
min_changed_plus_2,DC46,DC8,DC46->DC8,2023-01-18,8693,0,8693,60686,0.1432455591075371
min_changed_plus_2,DC46,DC81,DC46->DC81,2023-01-18,0,0,0,1751,0.0
min_changed_plus_2,DC46,DC9,DC46->DC9,2023-01-18,0,0,0,37361,0.0
min_changed_plus_2,DC47,DC10,DC47->DC10,2023-01-18,3160,0,3160,20874,0.1513844974609562
min_changed_plus_2,DC47,DC12,DC47->DC12,2023-01-18,0,0,0,71112,0.0
min_changed_plus_2,DC47,DC14,DC47->DC14,2023-01-18,2927,0,2927,64007,0.0457293733497898
min_changed_plus_2,DC47,DC29,DC47->DC29,2023-01-18,0,0,0,628,0.0
min_changed_plus_2,DC47,DC3,DC47->DC3,2023-01-18,0,0,0,14104,0.0
min_changed_plus_2,DC47,DC34,DC47->DC34,2023-01-18,0,0,0,2,0.0
min_changed_plus_2,DC47,DC35,DC47->DC35,2023-01-18,23,0,23,130449,0.0001763141150947
min_changed_plus_2,DC47,DC4,DC47->DC4,2023-01-18,11,0,11,9400,0.0011702127659574
min_changed_plus_2,DC47,DC40,DC47->DC40,2023-01-18,0,0,0,28631,0.0
min_changed_plus_2,DC47,DC62,DC47->DC62,2023-01-18,3272,1559,4831,32160,0.1502176616915423
min_changed_plus_2,DC47,DC64,DC47->DC64,2023-01-18,0,0,0,231,0.0
min_changed_plus_2,DC47,DC65,DC47->DC65,2023-01-18,0,0,0,1648,0.0
min_changed_plus_2,DC47,DC70,DC47->DC70,2023-01-18,27,0,27,51136,0.0005280037546933
min_changed_plus_2,DC47,DC8,DC47->DC8,2023-01-18,7805,0,7805,59443,0.1313022559426677
min_changed_plus_2,DC47,DC81,DC47->DC81,2023-01-18,0,0,0,4412,0.0
min_changed_plus_2,DC47,DC9,DC47->DC9,2023-01-18,0,0,0,65326,0.0
min_changed_plus_2,DC48,DC10,DC48->DC10,2023-01-18,2939,0,2939,16358,0.1796674410074581
min_changed_plus_2,DC48,DC12,DC48->DC12,2023-01-18,0,0,0,1330,0.0
min_changed_plus_2,DC48,DC14,DC48->DC14,2023-01-18,2055,0,2055,12446,0.1651132894102523
min_changed_plus_2,DC48,DC29,DC48->DC29,2023-01-18,0,0,0,66,0.0
min_changed_plus_2,DC48,DC3,DC48->DC3,2023-01-18,0,0,0,7132,0.0
min_changed_plus_2,DC48,DC32,DC48->DC32,2023-01-18,0,0,0,44,0.0
min_changed_plus_2,DC48,DC34,DC48->DC34,2023-01-18,0,0,0,3,0.0
min_changed_plus_2,DC48,DC35,DC48->DC35,2023-01-18,9,0,9,4003,0.0022483137646764
min_changed_plus_2,DC48,DC4,DC48->DC4,2023-01-18,5,0,5,6753,0.0007404116688879
min_changed_plus_2,DC48,DC40,DC48->DC40,2023-01-18,0,0,0,666,0.0
min_changed_plus_2,DC48,DC50,DC48->DC50,2023-01-18,0,0,0,77,0.0
min_changed_plus_2,DC48,DC62,DC48->DC62,2023-01-18,2380,0,2380,13834,0.1720399016914847
min_changed_plus_2,DC48,DC64,DC48->DC64,2023-01-18,0,0,0,42,0.0
min_changed_plus_2,DC48,DC65,DC48->DC65,2023-01-18,0,0,0,249,0.0
min_changed_plus_2,DC48,DC70,DC48->DC70,2023-01-18,181,0,181,2901,0.0623922785246466
min_changed_plus_2,DC48,DC8,DC48->DC8,2023-01-18,6913,1205,8118,64292,0.1262676538294033
min_changed_plus_2,DC48,DC9,DC48->DC9,2023-01-18,0,0,0,62978,0.0
min_changed_plus_2,DC49,DC10,DC49->DC10,2023-01-18,0,0,0,4070,0.0
min_changed_plus_2,DC49,DC12,DC49->DC12,2023-01-18,0,0,0,2142,0.0
min_changed_plus_2,DC49,DC14,DC49->DC14,2023-01-18,0,0,0,6173,0.0
min_changed_plus_2,DC49,DC3,DC49->DC3,2023-01-18,0,0,0,3615,0.0
min_changed_plus_2,DC49,DC35,DC49->DC35,2023-01-18,0,0,0,822,0.0
min_changed_plus_2,DC49,DC9,DC49->DC9,2023-01-18,0,0,0,27048,0.0
min_changed_plus_2,DC50,DC10,DC50->DC10,2023-01-18,1547,0,1547,15886,0.0973813420621931
min_changed_plus_2,DC50,DC12,DC50->DC12,2023-01-18,0,0,0,2750,0.0
min_changed_plus_2,DC50,DC14,DC50->DC14,2023-01-18,1177,765,1942,12477,0.1556463893564158
min_changed_plus_2,DC50,DC29,DC50->DC29,2023-01-18,0,0,0,65,0.0
min_changed_plus_2,DC50,DC3,DC50->DC3,2023-01-18,0,0,0,6919,0.0
min_changed_plus_2,DC50,DC32,DC50->DC32,2023-01-18,0,0,0,22,0.0
min_changed_plus_2,DC50,DC34,DC50->DC34,2023-01-18,0,0,0,3,0.0
min_changed_plus_2,DC50,DC35,DC50->DC35,2023-01-18,12,0,12,20381,0.0005887836710661
min_changed_plus_2,DC50,DC4,DC50->DC4,2023-01-18,2,0,2,4093,0.0004886391399951
min_changed_plus_2,DC50,DC40,DC50->DC40,2023-01-18,0,0,0,322,0.0
min_changed_plus_2,DC50,DC48,DC50->DC48,2023-01-18,0,0,0,60,0.0
min_changed_plus_2,DC50,DC62,DC50->DC62,2023-01-18,1408,0,1408,14039,0.1002920435928484
min_changed_plus_2,DC50,DC64,DC50->DC64,2023-01-18,0,0,0,9,0.0
min_changed_plus_2,DC50,DC65,DC50->DC65,2023-01-18,0,0,0,135,0.0
min_changed_plus_2,DC50,DC70,DC50->DC70,2023-01-18,14,0,14,2353,0.0059498512537186
min_changed_plus_2,DC50,DC8,DC50->DC8,2023-01-18,3785,0,3785,33218,0.1139442470949485
min_changed_plus_2,DC50,DC9,DC50->DC9,2023-01-18,0,0,0,21217,0.0
min_changed_plus_2,DC51,DC10,DC51->DC10,2023-01-18,5513,0,5513,73471,0.0750364089232486
min_changed_plus_2,DC51,DC12,DC51->DC12,2023-01-18,0,0,0,15074,0.0
min_changed_plus_2,DC51,DC14,DC51->DC14,2023-01-18,4912,0,4912,25068,0.195947024094463
min_changed_plus_2,DC51,DC29,DC51->DC29,2023-01-18,0,0,0,250,0.0
min_changed_plus_2,DC51,DC3,DC51->DC3,2023-01-18,0,0,0,49638,0.0
min_changed_plus_2,DC51,DC32,DC51->DC32,2023-01-18,0,0,0,344,0.0
min_changed_plus_2,DC51,DC34,DC51->DC34,2023-01-18,0,0,0,14,0.0
min_changed_plus_2,DC51,DC35,DC51->DC35,2023-01-18,224,0,224,22655,0.0098874420657691
min_changed_plus_2,DC51,DC4,DC51->DC4,2023-01-18,11,0,11,26361,0.0004172831076211
min_changed_plus_2,DC51,DC40,DC51->DC40,2023-01-18,0,0,0,1519,0.0
min_changed_plus_2,DC51,DC62,DC51->DC62,2023-01-18,5661,0,5661,27765,0.2038897893030794
min_changed_plus_2,DC51,DC64,DC51->DC64,2023-01-18,0,0,0,485,0.0
min_changed_plus_2,DC51,DC65,DC51->DC65,2023-01-18,0,0,0,6931,0.0
min_changed_plus_2,DC51,DC70,DC51->DC70,2023-01-18,286,0,286,5702,0.0501578393546124
min_changed_plus_2,DC51,DC8,DC51->DC8,2023-01-18,19321,0,19321,118955,0.1624227649111008
min_changed_plus_2,DC51,DC81,DC51->DC81,2023-01-18,0,0,0,16240,0.0
min_changed_plus_2,DC51,DC9,DC51->DC9,2023-01-18,0,3095,3095,261337,0.0118429460811136
min_changed_plus_2,DC52,DC10,DC52->DC10,2023-01-18,61,0,61,498,0.1224899598393574
min_changed_plus_2,DC52,DC14,DC52->DC14,2023-01-18,36,0,36,438,0.0821917808219178
min_changed_plus_2,DC52,DC3,DC52->DC3,2023-01-18,0,0,0,216,0.0
min_changed_plus_2,DC52,DC35,DC52->DC35,2023-01-18,0,59,59,955,0.0617801047120418
min_changed_plus_2,DC52,DC4,DC52->DC4,2023-01-18,0,0,0,219,0.0
min_changed_plus_2,DC52,DC40,DC52->DC40,2023-01-18,0,0,0,79,0.0
min_changed_plus_2,DC52,DC46,DC52->DC46,2023-01-18,0,0,0,10,0.0
min_changed_plus_2,DC52,DC62,DC52->DC62,2023-01-18,50,0,50,556,0.0899280575539568
min_changed_plus_2,DC52,DC64,DC52->DC64,2023-01-18,0,0,0,3,0.0
min_changed_plus_2,DC52,DC65,DC52->DC65,2023-01-18,0,0,0,14,0.0
min_changed_plus_2,DC52,DC70,DC52->DC70,2023-01-18,0,0,0,716,0.0
min_changed_plus_2,DC52,DC8,DC52->DC8,2023-01-18,189,0,189,3998,0.0472736368184092
min_changed_plus_2,DC52,DC9,DC52->DC9,2023-01-18,0,0,0,38,0.0
min_changed_plus_2,DC53,DC10,DC53->DC10,2023-01-18,715,0,715,3633,0.1968070465180292
min_changed_plus_2,DC53,DC14,DC53->DC14,2023-01-18,704,0,704,2714,0.2593957258658806
min_changed_plus_2,DC53,DC25,DC53->DC25,2023-01-18,0,0,0,346,0.0
min_changed_plus_2,DC53,DC3,DC53->DC3,2023-01-18,0,0,0,11,0.0
min_changed_plus_2,DC53,DC33,DC53->DC33,2023-01-18,0,0,0,2,0.0
min_changed_plus_2,DC53,DC35,DC53->DC35,2023-01-18,0,0,0,50,0.0
min_changed_plus_2,DC53,DC4,DC53->DC4,2023-01-18,10,0,10,188,0.0531914893617021
min_changed_plus_2,DC53,DC62,DC53->DC62,2023-01-18,687,0,687,12817,0.0536006865881251
min_changed_plus_2,DC53,DC64,DC53->DC64,2023-01-18,0,0,0,1513,0.0
min_changed_plus_2,DC53,DC65,DC53->DC65,2023-01-18,0,0,0,675,0.0
min_changed_plus_2,DC53,DC70,DC53->DC70,2023-01-18,0,0,0,204,0.0
min_changed_plus_2,DC53,DC8,DC53->DC8,2023-01-18,3108,311,3419,15689,0.2179233858117152
min_changed_plus_2,DC54,DC23,DC54->DC23,2023-01-18,0,0,0,53,0.0
min_changed_plus_2,DC54,DC37,DC54->DC37,2023-01-18,0,0,0,32,0.0
min_changed_plus_2,DC55,DC10,DC55->DC10,2023-01-18,106,0,106,1201,0.0882597835137385
min_changed_plus_2,DC55,DC14,DC55->DC14,2023-01-18,38,41,79,478,0.1652719665271966
min_changed_plus_2,DC55,DC20,DC55->DC20,2023-01-18,0,0,0,12,0.0
min_changed_plus_2,DC55,DC3,DC55->DC3,2023-01-18,0,0,0,239,0.0
min_changed_plus_2,DC55,DC33,DC55->DC33,2023-01-18,0,0,0,2,0.0
min_changed_plus_2,DC55,DC35,DC55->DC35,2023-01-18,0,0,0,2,0.0
min_changed_plus_2,DC55,DC4,DC55->DC4,2023-01-18,412,0,412,1981,0.2079757698132256
min_changed_plus_2,DC55,DC62,DC55->DC62,2023-01-18,92,0,92,507,0.1814595660749507
min_changed_plus_2,DC55,DC8,DC55->DC8,2023-01-18,1,0,1,709,0.001410437235543
min_changed_plus_2,DC55,DC9,DC55->DC9,2023-01-18,0,0,0,22,0.0
min_changed_plus_2,DC56,DC10,DC56->DC10,2023-01-18,0,0,0,821,0.0
min_changed_plus_2,DC56,DC12,DC56->DC12,2023-01-18,0,0,0,44,0.0
min_changed_plus_2,DC56,DC14,DC56->DC14,2023-01-18,0,0,0,825,0.0
min_changed_plus_2,DC56,DC3,DC56->DC3,2023-01-18,0,0,0,248,0.0
min_changed_plus_2,DC56,DC35,DC56->DC35,2023-01-18,0,0,0,70,0.0
min_changed_plus_2,DC56,DC4,DC56->DC4,2023-01-18,0,0,0,215,0.0
min_changed_plus_2,DC56,DC40,DC56->DC40,2023-01-18,0,0,0,455,0.0
min_changed_plus_2,DC56,DC61,DC56->DC61,2023-01-18,0,0,0,1,0.0
min_changed_plus_2,DC56,DC62,DC56->DC62,2023-01-18,0,0,0,10,0.0
min_changed_plus_2,DC56,DC70,DC56->DC70,2023-01-18,71,0,71,1581,0.0449082858950031
min_changed_plus_2,DC56,DC8,DC56->DC8,2023-01-18,0,0,0,945,0.0
min_changed_plus_2,DC56,DC9,DC56->DC9,2023-01-18,0,0,0,495,0.0
min_changed_plus_2,DC57,DC10,DC57->DC10,2023-01-18,0,0,0,99,0.0
min_changed_plus_2,DC57,DC14,DC57->DC14,2023-01-18,0,0,0,172,0.0
min_changed_plus_2,DC57,DC32,DC57->DC32,2023-01-18,0,0,0,53,0.0
min_changed_plus_2,DC57,DC35,DC57->DC35,2023-01-18,0,0,0,249,0.0
min_changed_plus_2,DC57,DC4,DC57->DC4,2023-01-18,0,0,0,6,0.0
min_changed_plus_2,DC57,DC40,DC57->DC40,2023-01-18,0,0,0,29,0.0
min_changed_plus_2,DC57,DC62,DC57->DC62,2023-01-18,0,0,0,103,0.0
min_changed_plus_2,DC57,DC70,DC57->DC70,2023-01-18,0,0,0,196,0.0
min_changed_plus_2,DC57,DC8,DC57->DC8,2023-01-18,0,0,0,76,0.0
min_changed_plus_2,DC58,DC10,DC58->DC10,2023-01-18,0,0,0,39928,0.0
min_changed_plus_2,DC58,DC12,DC58->DC12,2023-01-18,0,0,0,3242,0.0
min_changed_plus_2,DC58,DC14,DC58->DC14,2023-01-18,0,0,0,15835,0.0
min_changed_plus_2,DC58,DC29,DC58->DC29,2023-01-18,0,0,0,1,0.0
min_changed_plus_2,DC58,DC3,DC58->DC3,2023-01-18,0,0,0,14136,0.0
min_changed_plus_2,DC58,DC34,DC58->DC34,2023-01-18,0,0,0,1,0.0
min_changed_plus_2,DC58,DC35,DC58->DC35,2023-01-18,0,0,0,4050,0.0
min_changed_plus_2,DC58,DC4,DC58->DC4,2023-01-18,0,0,0,7760,0.0
min_changed_plus_2,DC58,DC40,DC58->DC40,2023-01-18,0,0,0,2737,0.0
min_changed_plus_2,DC58,DC70,DC58->DC70,2023-01-18,0,0,0,3605,0.0
min_changed_plus_2,DC58,DC8,DC58->DC8,2023-01-18,0,0,0,32412,0.0
min_changed_plus_2,DC58,DC81,DC58->DC81,2023-01-18,0,0,0,1652,0.0
min_changed_plus_2,DC58,DC9,DC58->DC9,2023-01-18,0,0,0,37288,0.0
min_changed_plus_2,DC59,DC10,DC59->DC10,2023-01-18,747,0,747,6358,0.1174897766593268
min_changed_plus_2,DC59,DC14,DC59->DC14,2023-01-18,800,0,800,3896,0.2053388090349076
min_changed_plus_2,DC59,DC3,DC59->DC3,2023-01-18,0,0,0,43,0.0
min_changed_plus_2,DC59,DC35,DC59->DC35,2023-01-18,335,0,335,2655,0.1261770244821092
min_changed_plus_2,DC59,DC4,DC59->DC4,2023-01-18,2620,0,2620,15056,0.1740170031880977
min_changed_plus_2,DC59,DC40,DC59->DC40,2023-01-18,0,0,0,821,0.0
min_changed_plus_2,DC59,DC62,DC59->DC62,2023-01-18,349,0,349,4037,0.0864503344067376
min_changed_plus_2,DC59,DC64,DC59->DC64,2023-01-18,0,347,347,3921,0.0884978321856669
min_changed_plus_2,DC59,DC65,DC59->DC65,2023-01-18,0,0,0,975,0.0
min_changed_plus_2,DC59,DC70,DC59->DC70,2023-01-18,624,0,624,3809,0.1638225255972696
min_changed_plus_2,DC59,DC8,DC59->DC8,2023-01-18,3,0,3,13021,0.0002303970509177
min_changed_plus_2,DC6,DC10,DC6->DC10,2023-01-18,0,0,0,624,0.0
min_changed_plus_2,DC6,DC14,DC6->DC14,2023-01-18,0,0,0,130,0.0
min_changed_plus_2,DC6,DC23,DC6->DC23,2023-01-18,0,0,0,52,0.0
min_changed_plus_2,DC6,DC4,DC6->DC4,2023-01-18,0,0,0,612,0.0
min_changed_plus_2,DC6,DC62,DC6->DC62,2023-01-18,0,0,0,412,0.0
min_changed_plus_2,DC6,DC70,DC6->DC70,2023-01-18,0,0,0,2,0.0
min_changed_plus_2,DC60,DC10,DC60->DC10,2023-01-18,1184,0,1184,7433,0.1592896542445849
min_changed_plus_2,DC60,DC14,DC60->DC14,2023-01-18,1145,1064,2209,7222,0.3058709498753807
min_changed_plus_2,DC60,DC3,DC60->DC3,2023-01-18,0,0,0,17,0.0
min_changed_plus_2,DC60,DC34,DC60->DC34,2023-01-18,0,0,0,2,0.0
min_changed_plus_2,DC60,DC35,DC60->DC35,2023-01-18,147,0,147,2016,0.0729166666666666
min_changed_plus_2,DC60,DC4,DC60->DC4,2023-01-18,19,0,19,1514,0.0125495376486129
min_changed_plus_2,DC60,DC40,DC60->DC40,2023-01-18,0,0,0,206,0.0
