task_id,latitude,longitude,actual_completed,original_price,threshold_price,threshold_price_change,predicted_probability_original,threshold_probability,threshold_probability_change,target_unreachable_at_85,nearest_member_km,members_2km,tasks_2km,region,improved_price,improved_price_change,improved_probability,improved_probability_change
A0800,23.110656485148,113.130968681083,1,85.0,82.5,-2.5,0.7768645496839675,0.752645434175321,-0.024219115508646416,0,0.4302070648461737,4,3,3,80.0,-5.0,0.7267222893942047,-0.05014226028976276
A0801,23.0650595011001,113.057277936699,1,72.0,75.5,3.5,0.7159212210281464,0.7526731533645418,0.0367519323363954,0,0.28775658019261563,1,3,3,70.5,-1.5,0.6991995725646281,-0.016721648463518313
A0802,22.9359515728405,113.899085229213,1,80.0,65.0,-15.0,0.9862566688988651,0.969677381429392,-0.016579287469473125,0,2.411421792489038,0,1,1,75.0,-5.0,0.9820831046659506,-0.004173564232914484
A0803,23.1145839344212,113.861314181041,1,72.0,65.0,-7.0,0.9661369842635439,0.9513753738833529,-0.01476161038019097,0,0.05172377859197771,3,1,1,67.0,-5.0,0.9561252965696517,-0.010011687693892157
A0804,22.9067297737592,113.847587430565,1,72.0,65.0,-7.0,0.9541754949143502,0.9345528365186558,-0.019622658395694326,0,0.7354761552196453,4,1,1,67.0,-5.0,0.9408438969634666,-0.013331597950883567
A0805,22.909766201816,114.074039829211,1,80.0,85.0,5.0,0.5462672809471552,0.6118347854860361,0.06556750453888094,1,1.4249829436542203,2,0,2,85.0,5.0,0.6118347854860361,0.06556750453888094
A0806,23.1146532512226,113.836965417065,1,72.0,65.0,-7.0,0.9490887989778019,0.9274535590962433,-0.021635239881558577,0,0.38885932701429743,5,1,1,67.0,-5.0,0.9343791158270202,-0.014709683150781694
A0807,23.0390982506854,113.773177736349,1,65.5,65.0,-0.5,0.9045836576376929,0.9022326563580464,-0.002351001279646492,0,0.323303551365816,13,2,1,65.0,-0.5,0.9022326563580464,-0.002351001279646492
A0808,22.8467040067956,114.159286453825,1,85.0,83.0,-2.0,0.7725612233008914,0.7530708223555421,-0.019490400945349262,0,0.4431014653852746,3,7,2,80.0,-5.0,0.7217982351005787,-0.050762988200312664
A0809,23.1152677456473,113.116939915803,1,85.0,79.5,-5.5,0.805193284137414,0.754489236964039,-0.050704047173374955,0,1.0946529431184326,3,4,3,80.0,-5.0,0.7594457655312286,-0.04574751860618542
A0810,22.8640296541497,113.139840112737,1,72.0,77.5,5.5,0.6940740972985887,0.7531735200343386,0.05909942273574986,0,0.17614414841226522,1,1,3,72.0,0.0,0.6940740972985887,0.0
A0811,22.9662958675475,113.090602899005,0,72.0,83.0,11.0,0.627386252157281,0.752831018149835,0.12544476599255394,0,0.22226845849807714,6,6,3,76.0,4.0,0.6762442482646328,0.04885799610735175
A0812,22.964117958076,113.089718547773,0,72.0,83.0,11.0,0.6264909658498603,0.7521180531063534,0.12562708725649308,0,0.13680468486714092,6,6,3,76.0,4.0,0.6754056182209882,0.04891465237112791
A0813,22.9588149646884,113.08996379955,0,72.0,84.0,12.0,0.6151722474037329,0.7531979021802738,0.13802565477654094,0,0.6195041765608214,8,7,3,76.5,4.5,0.6707533901125142,0.05558114270878134
A0814,22.8896740066287,113.081987000235,0,74.0,85.0,11.0,0.5577731869631994,0.6952708272989236,0.1374976403357242,1,0.7866972425040161,4,0,3,79.0,5.0,0.6228260194431878,0.06505283247998839
A0815,23.1127516798931,113.12539121536,1,80.0,79.0,-1.0,0.7601470692450986,0.7501851033620641,-0.00996196588303444,0,0.1871041220392646,3,4,3,75.0,-5.0,0.7076617768887121,-0.05248529235638644
A0816,22.9642070520217,113.095785867576,0,72.0,83.0,11.0,0.6290093270914959,0.7541218155562228,0.1251124884647269,0,0.377419969062695,6,6,3,76.0,4.0,0.6777638104569546,0.04875448336545862
A0817,22.9604996933944,113.107183817611,0,72.0,79.5,7.5,0.6702105639754816,0.7527408955213486,0.08253033154586698,0,0.2821774475110921,4,6,3,73.5,1.5,0.6878242240712498,0.017613660095768147
A0818,23.0636785372865,113.05707444984,0,72.0,75.5,3.5,0.7159540107585971,0.7527031663315557,0.03674915557295855,0,0.2913563458027166,1,3,3,70.5,-1.5,0.6992334815341664,-0.01672052922443068
A0819,22.9653213803937,113.092568377088,0,72.0,83.0,11.0,0.6260742537148037,0.7517859688346109,0.12571171511980717,0,0.0970537078420755,6,6,3,76.0,4.0,0.6750151697521347,0.04894091603733097
A0820,23.0095891526153,113.085642361659,0,72.0,85.0,13.0,0.5636714283954911,0.7224399357947696,0.1587685073992785,1,0.36711885687499085,5,3,3,77.0,5.0,0.628434603961018,0.06476317556552691
A0821,22.7898213335287,113.164103868266,0,74.0,77.5,3.5,0.7176987413213527,0.754299633439738,0.03660089211838535,0,3.1173098565402753,0,0,3,72.0,-2.0,0.6953607843389416,-0.022337956982411145
A0822,23.0418187677355,113.088398158149,0,72.0,82.5,10.5,0.6348812158527172,0.7538070009868376,0.11892578513412044,0,0.03705744763937156,6,7,3,75.5,3.5,0.6773930531571468,0.042511837304429645
A0823,22.9681791710674,113.097867107594,0,72.0,81.0,9.0,0.6538343281843372,0.7541579517865858,0.10032362360224867,0,0.5563365850763096,5,6,3,74.5,2.5,0.6836619372683251,0.02982760908398796
A0824,22.9945666637602,113.140925647573,0,72.0,84.5,12.5,0.6106177035691266,0.754635003963528,0.14401730039440142,0,1.0863838971959319,6,3,3,77.0,5.0,0.6724617944377261,0.061844090868599544
A0825,22.9788820160337,113.016650621057,0,72.0,79.5,7.5,0.6701454785562252,0.7526860875085815,0.08254060895235626,0,0.18495650919619072,2,2,3,73.5,1.5,0.6877609953181982,0.017615516761973038
A0826,22.9456383638471,113.09004145357,0,72.0,85.0,13.0,0.5750502989649878,0.7316495139826481,0.15659921501766028,1,0.33335311604746276,4,1,3,77.0,5.0,0.6392055908636844,0.06415529189869662
A0827,23.0666723454291,113.154870338644,1,65.5,79.5,14.0,0.5912211875275726,0.7546231343586386,0.16340194683106601,0,0.16579271401394644,2,3,3,70.5,5.0,0.6544023512926566,0.06318116376508398
A0828,23.0128081082158,113.760312199449,1,66.0,65.0,-1.0,0.9461220153910969,0.9433081939577808,-0.0028138214333160994,0,0.38498903504378706,4,2,1,65.0,-1.0,0.9433081939577808,-0.0028138214333160994
A0829,23.1790300071117,112.876192460885,1,80.0,85.0,5.0,0.5468006386226422,0.612345764154087,0.06554512553144487,1,1.0338045704180572,3,1,3,85.0,5.0,0.612345764154087,0.06554512553144487
A0830,23.1234111293555,113.151774758095,1,85.0,77.0,-8.0,0.8242078959700826,0.7528798308009464,-0.07132806516913615,0,0.9414367362141016,4,1,0,80.0,-5.0,0.7817151547644182,-0.042492741205664375
A0831,23.0440623974563,113.125784041664,0,65.5,85.0,19.5,0.49460164217888375,0.7367582876176452,0.24215664543876142,1,0.6371485068651187,11,9,3,70.5,5.0,0.5616440110185928,0.0670423688397091
A0832,22.8332623991325,113.280151555364,1,72.0,77.0,5.0,0.6963729286299403,0.750169458402899,0.05379652977295868,0,0.857042275787153,4,2,3,72.0,0.0,0.6963729286299403,0.0
A0833,22.8146759735082,113.827731195748,1,85.0,65.0,-20.0,0.9648690584118201,0.9033649877845085,-0.06150407062731167,0,1.2170574800230813,6,2,1,80.0,-5.0,0.9545001593238059,-0.010368899088014194
A0834,23.0636739781751,113.771188397476,1,65.5,65.0,-0.5,0.9275842957297376,0.9257535008868204,-0.0018307948429171494,0,0.3467006983092026,10,3,1,65.0,-0.5,0.9257535008868204,-0.0018307948429171494
A0835,23.1232943054161,113.110382335887,1,85.0,73.5,-11.5,0.8509433072801584,0.7544201233786219,-0.09652318390153658,0,0.14718133744582845,1,4,3,80.0,-5.0,0.8134503758466735,-0.03749293143348498
