origin,dest,edge,forecast_total_volume,forecast_daily_mean,forecast_daily_max,forecast_daily_std,historical_total_volume,edge_capacity,forecast_max_load_rate,forecast_volume_cv,high_load_day_ratio,origin_total_capacity,dest_total_capacity,same_origin_alternative_capacity,same_dest_alternative_capacity,alternative_capacity_ratio,origin_site_importance,dest_site_importance,endpoint_importance_score,volume_score,connection_score,volatility_score,substitution_risk_score,importance_score
DC48,DC12,DC48->DC12,0.0,0.0,0.0,0.0,18949.0,1330.0,0.0,0.0,0.0,201093.0,284822.0,199763.0,283492.0,363.34962405987716,0.666820987654321,0.6597222222222222,0.6632716049382716,0.4010962821734986,0.4270734032411821,0.33841754051477596,0.5900857959961868,0.4454361296472831
DC31,DC9,DC31->DC9,0.0,0.0,0.0,0.0,10124.0,781.0,0.0,0.0,0.0,58047.0,1447351.0,57266.0,1446570.0,1925.5262483970223,0.5600308641975309,0.9165123456790123,0.7382716049382716,0.39180171591992374,0.5948522402287894,0.33841754051477596,0.432793136320305,0.4448045757864633
DC4,DC38,DC4->DC38,0.0,0.0,0.0,0.0,35.0,14.0,0.0,0.0,0.0,65103.0,217.0,65089.0,203.0,4663.714285381163,0.8876543209876543,0.7305555555555555,0.8091049382716049,0.30672068636796945,0.8012392755004767,0.33841754051477596,0.34509056244041947,0.44469733079122975
DC26,DC65,DC26->DC65,0.0,0.0,0.0,0.0,26890.0,11121.0,0.0,0.0,0.0,179850.0,201281.0,168729.0,190160.0,32.27128855318476,0.6458333333333333,0.37870370370370365,0.5122685185185185,0.4089609151572926,0.08388941849380362,0.33841754051477596,0.9189704480457579,0.4446139180171592
DC41,DC12,DC41->DC12,0.0,0.0,0.0,0.0,14276.0,1936.0,0.0,0.0,0.0,62007.0,284822.0,60071.0,282886.0,177.14721074371016,0.5645061728395062,0.6597222222222222,0.6121141975308642,0.39632983794089605,0.328884652049571,0.33841754051477596,0.678741658722593,0.441384652049571
DC56,DC14,DC56->DC14,0.0,0.0,0.0,0.0,41634.0,825.0,0.0,0.0,0.0,6068.0,902659.0,5243.0,901834.0,1099.48727272594,0.4652777777777778,0.9246913580246913,0.6949845679012345,0.41849380362249755,0.4899904671115348,0.33841754051477596,0.4833174451858913,0.4405624404194471
DC28,DC12,DC28->DC12,0.0,0.0,0.0,0.0,11050.0,1018.0,0.0,0.0,0.0,212797.0,284822.0,211779.0,283804.0,486.8202357559069,0.684104938271605,0.6597222222222222,0.6719135802469136,0.39370829361296467,0.45090562440419446,0.33841754051477596,0.5567206863679695,0.440467111534795
DC43,DC12,DC43->DC12,0.0,0.0,0.0,0.0,6578.0,1601.0,0.0,0.0,0.0,145712.0,284822.0,144111.0,283221.0,266.9156777012699,0.6375,0.6597222222222222,0.648611111111111,0.386558627264061,0.3965681601525262,0.33841754051477596,0.6205910390848427,0.44034795042898
DC4,DC19,DC4->DC19,0.0,0.0,0.0,0.0,17.0,8.0,0.0,0.0,0.0,65103.0,30.0,65095.0,22.0,8139.6249989825465,0.8876543209876543,0.7584876543209877,0.823070987654321,0.29551954242135364,0.8469971401334604,0.33841754051477596,0.29551954242135364,0.4398236415633937
DC3,DC4,DC3->DC4,0.0,0.0,0.0,0.0,283.0,24.0,0.0,0.0,0.0,3492.0,2405716.0,3468.0,2405692.0,100381.6666624841,0.8919753086419754,0.8876543209876543,0.8898148148148148,0.3424690181124881,0.9709246901811249,0.33841754051477596,0.10486177311725453,0.4395734032411821
DC70,DC5,DC70->DC5,0.0,0.0,0.0,0.0,251.0,112.0,0.0,0.0,0.0,2852.0,693070.0,2740.0,692958.0,6211.589285658825,0.7101851851851853,0.8759259259259259,0.7930555555555556,0.33996663489037177,0.7497616777883699,0.33841754051477596,0.328884652049571,0.4394125357483317
DC19,DC65,DC19->DC65,0.0,0.0,0.0,0.0,9909.0,9577.0,0.0,0.0,0.0,801505.0,201281.0,791928.0,191704.0,102.70773728723998,0.7584876543209877,0.37870370370370365,0.5685956790123456,0.39156339370829363,0.24880838894184937,0.33841754051477596,0.7569113441372736,0.43923975214489985
DC16,DC14,DC16->DC14,0.0,0.0,0.0,0.0,19052.0,7817.0,0.0,0.0,0.0,39346.0,902659.0,31529.0,894842.0,118.50722783675086,0.21404320987654318,0.9246913580246913,0.5693672839506172,0.4015729265967588,0.25452812202097236,0.33841754051477596,0.7368922783603432,0.4391682554814109
DC41,DC35,DC41->DC35,0.0,0.0,0.0,0.0,24639.0,2033.0,0.0,0.0,0.0,62007.0,586705.0,59974.0,584672.0,317.0909985241923,0.5645061728395062,0.7146604938271605,0.6395833333333334,0.4075309818875119,0.3755958055290753,0.33841754051477596,0.6062917063870352,0.4388703527168732
DC35,DC5,DC35->DC5,0.0,0.0,0.0,0.0,252.0,104.0,0.0,0.0,0.0,8802.0,693070.0,8698.0,692966.0,6746.769230704358,0.7146604938271605,0.8759259259259259,0.7952932098765432,0.34032411820781694,0.7545281220209723,0.33841754051477596,0.32125834127740704,0.4388226882745472
DC26,DC64,DC26->DC64,0.0,0.0,0.0,0.0,25191.0,11493.0,0.0,0.0,0.0,179850.0,317231.0,168357.0,305738.0,41.2507613329817,0.6458333333333333,0.38518518518518513,0.5155092592592592,0.407769304099142,0.0905624404194471,0.33841754051477596,0.8903717826501429,0.4387154432793136
DC51,DC65,DC51->DC65,0.0,0.0,0.0,0.0,14713.0,6931.0,0.0,0.0,0.0,715715.0,201281.0,708784.0,194350.0,130.30356369930308,0.775,0.37870370370370365,0.5768518518518518,0.39656816015252616,0.2755004766444233,0.33841754051477596,0.7206863679694948,0.4386081982840801
DC40,DC3,DC40->DC3,0.0,0.0,0.0,0.0,3167.0,116.0,0.0,0.0,0.0,63832.0,727980.0,63716.0,727864.0,6823.965517182552,0.6654320987654321,0.8919753086419754,0.7787037037037037,0.3760724499523355,0.7040038131553861,0.33841754051477596,0.31935176358436607,0.4382268827454719
DC18,DC10,DC18->DC10,0.0,0.0,0.0,0.0,41245.0,27506.0,0.0,0.0,0.0,97234.0,2290621.0,69728.0,2263115.0,84.8121500763439,0.19753086419753083,0.8976851851851853,0.547608024691358,0.41825548141086744,0.1754051477597712,0.33841754051477596,0.786463298379409,0.43761916110581506
DC9,DC22,DC9->DC22,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,92175.0,137.0,92170.0,132.0,18460.39999630792,0.9165123456790123,0.7834876543209874,0.8499999999999999,0.2790753098188751,0.9223069590085796,0.33841754051477596,0.23355576739752146,0.4374046711153479
DC3,DC28,DC3->DC28,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3492.0,10.0,3490.0,8.0,1748.9999991255,0.8919753086419754,0.684104938271605,0.7880401234567902,0.2631077216396568,0.7326024785510009,0.33841754051477596,0.4432793136320305,0.4368207816968541
DC30,DC65,DC30->DC65,0.0,0.0,0.0,0.0,38131.0,6456.0,0.0,0.0,0.0,156937.0,201281.0,150481.0,194825.0,53.48605947954562,0.6763888888888888,0.37870370370370365,0.5275462962962962,0.41706387035271686,0.10819828408007626,0.33841754051477596,0.8512869399428027,0.43660629170638704
DC4,DC35,DC4->DC35,0.0,0.0,0.0,0.0,124.0,90.0,0.0,0.0,0.0,65103.0,586705.0,65013.0,586615.0,7240.311111030663,0.8876543209876543,0.7146604938271605,0.8011574074074074,0.328884652049571,0.7735938989513823,0.33841754051477596,0.30791229742612014,0.43624880838894187
DC49,DC14,DC49->DC14,0.0,0.0,0.0,0.0,82069.0,6173.0,0.0,0.0,0.0,51664.0,902659.0,45491.0,896486.0,152.59630649600638,0.20833333333333331,0.9246913580246913,0.5665123456790123,0.4313632030505243,0.2402287893231649,0.33841754051477596,0.6978074356530028,0.4362488083889418
DC40,DC32,DC40->DC32,0.0,0.0,0.0,0.0,14833.0,1854.0,0.0,0.0,0.0,63832.0,10275.0,61978.0,8421.0,37.97141316071307,0.6654320987654321,0.3603395061728395,0.5128858024691358,0.3968064823641563,0.08531935176358436,0.33841754051477596,0.9008579599618685,0.4361892278360343
DC27,DC64,DC27->DC64,0.0,0.0,0.0,0.0,16136.0,10905.0,0.0,0.0,0.0,150106.0,317231.0,139201.0,306326.0,40.855295735897215,0.6430555555555555,0.38518518518518513,0.5141203703703703,0.39918970448045754,0.0886558627264061,0.33841754051477596,0.892278360343184,0.4357125834127741
DC35,DC62,DC35->DC62,0.0,0.0,0.0,0.0,461.0,143.0,0.0,0.0,0.0,8802.0,1059024.0,8659.0,1058881.0,7465.31468526248,0.7146604938271605,0.8708333333333331,0.7927469135802467,0.3486653956148713,0.7478551000953289,0.33841754051477596,0.3031458531935176,0.43554575786463295
DC12,DC23,DC12->DC23,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,916.0,5277.0,905.0,5266.0,560.999999949,0.6597222222222222,0.8141975308641975,0.7369598765432099,0.28860819828408,0.5915157292659676,0.33841754051477596,0.5433746425166825,0.43549809342230694
DC48,DC40,DC48->DC40,0.0,0.0,0.0,0.0,6029.0,666.0,0.0,0.0,0.0,201093.0,97443.0,200427.0,96777.0,446.2522522515822,0.666820987654321,0.6654320987654321,0.6661265432098765,0.3856053384175405,0.43469971401334606,0.33841754051477596,0.5643469971401335,0.43548617731172545
DC45,DC12,DC45->DC12,0.0,0.0,0.0,0.0,24339.0,1568.0,0.0,0.0,0.0,57400.0,284822.0,55832.0,283254.0,216.25382653047433,0.5515432098765432,0.6597222222222222,0.6056327160493826,0.4070543374642517,0.32411820781696854,0.33841754051477596,0.6425166825548141,0.4348903717826501
DC10,DC30,DC10->DC30,0.0,0.0,0.0,0.0,328.0,50.0,0.0,0.0,0.0,336532.0,287.0,336482.0,237.0,6734.379999865313,0.8976851851851853,0.6763888888888888,0.787037037037037,0.3441372735938989,0.73069590085796,0.33841754051477596,0.32221163012392756,0.4344375595805529
DC27,DC40,DC27->DC40,0.0,0.0,0.0,0.0,5424.0,657.0,0.0,0.0,0.0,150106.0,97443.0,149449.0,96786.0,374.78691019729865,0.6430555555555555,0.6654320987654321,0.6542438271604938,0.3839370829361296,0.41086749285033364,0.33841754051477596,0.5824594852240229,0.4334723546234509
DC35,DC14,DC35->DC14,0.0,0.0,0.0,0.0,659.0,29.0,0.0,0.0,0.0,8802.0,902659.0,8773.0,902630.0,31427.6896540887,0.7146604938271605,0.9246913580246913,0.8196759259259259,0.353908484270734,0.838417540514776,0.33841754051477596,0.19637750238322213,0.43332936129647287
DC20,DC40,DC20->DC40,0.0,0.0,0.0,0.0,2848.0,460.0,0.0,0.0,0.0,422975.0,97443.0,422515.0,96983.0,1129.3434782584145,0.7592592592592592,0.6654320987654321,0.7123456790123457,0.37464251668255477,0.5233555767397522,0.33841754051477596,0.48141086749285034,0.4330791229742612
DC49,DC5,DC49->DC5,0.0,0.0,0.0,0.0,85186.0,7794.0,0.0,0.0,0.0,51664.0,693070.0,43870.0,685276.0,93.55221965613374,0.20833333333333331,0.8759259259259259,0.5421296296296296,0.4325548141086749,0.15061963775023832,0.33841754051477596,0.7702573879885606,0.43237607244995235
DC21,DC40,DC21->DC40,0.0,0.0,0.0,0.0,4104.0,430.0,0.0,0.0,0.0,360996.0,97443.0,360566.0,97013.0,1064.1372092998508,0.7339506172839506,0.6654320987654321,0.6996913580246913,0.38012392755004765,0.505719733079123,0.33841754051477596,0.4871306005719733,0.4320185891325071
DC15,DC12,DC15->DC12,0.0,0.0,0.0,0.0,10591.0,393.0,0.0,0.0,0.0,357552.0,284822.0,357159.0,284429.0,1632.5394401994083,0.7561728395061729,0.6597222222222222,0.7079475308641976,0.3925166825548141,0.5157292659675882,0.33841754051477596,0.45090562440419446,0.429802192564347
DC59,DC40,DC59->DC40,0.0,0.0,0.0,0.0,4045.0,821.0,0.0,0.0,0.0,56054.0,97443.0,55233.0,96622.0,184.96345919587702,0.5287037037037037,0.6654320987654321,0.5970679012345679,0.37988560533841753,0.3126787416587226,0.33841754051477596,0.6701620591039085,0.4294327931363203
DC10,DC19,DC10->DC19,0.0,0.0,0.0,0.0,33.0,14.0,0.0,0.0,0.0,336532.0,30.0,336518.0,16.0,24038.142855425845,0.8976851851851853,0.7584876543209877,0.8280864197530865,0.30517159199237365,0.8689227836034319,0.33841754051477596,0.21830314585319352,0.4293791706387035
DC70,DC8,DC70->DC8,0.0,0.0,0.0,0.0,611.0,170.0,0.0,0.0,0.0,2852.0,2130508.0,2682.0,2130338.0,12547.176470514429,0.7101851851851853,0.8814814814814814,0.7958333333333334,0.3529551954242135,0.7573879885605338,0.33841754051477596,0.2612011439466158,0.4289442326024785
DC5,DC20,DC5->DC20,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,32737.0,84.0,32733.0,80.0,8203.249997949188,0.8759259259259259,0.7592592592592592,0.8175925925925925,0.27514299332697806,0.832697807435653,0.33841754051477596,0.2945662535748332,0.4288786939942803
DC12,DC35,DC12->DC35,0.0,0.0,0.0,0.0,12265.0,548.0,0.0,0.0,0.0,916.0,586705.0,368.0,586157.0,1070.3010948885578,0.6597222222222222,0.7146604938271605,0.6871913580246913,0.39466158245948524,0.47330791229742614,0.33841754051477596,0.4861773117254528,0.428765490943756
DC31,DC12,DC31->DC12,0.0,0.0,0.0,0.0,24496.0,1123.0,0.0,0.0,0.0,58047.0,284822.0,56924.0,283699.0,303.3152270700772,0.5600308641975309,0.6597222222222222,0.6098765432098765,0.4072926596758818,0.3260247855100095,0.33841754051477596,0.6110581506196378,0.42758579599618685
DC28,DC64,DC28->DC64,0.0,0.0,0.0,0.0,13846.0,7946.0,0.0,0.0,0.0,212797.0,317231.0,204851.0,309285.0,64.70375031461556,0.684104938271605,0.38518518518518513,0.5346450617283951,0.39609151572926593,0.12488083889418494,0.33841754051477596,0.8274547187797903,0.4274785510009533
DC4,DC70,DC4->DC70,0.0,0.0,0.0,0.0,83.0,40.0,0.0,0.0,0.0,65103.0,280449.0,65063.0,280409.0,8636.799999784082,0.8876543209876543,0.7101851851851853,0.7989197530864198,0.3222116301239275,0.7640610104861774,0.33841754051477596,0.2897998093422307,0.42700190657769305
DC10,DC38,DC10->DC38,0.0,0.0,0.0,0.0,132.0,15.0,0.0,0.0,0.0,336532.0,217.0,336517.0,202.0,22447.933331836804,0.8976851851851853,0.7305555555555555,0.8141203703703703,0.33007626310772165,0.8164918970448046,0.33841754051477596,0.223069590085796,0.42617969494756913
DC35,DC30,DC35->DC30,0.0,0.0,0.0,0.0,61.0,19.0,0.0,0.0,0.0,8802.0,287.0,8783.0,268.0,476.3684210275596,0.7146604938271605,0.6763888888888888,0.6955246913580246,0.3176835081029552,0.494280266920877,0.33841754051477596,0.559580552907531,0.4254170638703527
DC10,DC20,DC10->DC20,0.0,0.0,0.0,0.0,34.0,11.0,0.0,0.0,0.0,336532.0,84.0,336521.0,73.0,30599.45454267278,0.8976851851851853,0.7592592592592592,0.8284722222222223,0.3060057197330791,0.8717826501429933,0.33841754051477596,0.1982840800762631,0.4253813155386082
DC35,DC9,DC35->DC9,0.0,0.0,0.0,0.0,219.0,52.0,0.0,0.0,0.0,8802.0,1447351.0,8750.0,1447299.0,28000.94230715383,0.7146604938271605,0.9165123456790123,0.8155864197530864,0.33722592945662533,0.821258341277407,0.33841754051477596,0.2049571020019066,0.4253455672068637
DC4,DC9,DC4->DC9,0.0,0.0,0.0,0.0,42.0,9.0,0.0,0.0,0.0,65103.0,1447351.0,65094.0,1447342.0,168048.44442577238,0.8876543209876543,0.9165123456790123,0.9020833333333333,0.3100571973307912,0.9861773117254529,0.33841754051477596,0.07626310772163966,0.4248927550047664
DC26,DC40,DC26->DC40,0.0,0.0,0.0,0.0,2106.0,600.0,0.0,0.0,0.0,179850.0,97443.0,179250.0,96843.0,460.1549999992331,0.6458333333333333,0.6654320987654321,0.6556327160493827,0.3708293612964728,0.41468064823641565,0.33841754051477596,0.561487130600572,0.4245948522402288
DC73,DC35,DC73->DC35,0.0,0.0,0.0,0.0,1456.0,782.0,0.0,0.0,0.0,352936.0,586705.0,352154.0,585923.0,1199.5869565202051,0.6802469135802469,0.7146604938271605,0.6974537037037036,0.36653956148713057,0.5014299332697807,0.33841754051477596,0.47855100095328884,0.42404671115347947
DC40,DC8,DC40->DC8,0.0,0.0,0.0,0.0,2115.0,248.0,0.0,0.0,0.0,63832.0,2130508.0,63584.0,2130260.0,8846.145161254653,0.6654320987654321,0.8814814814814814,0.7734567901234568,0.37130600571973305,0.6858913250714966,0.33841754051477596,0.2869399428026692,0.42392755004766447
DC31,DC3,DC31->DC3,0.0,0.0,0.0,0.0,10965.0,226.0,0.0,0.0,0.0,58047.0,727980.0,57821.0,727754.0,3475.9955752058586,0.5600308641975309,0.8919753086419754,0.7260030864197531,0.39346997140133455,0.5662535748331744,0.33841754051477596,0.37178265014299333,0.42298617731172544
DC5,DC40,DC5->DC40,0.0,0.0,0.0,0.0,107.0,28.0,0.0,0.0,0.0,32737.0,97443.0,32709.0,97415.0,4647.28571411974,0.8759259259259259,0.6654320987654321,0.770679012345679,0.32566730219256435,0.6792183031458532,0.33841754051477596,0.3479504289799809,0.4215383698760724
DC12,DC14,DC12->DC14,0.0,0.0,0.0,0.0,946.0,48.0,0.0,0.0,0.0,916.0,902659.0,868.0,902611.0,18822.479166274534,0.6597222222222222,0.9246913580246913,0.7922067901234567,0.36010486177311724,0.7459485224022879,0.33841754051477596,0.23260247855100094,0.42143708293612964
DC28,DC65,DC28->DC65,0.0,0.0,0.0,0.0,15160.0,5355.0,0.0,0.0,0.0,212797.0,201281.0,207442.0,195926.0,75.32549019606437,0.684104938271605,0.37870370370370365,0.5314043209876543,0.39728312678741656,0.11725452812202097,0.33841754051477596,0.8045757864632984,0.42026930409914204
DC9,DC23,DC9->DC23,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,92175.0,5277.0,92173.0,5275.0,48723.999975638,0.9165123456790123,0.8141975308641975,0.8653549382716049,0.2631077216396568,0.9413727359389895,0.33841754051477596,0.16491897044804577,0.4194232602478551
DC70,DC10,DC70->DC10,0.0,0.0,0.0,0.0,764.0,65.0,0.0,0.0,0.0,2852.0,2290621.0,2787.0,2290556.0,35282.199999457196,0.7101851851851853,0.8976851851851853,0.8039351851851853,0.35772163965681597,0.7840800762631077,0.33841754051477596,0.18875119161105816,0.4191730219256435
DC15,DC40,DC15->DC40,0.0,0.0,0.0,0.0,2113.0,220.0,0.0,0.0,0.0,357552.0,97443.0,357332.0,97223.0,2066.1590908996995,0.7561728395061729,0.6654320987654321,0.7108024691358025,0.37106768350810293,0.5214489990467112,0.33841754051477596,0.42897998093422307,0.41824356530028595
DC12,DC9,DC12->DC9,0.0,0.0,0.0,0.0,708.0,71.0,0.0,0.0,0.0,916.0,1447351.0,845.0,1447280.0,20396.12676027611,0.6597222222222222,0.9165123456790123,0.7881172839506172,0.3555767397521449,0.734509056244042,0.33841754051477596,0.22974261201143947,0.41627740705433747
DC16,DC4,DC16->DC4,0.0,0.0,0.0,0.0,80319.0,13017.0,0.0,0.0,0.0,39346.0,2405716.0,26329.0,2392699.0,185.83606053620758,0.21404320987654318,0.8876543209876543,0.5508487654320987,0.4306482364156339,0.18875119161105816,0.33841754051477596,0.669208770257388,0.4159795042897998
DC16,DC10,DC16->DC10,0.0,0.0,0.0,0.0,33755.0,12672.0,0.0,0.0,0.0,39346.0,2290621.0,26674.0,2277949.0,181.86734532826847,0.21404320987654318,0.8976851851851853,0.5558641975308642,0.41396568160152525,0.20591039084842708,0.33841754051477596,0.6739752144899904,0.4156220209723546
DC5,DC12,DC5->DC12,0.0,0.0,0.0,0.0,240.0,45.0,0.0,0.0,0.0,32737.0,284822.0,32692.0,284777.0,7054.866666509893,0.8759259259259259,0.6597222222222222,0.767824074074074,0.3393708293612965,0.6696854146806482,0.33841754051477596,0.3126787416587226,0.4151334604385129
DC10,DC25,DC10->DC25,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,336532.0,402.0,336528.0,398.0,84231.49997894213,0.8976851851851853,0.8162037037037037,0.8569444444444445,0.2859866539561487,0.9356530028598665,0.33841754051477596,0.11820781696854146,0.4143231649189704
DC40,DC21,DC40->DC21,0.0,0.0,0.0,0.0,68.0,68.0,0.0,0.0,0.0,63832.0,223.0,63764.0,155.0,939.9852941038237,0.6654320987654321,0.7339506172839506,0.6996913580246913,0.3200667302192564,0.505719733079123,0.33841754051477596,0.49761677788369874,0.4136201143946615
DC50,DC40,DC50->DC40,0.0,0.0,0.0,0.0,3687.0,322.0,0.0,0.0,0.0,141641.0,97443.0,141319.0,97121.0,740.4968944076383,0.6385802469135802,0.6654320987654321,0.6520061728395061,0.3782173498570066,0.4051477597712107,0.33841754051477596,0.5166825548141086,0.41359628217349853
DC14,DC36,DC14->DC36,0.0,0.0,0.0,0.0,49.0,9.0,0.0,0.0,0.0,1575798.0,240.0,1575789.0,231.0,175113.3333138763,0.9246913580246913,0.8058641975308642,0.8652777777777778,0.3129170638703527,0.9394661582459485,0.33841754051477596,0.07340324118207817,0.4135009532888465
DC9,DC51,DC9->DC51,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,92175.0,4.0,92173.0,2.0,46087.49997695625,0.9165123456790123,0.775,0.8457561728395062,0.2631077216396568,0.9099142040038132,0.33841754051477596,0.16968541468064824,0.4127502383222116
DC3,DC30,DC3->DC30,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3492.0,287.0,3491.0,286.0,3776.9999962229995,0.8919753086419754,0.6763888888888888,0.7841820987654321,0.2565538608198284,0.724976167778837,0.33841754051477596,0.36320305052430885,0.4126012869399428
DC72,DC14,DC72->DC14,0.0,0.0,0.0,0.0,21436.0,3305.0,0.0,0.0,0.0,17091.0,902659.0,13786.0,899354.0,276.29046898630065,0.21959876543209875,0.9246913580246913,0.572145061728395,0.4037178265014299,0.2640610104861773,0.33841754051477596,0.6177311725452812,0.41251191611058147
DC56,DC8,DC56->DC8,0.0,0.0,0.0,0.0,32547.0,945.0,0.0,0.0,0.0,6068.0,2130508.0,5123.0,2129563.0,2258.9269841245937,0.4652777777777778,0.8814814814814814,0.6733796296296296,0.41229742612011433,0.45376549094375596,0.33841754051477596,0.41468064823641565,0.4121782650142993
DC37,DC5,DC37->DC5,0.0,0.0,0.0,0.0,36393.0,3431.0,0.0,0.0,0.0,10122.0,693070.0,6691.0,689639.0,202.95249198478493,0.23888888888888887,0.8759259259259259,0.5574074074074074,0.4163489037178265,0.20972354623450906,0.33841754051477596,0.6530028598665396,0.41216634890371784
DC9,DC19,DC9->DC19,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,92175.0,30.0,92173.0,28.0,46100.49997694975,0.9165123456790123,0.7584876543209877,0.8375,0.27514299332697806,0.8889418493803622,0.33841754051477596,0.16873212583412775,0.4114811725452812
DC5,DC19,DC5->DC19,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,32737.0,30.0,32735.0,28.0,16381.499991809249,0.8759259259259259,0.7584876543209877,0.8172067901234568,0.2631077216396568,0.8288846520495711,0.33841754051477596,0.2449952335557674,0.4113203050524309
DC14,DC22,DC14->DC22,0.0,0.0,0.0,0.0,46.0,9.0,0.0,0.0,0.0,1575798.0,137.0,1575789.0,128.0,175101.8888694331,0.9246913580246913,0.7834876543209874,0.8540895061728393,0.3114871306005719,0.9308865586272641,0.33841754051477596,0.07435653002859867,0.41109389895138226
DC31,DC64,DC31->DC64,0.0,0.0,0.0,0.0,19174.0,5932.0,0.0,0.0,0.0,58047.0,317231.0,52115.0,311299.0,61.26331759945022,0.5600308641975309,0.38518518518518513,0.472608024691358,0.40204957102001904,0.042897998093422304,0.33841754051477596,0.8350810295519543,0.4109747378455672
DC37,DC14,DC37->DC14,0.0,0.0,0.0,0.0,35754.0,2216.0,0.0,0.0,0.0,10122.0,902659.0,7906.0,900443.0,409.90478339331685,0.23888888888888887,0.9246913580246913,0.58179012345679,0.41539561487130594,0.2840800762631077,0.33841754051477596,0.5748331744518589,0.4108794089609151
DC56,DC9,DC56->DC9,0.0,0.0,0.0,0.0,23316.0,495.0,0.0,0.0,0.0,6068.0,1447351.0,5573.0,1446856.0,2934.199999994072,0.4652777777777778,0.9165123456790123,0.6908950617283951,0.4063393708293613,0.4852240228789323,0.33841754051477596,0.3851286939942803,0.41056959008579597
