场地1,场地2,edge,日期,预测货量,原LightGBM预测货量
DC58,DC29,DC58->DC29,2023-01-15,0,0
DC58,DC3,DC58->DC3,2023-01-15,0,0
DC58,DC34,DC58->DC34,2023-01-15,0,0
DC58,DC35,DC58->DC35,2023-01-15,0,0
DC58,DC4,DC58->DC4,2023-01-15,0,0
DC58,DC40,DC58->DC40,2023-01-15,0,0
DC58,DC5,DC58->DC5,2023-01-15,0,0
DC58,DC70,DC58->DC70,2023-01-15,0,0
DC58,DC8,DC58->DC8,2023-01-15,0,0
DC58,DC81,DC58->DC81,2023-01-15,0,0
DC58,DC9,DC58->DC9,2023-01-15,0,0
DC59,DC10,DC59->DC10,2023-01-15,741,691
DC59,DC14,DC59->DC14,2023-01-15,821,766
DC59,DC3,DC59->DC3,2023-01-15,0,0
DC59,DC35,DC59->DC35,2023-01-15,324,302
DC59,DC4,DC59->DC4,2023-01-15,2874,2682
DC59,DC40,DC59->DC40,2023-01-15,0,0
DC59,DC5,DC59->DC5,2023-01-15,329,307
DC59,DC62,DC59->DC62,2023-01-15,334,312
DC59,DC64,DC59->DC64,2023-01-15,0,0
DC59,DC65,DC59->DC65,2023-01-15,0,0
DC59,DC70,DC59->DC70,2023-01-15,492,459
DC59,DC8,DC59->DC8,2023-01-15,5,5
DC6,DC10,DC6->DC10,2023-01-15,0,0
DC6,DC14,DC6->DC14,2023-01-15,0,0
DC6,DC23,DC6->DC23,2023-01-15,0,0
DC6,DC4,DC6->DC4,2023-01-15,0,0
DC6,DC62,DC6->DC62,2023-01-15,0,0
DC6,DC70,DC6->DC70,2023-01-15,0,0
DC60,DC10,DC60->DC10,2023-01-15,1276,1191
DC60,DC14,DC60->DC14,2023-01-15,1251,1167
DC60,DC3,DC60->DC3,2023-01-15,0,0
DC60,DC34,DC60->DC34,2023-01-15,0,0
DC60,DC35,DC60->DC35,2023-01-15,103,96
DC60,DC4,DC60->DC4,2023-01-15,18,17
DC60,DC40,DC60->DC40,2023-01-15,0,0
DC60,DC5,DC60->DC5,2023-01-15,1129,1053
DC60,DC62,DC60->DC62,2023-01-15,3369,3143
DC60,DC64,DC60->DC64,2023-01-15,0,0
DC60,DC70,DC60->DC70,2023-01-15,98,91
DC60,DC8,DC60->DC8,2023-01-15,7128,6651
DC61,DC10,DC61->DC10,2023-01-15,0,0
DC61,DC14,DC61->DC14,2023-01-15,0,0
DC61,DC3,DC61->DC3,2023-01-15,0,0
DC61,DC4,DC61->DC4,2023-01-15,0,0
DC61,DC5,DC61->DC5,2023-01-15,0,0
DC62,DC10,DC62->DC10,2023-01-15,12359,11531
DC62,DC14,DC62->DC14,2023-01-15,11361,10600
DC62,DC15,DC62->DC15,2023-01-15,0,0
DC62,DC17,DC62->DC17,2023-01-15,0,0
DC62,DC20,DC62->DC20,2023-01-15,0,0
DC62,DC21,DC62->DC21,2023-01-15,0,0
DC62,DC22,DC62->DC22,2023-01-15,0,0
DC62,DC23,DC62->DC23,2023-01-15,0,0
DC62,DC3,DC62->DC3,2023-01-15,2,2
DC62,DC30,DC62->DC30,2023-01-15,0,0
DC62,DC32,DC62->DC32,2023-01-15,0,0
DC62,DC33,DC62->DC33,2023-01-15,0,0
DC62,DC34,DC62->DC34,2023-01-15,0,0
DC62,DC35,DC62->DC35,2023-01-15,38,35
DC62,DC38,DC62->DC38,2023-01-15,0,0
DC62,DC4,DC62->DC4,2023-01-15,132,123
DC62,DC40,DC62->DC40,2023-01-15,0,0
DC62,DC5,DC62->DC5,2023-01-15,5105,4763
DC62,DC50,DC62->DC50,2023-01-15,0,0
DC62,DC64,DC62->DC64,2023-01-15,0,0
DC62,DC65,DC62->DC65,2023-01-15,0,0
DC62,DC70,DC62->DC70,2023-01-15,19,18
DC62,DC73,DC62->DC73,2023-01-15,0,0
DC62,DC76,DC62->DC76,2023-01-15,0,0
DC62,DC8,DC62->DC8,2023-01-15,33662,31408
DC62,DC9,DC62->DC9,2023-01-15,0,0
DC63,DC10,DC63->DC10,2023-01-15,0,0
DC63,DC14,DC63->DC14,2023-01-15,0,0
DC63,DC8,DC63->DC8,2023-01-15,0,0
DC64,DC10,DC64->DC10,2023-01-15,0,0
DC64,DC14,DC64->DC14,2023-01-15,0,0
DC64,DC30,DC64->DC30,2023-01-15,0,0
DC64,DC4,DC64->DC4,2023-01-15,0,0
DC64,DC5,DC64->DC5,2023-01-15,0,0
DC64,DC62,DC64->DC62,2023-01-15,0,0
DC64,DC8,DC64->DC8,2023-01-15,0,0
DC65,DC10,DC65->DC10,2023-01-15,0,0
DC65,DC14,DC65->DC14,2023-01-15,0,0
DC65,DC4,DC65->DC4,2023-01-15,0,0
DC65,DC43,DC65->DC43,2023-01-15,0,0
DC65,DC5,DC65->DC5,2023-01-15,0,0
DC65,DC62,DC65->DC62,2023-01-15,0,0
DC65,DC8,DC65->DC8,2023-01-15,0,0
DC66,DC10,DC66->DC10,2023-01-15,0,0
DC66,DC14,DC66->DC14,2023-01-15,0,0
DC66,DC3,DC66->DC3,2023-01-15,0,0
DC66,DC4,DC66->DC4,2023-01-15,0,0
DC66,DC5,DC66->DC5,2023-01-15,0,0
DC66,DC8,DC66->DC8,2023-01-15,0,0
DC66,DC9,DC66->DC9,2023-01-15,0,0
DC67,DC10,DC67->DC10,2023-01-15,0,0
DC67,DC12,DC67->DC12,2023-01-15,0,0
DC67,DC14,DC67->DC14,2023-01-15,0,0
DC67,DC3,DC67->DC3,2023-01-15,0,0
DC67,DC32,DC67->DC32,2023-01-15,0,0
DC67,DC34,DC67->DC34,2023-01-15,0,0
DC67,DC35,DC67->DC35,2023-01-15,0,0
DC67,DC40,DC67->DC40,2023-01-15,0,0
DC67,DC5,DC67->DC5,2023-01-15,0,0
DC67,DC9,DC67->DC9,2023-01-15,0,0
DC68,DC10,DC68->DC10,2023-01-15,344,321
DC68,DC14,DC68->DC14,2023-01-15,189,176
DC68,DC3,DC68->DC3,2023-01-15,0,0
DC68,DC35,DC68->DC35,2023-01-15,0,0
DC68,DC4,DC68->DC4,2023-01-15,4,4
DC68,DC40,DC68->DC40,2023-01-15,0,0
DC68,DC5,DC68->DC5,2023-01-15,99,92
DC68,DC62,DC68->DC62,2023-01-15,213,199
DC68,DC64,DC68->DC64,2023-01-15,0,0
DC68,DC65,DC68->DC65,2023-01-15,0,0
DC68,DC70,DC68->DC70,2023-01-15,0,0
DC68,DC8,DC68->DC8,2023-01-15,1825,1703
DC69,DC10,DC69->DC10,2023-01-15,617,576
DC69,DC14,DC69->DC14,2023-01-15,622,580
DC69,DC3,DC69->DC3,2023-01-15,0,0
DC69,DC4,DC69->DC4,2023-01-15,0,0
DC69,DC5,DC69->DC5,2023-01-15,11,10
DC69,DC62,DC69->DC62,2023-01-15,34,32
DC69,DC8,DC69->DC8,2023-01-15,42,39
DC7,DC10,DC7->DC10,2023-01-15,817,762
DC7,DC12,DC7->DC12,2023-01-15,0,0
DC7,DC14,DC7->DC14,2023-01-15,858,801
DC7,DC3,DC7->DC3,2023-01-15,0,0
DC7,DC34,DC7->DC34,2023-01-15,0,0
DC7,DC35,DC7->DC35,2023-01-15,0,0
DC7,DC4,DC7->DC4,2023-01-15,0,0
DC7,DC40,DC7->DC40,2023-01-15,0,0
DC7,DC5,DC7->DC5,2023-01-15,161,150
DC7,DC62,DC7->DC62,2023-01-15,748,698
DC7,DC65,DC7->DC65,2023-01-15,0,0
DC7,DC70,DC7->DC70,2023-01-15,0,0
DC7,DC8,DC7->DC8,2023-01-15,1435,1339
DC7,DC9,DC7->DC9,2023-01-15,0,0
DC70,DC10,DC70->DC10,2023-01-15,0,0
DC70,DC14,DC70->DC14,2023-01-15,0,0
DC70,DC3,DC70->DC3,2023-01-15,0,0
DC70,DC32,DC70->DC32,2023-01-15,0,0
DC70,DC34,DC70->DC34,2023-01-15,0,0
DC70,DC35,DC70->DC35,2023-01-15,16,15
DC70,DC38,DC70->DC38,2023-01-15,0,0
DC70,DC4,DC70->DC4,2023-01-15,0,0
DC70,DC40,DC70->DC40,2023-01-15,0,0
DC70,DC5,DC70->DC5,2023-01-15,0,0
DC70,DC62,DC70->DC62,2023-01-15,0,0
DC70,DC8,DC70->DC8,2023-01-15,0,0
DC71,DC10,DC71->DC10,2023-01-15,116,108
DC71,DC12,DC71->DC12,2023-01-15,0,0
DC71,DC14,DC71->DC14,2023-01-15,94,88
DC71,DC3,DC71->DC3,2023-01-15,0,0
DC71,DC35,DC71->DC35,2023-01-15,0,0
DC71,DC4,DC71->DC4,2023-01-15,415,387
DC71,DC40,DC71->DC40,2023-01-15,0,0
DC71,DC5,DC71->DC5,2023-01-15,49,46
DC71,DC62,DC71->DC62,2023-01-15,89,83
DC71,DC70,DC71->DC70,2023-01-15,0,0
DC71,DC8,DC71->DC8,2023-01-15,2,2
DC71,DC9,DC71->DC9,2023-01-15,0,0
DC72,DC10,DC72->DC10,2023-01-15,0,0
DC72,DC14,DC72->DC14,2023-01-15,0,0
DC72,DC3,DC72->DC3,2023-01-15,0,0
DC72,DC35,DC72->DC35,2023-01-15,0,0
DC72,DC4,DC72->DC4,2023-01-15,0,0
DC72,DC5,DC72->DC5,2023-01-15,0,0
DC72,DC62,DC72->DC62,2023-01-15,0,0
DC72,DC8,DC72->DC8,2023-01-15,0,0
DC72,DC9,DC72->DC9,2023-01-15,0,0
DC73,DC10,DC73->DC10,2023-01-15,9717,9066
DC73,DC12,DC73->DC12,2023-01-15,0,0
DC73,DC14,DC73->DC14,2023-01-15,5616,5240
DC73,DC20,DC73->DC20,2023-01-15,0,0
DC73,DC3,DC73->DC3,2023-01-15,0,0
DC73,DC34,DC73->DC34,2023-01-15,0,0
DC73,DC35,DC73->DC35,2023-01-15,0,0
DC73,DC4,DC73->DC4,2023-01-15,22466,20962
DC73,DC40,DC73->DC40,2023-01-15,0,0
DC73,DC5,DC73->DC5,2023-01-15,3418,3189
DC73,DC62,DC73->DC62,2023-01-15,5109,4767
DC73,DC64,DC73->DC64,2023-01-15,0,0
DC73,DC70,DC73->DC70,2023-01-15,0,0
DC73,DC8,DC73->DC8,2023-01-15,342,319
DC73,DC9,DC73->DC9,2023-01-15,0,0
DC74,DC10,DC74->DC10,2023-01-15,0,0
DC74,DC14,DC74->DC14,2023-01-15,0,0
DC74,DC3,DC74->DC3,2023-01-15,0,0
DC74,DC4,DC74->DC4,2023-01-15,0,0
DC74,DC5,DC74->DC5,2023-01-15,0,0
DC74,DC8,DC74->DC8,2023-01-15,0,0
DC74,DC9,DC74->DC9,2023-01-15,0,0
DC75,DC35,DC75->DC35,2023-01-15,0,0
DC76,DC10,DC76->DC10,2023-01-15,0,0
DC76,DC14,DC76->DC14,2023-01-15,0,0
DC76,DC3,DC76->DC3,2023-01-15,0,0
DC76,DC4,DC76->DC4,2023-01-15,0,0
DC76,DC5,DC76->DC5,2023-01-15,0,0
DC76,DC62,DC76->DC62,2023-01-15,0,0
DC76,DC8,DC76->DC8,2023-01-15,0,0
DC77,DC6,DC77->DC6,2023-01-15,0,0
DC8,DC10,DC8->DC10,2023-01-15,21608,20161
DC8,DC13,DC8->DC13,2023-01-15,0,0
DC8,DC14,DC8->DC14,2023-01-15,12217,11399
DC8,DC15,DC8->DC15,2023-01-15,0,0
DC8,DC25,DC8->DC25,2023-01-15,0,0
DC8,DC27,DC8->DC27,2023-01-15,0,0
DC8,DC3,DC8->DC3,2023-01-15,8,7
DC8,DC32,DC8->DC32,2023-01-15,0,0
DC8,DC33,DC8->DC33,2023-01-15,0,0
DC8,DC34,DC8->DC34,2023-01-15,0,0
DC8,DC35,DC8->DC35,2023-01-15,58,54
DC8,DC38,DC8->DC38,2023-01-15,0,0
DC8,DC4,DC8->DC4,2023-01-15,641,598
DC8,DC40,DC8->DC40,2023-01-15,0,0
DC8,DC43,DC8->DC43,2023-01-15,0,0
DC8,DC44,DC8->DC44,2023-01-15,0,0
DC8,DC5,DC8->DC5,2023-01-15,7114,6638
DC8,DC59,DC8->DC59,2023-01-15,0,0
DC8,DC62,DC8->DC62,2023-01-15,13746,12826
DC8,DC64,DC8->DC64,2023-01-15,0,0
DC8,DC65,DC8->DC65,2023-01-15,0,0
DC8,DC70,DC8->DC70,2023-01-15,26,24
DC8,DC76,DC8->DC76,2023-01-15,0,0
DC8,DC78,DC8->DC78,2023-01-15,0,0
DC8,DC9,DC8->DC9,2023-01-15,0,0
DC9,DC10,DC9->DC10,2023-01-15,0,0
DC9,DC12,DC9->DC12,2023-01-15,0,0
DC9,DC13,DC9->DC13,2023-01-15,0,0
DC9,DC14,DC9->DC14,2023-01-15,0,0
DC9,DC19,DC9->DC19,2023-01-15,0,0
DC9,DC21,DC9->DC21,2023-01-15,0,0
DC9,DC22,DC9->DC22,2023-01-15,0,0
DC9,DC23,DC9->DC23,2023-01-15,0,0
DC9,DC25,DC9->DC25,2023-01-15,0,0
DC9,DC3,DC9->DC3,2023-01-15,0,0
DC9,DC32,DC9->DC32,2023-01-15,0,0
DC9,DC34,DC9->DC34,2023-01-15,0,0
DC9,DC35,DC9->DC35,2023-01-15,0,0
DC9,DC36,DC9->DC36,2023-01-15,0,0
DC9,DC4,DC9->DC4,2023-01-15,0,0
DC9,DC40,DC9->DC40,2023-01-15,0,0
DC9,DC48,DC9->DC48,2023-01-15,0,0
DC9,DC5,DC9->DC5,2023-01-15,0,0
DC9,DC51,DC9->DC51,2023-01-15,0,0
DC9,DC58,DC9->DC58,2023-01-15,0,0
DC9,DC62,DC9->DC62,2023-01-15,0,0
DC9,DC67,DC9->DC67,2023-01-15,0,0
DC9,DC79,DC9->DC79,2023-01-15,0,0
DC9,DC8,DC9->DC8,2023-01-15,0,0
DC1,DC8,DC1->DC8,2023-01-16,0,0
DC10,DC12,DC10->DC12,2023-01-16,0,0
DC10,DC13,DC10->DC13,2023-01-16,0,0
DC10,DC14,DC10->DC14,2023-01-16,12547,11707
DC10,DC17,DC10->DC17,2023-01-16,0,0
DC10,DC19,DC10->DC19,2023-01-16,0,0
DC10,DC20,DC10->DC20,2023-01-16,0,0
DC10,DC21,DC10->DC21,2023-01-16,0,0
DC10,DC22,DC10->DC22,2023-01-16,0,0
DC10,DC23,DC10->DC23,2023-01-16,0,0
DC10,DC25,DC10->DC25,2023-01-16,0,0
DC10,DC27,DC10->DC27,2023-01-16,0,0
DC10,DC28,DC10->DC28,2023-01-16,0,0
DC10,DC3,DC10->DC3,2023-01-16,6,6
DC10,DC30,DC10->DC30,2023-01-16,0,0
DC10,DC32,DC10->DC32,2023-01-16,0,0
DC10,DC33,DC10->DC33,2023-01-16,0,0
DC10,DC34,DC10->DC34,2023-01-16,0,0
DC10,DC35,DC10->DC35,2023-01-16,373,348
DC10,DC36,DC10->DC36,2023-01-16,0,0
DC10,DC38,DC10->DC38,2023-01-16,0,0
DC10,DC4,DC10->DC4,2023-01-16,49849,46511
DC10,DC40,DC10->DC40,2023-01-16,0,0
DC10,DC47,DC10->DC47,2023-01-16,0,0
DC10,DC5,DC10->DC5,2023-01-16,7451,6952
DC10,DC51,DC10->DC51,2023-01-16,0,0
DC10,DC59,DC10->DC59,2023-01-16,0,0
DC10,DC60,DC10->DC60,2023-01-16,0,0
DC10,DC61,DC10->DC61,2023-01-16,0,0
DC10,DC62,DC10->DC62,2023-01-16,14510,13538
DC10,DC64,DC10->DC64,2023-01-16,0,0
DC10,DC65,DC10->DC65,2023-01-16,0,0
DC10,DC67,DC10->DC67,2023-01-16,0,0
DC10,DC70,DC10->DC70,2023-01-16,494,461
DC10,DC73,DC10->DC73,2023-01-16,0,0
DC10,DC76,DC10->DC76,2023-01-16,0,0
DC10,DC78,DC10->DC78,2023-01-16,0,0
DC10,DC8,DC10->DC8,2023-01-16,1762,1644
DC10,DC80,DC10->DC80,2023-01-16,0,0
DC10,DC9,DC10->DC9,2023-01-16,0,0
DC11,DC10,DC11->DC10,2023-01-16,0,0
DC11,DC14,DC11->DC14,2023-01-16,0,0
DC11,DC22,DC11->DC22,2023-01-16,0,0
DC11,DC3,DC11->DC3,2023-01-16,0,0
DC11,DC5,DC11->DC5,2023-01-16,0,0
DC11,DC9,DC11->DC9,2023-01-16,0,0
DC12,DC10,DC12->DC10,2023-01-16,0,0
DC12,DC14,DC12->DC14,2023-01-16,0,0
DC12,DC23,DC12->DC23,2023-01-16,0,0
DC12,DC3,DC12->DC3,2023-01-16,0,0
DC12,DC32,DC12->DC32,2023-01-16,0,0
DC12,DC35,DC12->DC35,2023-01-16,0,0
DC12,DC36,DC12->DC36,2023-01-16,0,0
DC12,DC38,DC12->DC38,2023-01-16,0,0
DC12,DC40,DC12->DC40,2023-01-16,0,0
DC12,DC5,DC12->DC5,2023-01-16,0,0
DC12,DC67,DC12->DC67,2023-01-16,0,0
DC12,DC9,DC12->DC9,2023-01-16,0,0
DC13,DC10,DC13->DC10,2023-01-16,0,0
DC13,DC14,DC13->DC14,2023-01-16,0,0
DC13,DC15,DC13->DC15,2023-01-16,0,0
DC13,DC3,DC13->DC3,2023-01-16,0,0
DC13,DC4,DC13->DC4,2023-01-16,0,0
DC13,DC5,DC13->DC5,2023-01-16,0,0
DC13,DC62,DC13->DC62,2023-01-16,0,0
DC13,DC8,DC13->DC8,2023-01-16,0,0
DC13,DC9,DC13->DC9,2023-01-16,0,0
DC14,DC10,DC14->DC10,2023-01-16,30539,28494
DC14,DC11,DC14->DC11,2023-01-16,0,0
DC14,DC12,DC14->DC12,2023-01-16,0,0
DC14,DC13,DC14->DC13,2023-01-16,0,0
DC14,DC17,DC14->DC17,2023-01-16,0,0
DC14,DC19,DC14->DC19,2023-01-16,0,0
DC14,DC20,DC14->DC20,2023-01-16,0,0
DC14,DC21,DC14->DC21,2023-01-16,0,0
DC14,DC22,DC14->DC22,2023-01-16,0,0
DC14,DC23,DC14->DC23,2023-01-16,0,0
DC14,DC25,DC14->DC25,2023-01-16,0,0
DC14,DC3,DC14->DC3,2023-01-16,2,2
DC14,DC30,DC14->DC30,2023-01-16,0,0
DC14,DC32,DC14->DC32,2023-01-16,0,0
DC14,DC33,DC14->DC33,2023-01-16,0,0
DC14,DC34,DC14->DC34,2023-01-16,0,0
DC14,DC35,DC14->DC35,2023-01-16,453,423
DC14,DC36,DC14->DC36,2023-01-16,0,0
DC14,DC38,DC14->DC38,2023-01-16,0,0
DC14,DC4,DC14->DC4,2023-01-16,392,366
DC14,DC40,DC14->DC40,2023-01-16,0,0
DC14,DC43,DC14->DC43,2023-01-16,0,0
DC14,DC5,DC14->DC5,2023-01-16,15254,14233
DC14,DC61,DC14->DC61,2023-01-16,0,0
DC14,DC62,DC14->DC62,2023-01-16,23848,22251
DC14,DC64,DC14->DC64,2023-01-16,0,0
DC14,DC65,DC14->DC65,2023-01-16,0,0
DC14,DC67,DC14->DC67,2023-01-16,0,0
DC14,DC70,DC14->DC70,2023-01-16,386,360
DC14,DC76,DC14->DC76,2023-01-16,0,0
DC14,DC78,DC14->DC78,2023-01-16,0,0
DC14,DC8,DC14->DC8,2023-01-16,110207,102828
DC14,DC81,DC14->DC81,2023-01-16,0,0
DC14,DC9,DC14->DC9,2023-01-16,0,0
DC15,DC10,DC15->DC10,2023-01-16,7344,6852
DC15,DC12,DC15->DC12,2023-01-16,0,0
DC15,DC13,DC15->DC13,2023-01-16,0,0
DC15,DC14,DC15->DC14,2023-01-16,5879,5485
DC15,DC3,DC15->DC3,2023-01-16,0,0
DC15,DC32,DC15->DC32,2023-01-16,0,0
DC15,DC33,DC15->DC33,2023-01-16,0,0
DC15,DC34,DC15->DC34,2023-01-16,0,0
DC15,DC35,DC15->DC35,2023-01-16,42,39
DC15,DC4,DC15->DC4,2023-01-16,53,49
DC15,DC40,DC15->DC40,2023-01-16,0,0
DC15,DC5,DC15->DC5,2023-01-16,3197,2983
DC15,DC62,DC15->DC62,2023-01-16,6990,6522
DC15,DC64,DC15->DC64,2023-01-16,0,0
DC15,DC65,DC15->DC65,2023-01-16,0,0
DC15,DC70,DC15->DC70,2023-01-16,62,58
DC15,DC8,DC15->DC8,2023-01-16,16895,15764
DC15,DC81,DC15->DC81,2023-01-16,0,0
DC15,DC9,DC15->DC9,2023-01-16,0,0
DC16,DC10,DC16->DC10,2023-01-16,0,0
DC16,DC14,DC16->DC14,2023-01-16,0,0
DC16,DC35,DC16->DC35,2023-01-16,0,0
DC16,DC4,DC16->DC4,2023-01-16,0,0
DC16,DC5,DC16->DC5,2023-01-16,0,0
DC16,DC62,DC16->DC62,2023-01-16,0,0
DC16,DC70,DC16->DC70,2023-01-16,0,0
DC16,DC8,DC16->DC8,2023-01-16,0,0
DC17,DC10,DC17->DC10,2023-01-16,19809,18483
DC17,DC12,DC17->DC12,2023-01-16,0,0
DC17,DC14,DC17->DC14,2023-01-16,11647,10867
DC17,DC20,DC17->DC20,2023-01-16,0,0
DC17,DC29,DC17->DC29,2023-01-16,0,0
DC17,DC3,DC17->DC3,2023-01-16,0,0
DC17,DC32,DC17->DC32,2023-01-16,0,0
DC17,DC34,DC17->DC34,2023-01-16,0,0
DC17,DC35,DC17->DC35,2023-01-16,215,201
DC17,DC4,DC17->DC4,2023-01-16,43526,40612
DC17,DC40,DC17->DC40,2023-01-16,0,0
DC17,DC5,DC17->DC5,2023-01-16,8248,7696
DC17,DC61,DC17->DC61,2023-01-16,0,0
DC17,DC62,DC17->DC62,2023-01-16,15361,14332
DC17,DC64,DC17->DC64,2023-01-16,0,0
DC17,DC65,DC17->DC65,2023-01-16,0,0
DC17,DC70,DC17->DC70,2023-01-16,194,181
DC17,DC8,DC17->DC8,2023-01-16,154,144
DC17,DC81,DC17->DC81,2023-01-16,0,0
DC17,DC9,DC17->DC9,2023-01-16,0,0
DC18,DC10,DC18->DC10,2023-01-16,0,0
DC18,DC14,DC18->DC14,2023-01-16,0,0
DC18,DC23,DC18->DC23,2023-01-16,0,0
DC18,DC4,DC18->DC4,2023-01-16,0,0
DC18,DC62,DC18->DC62,2023-01-16,0,0
DC18,DC8,DC18->DC8,2023-01-16,0,0
DC19,DC10,DC19->DC10,2023-01-16,11901,11104
DC19,DC12,DC19->DC12,2023-01-16,0,0
DC19,DC14,DC19->DC14,2023-01-16,11212,10461
DC19,DC20,DC19->DC20,2023-01-16,0,0
DC19,DC3,DC19->DC3,2023-01-16,0,0
DC19,DC32,DC19->DC32,2023-01-16,0,0
DC19,DC34,DC19->DC34,2023-01-16,0,0
DC19,DC35,DC19->DC35,2023-01-16,284,265
DC19,DC36,DC19->DC36,2023-01-16,0,0
DC19,DC4,DC19->DC4,2023-01-16,43614,40694
DC19,DC40,DC19->DC40,2023-01-16,0,0
DC19,DC5,DC19->DC5,2023-01-16,5119,4776
DC19,DC62,DC19->DC62,2023-01-16,12046,11239
DC19,DC64,DC19->DC64,2023-01-16,0,0
DC19,DC65,DC19->DC65,2023-01-16,0,0
DC19,DC70,DC19->DC70,2023-01-16,443,413
DC19,DC8,DC19->DC8,2023-01-16,119,111
DC19,DC81,DC19->DC81,2023-01-16,0,0
DC19,DC9,DC19->DC9,2023-01-16,0,0
DC2,DC10,DC2->DC10,2023-01-16,0,0
DC2,DC14,DC2->DC14,2023-01-16,0,0
DC2,DC3,DC2->DC3,2023-01-16,0,0
DC2,DC4,DC2->DC4,2023-01-16,0,0
DC2,DC5,DC2->DC5,2023-01-16,0,0
DC2,DC62,DC2->DC62,2023-01-16,0,0
DC2,DC8,DC2->DC8,2023-01-16,0,0
DC2,DC9,DC2->DC9,2023-01-16,0,0
DC20,DC10,DC20->DC10,2023-01-16,11369,10608
DC20,DC12,DC20->DC12,2023-01-16,0,0
DC20,DC14,DC20->DC14,2023-01-16,7258,6772
DC20,DC3,DC20->DC3,2023-01-16,0,0
DC20,DC32,DC20->DC32,2023-01-16,0,0
DC20,DC33,DC20->DC33,2023-01-16,0,0
DC20,DC34,DC20->DC34,2023-01-16,0,0
DC20,DC35,DC20->DC35,2023-01-16,8,7
DC20,DC4,DC20->DC4,2023-01-16,22314,20820
DC20,DC40,DC20->DC40,2023-01-16,0,0
DC20,DC5,DC20->DC5,2023-01-16,5423,5060
DC20,DC62,DC20->DC62,2023-01-16,9290,8668
DC20,DC64,DC20->DC64,2023-01-16,0,0
DC20,DC65,DC20->DC65,2023-01-16,0,0
DC20,DC70,DC20->DC70,2023-01-16,15,14
DC20,DC76,DC20->DC76,2023-01-16,0,0
DC20,DC8,DC20->DC8,2023-01-16,110,103
DC20,DC81,DC20->DC81,2023-01-16,0,0
DC20,DC9,DC20->DC9,2023-01-16,0,0
DC21,DC10,DC21->DC10,2023-01-16,0,0
DC21,DC12,DC21->DC12,2023-01-16,0,0
DC21,DC14,DC21->DC14,2023-01-16,0,0
DC21,DC20,DC21->DC20,2023-01-16,0,0
DC21,DC3,DC21->DC3,2023-01-16,0,0
DC21,DC32,DC21->DC32,2023-01-16,0,0
DC21,DC33,DC21->DC33,2023-01-16,0,0
DC21,DC34,DC21->DC34,2023-01-16,0,0
DC21,DC35,DC21->DC35,2023-01-16,0,0
DC21,DC4,DC21->DC4,2023-01-16,0,0
DC21,DC40,DC21->DC40,2023-01-16,0,0
DC21,DC5,DC21->DC5,2023-01-16,0,0
DC21,DC62,DC21->DC62,2023-01-16,0,0
DC21,DC70,DC21->DC70,2023-01-16,0,0
DC21,DC76,DC21->DC76,2023-01-16,0,0
DC21,DC8,DC21->DC8,2023-01-16,0,0
DC21,DC81,DC21->DC81,2023-01-16,0,0
DC21,DC9,DC21->DC9,2023-01-16,0,0
DC22,DC10,DC22->DC10,2023-01-16,11094,10351
DC22,DC12,DC22->DC12,2023-01-16,0,0
DC22,DC13,DC22->DC13,2023-01-16,0,0
DC22,DC14,DC22->DC14,2023-01-16,10643,9930
DC22,DC20,DC22->DC20,2023-01-16,0,0
DC22,DC21,DC22->DC21,2023-01-16,0,0
DC22,DC3,DC22->DC3,2023-01-16,61,57
DC22,DC32,DC22->DC32,2023-01-16,0,0
DC22,DC34,DC22->DC34,2023-01-16,0,0
DC22,DC35,DC22->DC35,2023-01-16,1424,1329
DC22,DC4,DC22->DC4,2023-01-16,42756,39893
DC22,DC40,DC22->DC40,2023-01-16,0,0
DC22,DC5,DC22->DC5,2023-01-16,5381,5021
DC22,DC62,DC22->DC62,2023-01-16,12032,11226
DC22,DC64,DC22->DC64,2023-01-16,0,0
DC22,DC65,DC22->DC65,2023-01-16,0,0
DC22,DC70,DC22->DC70,2023-01-16,1810,1689
DC22,DC76,DC22->DC76,2023-01-16,0,0
DC22,DC8,DC22->DC8,2023-01-16,159,148
DC22,DC81,DC22->DC81,2023-01-16,0,0
DC22,DC9,DC22->DC9,2023-01-16,0,0
DC23,DC10,DC23->DC10,2023-01-16,14302,13344
DC23,DC12,DC23->DC12,2023-01-16,0,0
DC23,DC14,DC23->DC14,2023-01-16,11988,11185
DC23,DC18,DC23->DC18,2023-01-16,0,0
DC23,DC20,DC23->DC20,2023-01-16,0,0
DC23,DC29,DC23->DC29,2023-01-16,0,0
DC23,DC3,DC23->DC3,2023-01-16,2,2
DC23,DC32,DC23->DC32,2023-01-16,0,0
DC23,DC34,DC23->DC34,2023-01-16,0,0
DC23,DC35,DC23->DC35,2023-01-16,2207,2059
DC23,DC36,DC23->DC36,2023-01-16,0,0
DC23,DC4,DC23->DC4,2023-01-16,51675,48215
DC23,DC40,DC23->DC40,2023-01-16,0,0
DC23,DC5,DC23->DC5,2023-01-16,7843,7318
DC23,DC6,DC23->DC6,2023-01-16,0,0
DC23,DC62,DC23->DC62,2023-01-16,14279,13323
DC23,DC64,DC23->DC64,2023-01-16,0,0
DC23,DC65,DC23->DC65,2023-01-16,0,0
DC23,DC70,DC23->DC70,2023-01-16,4617,4308
DC23,DC8,DC23->DC8,2023-01-16,117,109
DC23,DC81,DC23->DC81,2023-01-16,0,0
