场地1,场地2,edge,日期,预测货量,线路能力,分流增加货量,调整后货量,线路负荷率
DC47,DC70,DC47->DC70,2023-01-19,18,51136,0.0,18.0,0.0003520025031289111
DC47,DC8,DC47->DC8,2023-01-19,7289,59443,0.0,7289.0,0.12262167118079505
DC47,DC81,DC47->DC81,2023-01-19,0,4412,0.0,0.0,0.0
DC47,DC9,DC47->DC9,2023-01-19,0,65326,0.0,0.0,0.0
DC48,DC10,DC48->DC10,2023-01-19,2799,16358,0.0,2799.0,0.17110893752292455
DC48,DC12,DC48->DC12,2023-01-19,0,1330,0.0,0.0,0.0
DC48,DC14,DC48->DC14,2023-01-19,1592,12446,0.0,1592.0,0.12791258235577696
DC48,DC29,DC48->DC29,2023-01-19,0,66,0.0,0.0,0.0
DC48,DC3,DC48->DC3,2023-01-19,0,7132,0.0,0.0,0.0
DC48,DC32,DC48->DC32,2023-01-19,0,44,0.0,0.0,0.0
DC48,DC34,DC48->DC34,2023-01-19,0,3,0.0,0.0,0.0
DC48,DC35,DC48->DC35,2023-01-19,8,4003,0.0,8.0,0.0019985011241568824
DC48,DC4,DC48->DC4,2023-01-19,5,6753,0.0,5.0,0.0007404116688879016
DC48,DC40,DC48->DC40,2023-01-19,0,666,0.0,0.0,0.0
DC48,DC50,DC48->DC50,2023-01-19,0,77,0.0,0.0,0.0
DC48,DC62,DC48->DC62,2023-01-19,2194,13834,0.0,2194.0,0.15859476651727628
DC48,DC64,DC48->DC64,2023-01-19,0,42,0.0,0.0,0.0
DC48,DC65,DC48->DC65,2023-01-19,0,249,0.0,0.0,0.0
DC48,DC70,DC48->DC70,2023-01-19,148,2901,0.0,148.0,0.0510168907273354
DC48,DC8,DC48->DC8,2023-01-19,6277,64292,1103.0,7380.0,0.1147887762085485
DC48,DC9,DC48->DC9,2023-01-19,0,62978,0.0,0.0,0.0
DC49,DC10,DC49->DC10,2023-01-19,0,4070,0.0,0.0,0.0
DC49,DC12,DC49->DC12,2023-01-19,0,2142,0.0,0.0,0.0
DC49,DC14,DC49->DC14,2023-01-19,0,6173,0.0,0.0,0.0
DC49,DC3,DC49->DC3,2023-01-19,0,3615,0.0,0.0,0.0
DC49,DC35,DC49->DC35,2023-01-19,0,822,0.0,0.0,0.0
DC49,DC9,DC49->DC9,2023-01-19,0,27048,0.0,0.0,0.0
DC50,DC10,DC50->DC10,2023-01-19,1423,15886,0.0,1423.0,0.08957572705526878
DC50,DC12,DC50->DC12,2023-01-19,0,2750,0.0,0.0,0.0
DC50,DC14,DC50->DC14,2023-01-19,1096,12477,0.0,1096.0,0.08784162859661777
DC50,DC29,DC50->DC29,2023-01-19,0,65,0.0,0.0,0.0
DC50,DC3,DC50->DC3,2023-01-19,0,6919,0.0,0.0,0.0
DC50,DC32,DC50->DC32,2023-01-19,0,22,0.0,0.0,0.0
DC50,DC34,DC50->DC34,2023-01-19,0,3,0.0,0.0,0.0
DC50,DC35,DC50->DC35,2023-01-19,12,20381,0.0,12.0,0.0005887836710661891
DC50,DC4,DC50->DC4,2023-01-19,2,4093,0.0,2.0,0.0004886391399951136
DC50,DC40,DC50->DC40,2023-01-19,0,322,0.0,0.0,0.0
DC50,DC48,DC50->DC48,2023-01-19,0,60,0.0,0.0,0.0
DC50,DC62,DC50->DC62,2023-01-19,1278,14039,0.0,1278.0,0.09103212479521333
DC50,DC64,DC50->DC64,2023-01-19,0,9,0.0,0.0,0.0
DC50,DC65,DC50->DC65,2023-01-19,0,135,0.0,0.0,0.0
DC50,DC70,DC50->DC70,2023-01-19,11,2353,0.0,11.0,0.004674883127921802
DC50,DC8,DC50->DC8,2023-01-19,3331,33218,0.0,3331.0,0.1002769582756337
DC50,DC9,DC50->DC9,2023-01-19,0,21217,663.0,663.0,0.031248527124475657
DC51,DC10,DC51->DC10,2023-01-19,5062,73471,0.0,5062.0,0.06889793251759198
DC51,DC12,DC51->DC12,2023-01-19,0,15074,0.0,0.0,0.0
DC51,DC14,DC51->DC14,2023-01-19,4449,25068,0.0,4449.0,0.17747726184777404
DC51,DC29,DC51->DC29,2023-01-19,0,250,0.0,0.0,0.0
DC51,DC3,DC51->DC3,2023-01-19,0,49638,0.0,0.0,0.0
DC51,DC32,DC51->DC32,2023-01-19,0,344,0.0,0.0,0.0
DC51,DC34,DC51->DC34,2023-01-19,0,14,0.0,0.0,0.0
DC51,DC35,DC51->DC35,2023-01-19,199,22655,0.0,199.0,0.008783932906643125
DC51,DC4,DC51->DC4,2023-01-19,11,26361,0.0,11.0,0.0004172831076211069
DC51,DC40,DC51->DC40,2023-01-19,0,1519,0.0,0.0,0.0
DC51,DC62,DC51->DC62,2023-01-19,5419,27765,0.0,5419.0,0.19517377993877183
DC51,DC64,DC51->DC64,2023-01-19,0,485,0.0,0.0,0.0
DC51,DC65,DC51->DC65,2023-01-19,0,6931,0.0,0.0,0.0
DC51,DC70,DC51->DC70,2023-01-19,280,5702,0.0,280.0,0.049105576990529635
DC51,DC8,DC51->DC8,2023-01-19,19292,118955,2911.0,22203.0,0.1866504140221092
DC51,DC81,DC51->DC81,2023-01-19,0,16240,0.0,0.0,0.0
DC51,DC9,DC51->DC9,2023-01-19,0,261337,0.0,0.0,0.0
DC52,DC10,DC52->DC10,2023-01-19,55,498,0.0,55.0,0.11044176706827309
DC52,DC14,DC52->DC14,2023-01-19,35,438,0.0,35.0,0.07990867579908675
DC52,DC3,DC52->DC3,2023-01-19,0,216,0.0,0.0,0.0
DC52,DC35,DC52->DC35,2023-01-19,0,955,0.0,0.0,0.0
DC52,DC4,DC52->DC4,2023-01-19,0,219,0.0,0.0,0.0
DC52,DC40,DC52->DC40,2023-01-19,0,79,0.0,0.0,0.0
DC52,DC46,DC52->DC46,2023-01-19,0,10,0.0,0.0,0.0
DC52,DC62,DC52->DC62,2023-01-19,51,556,0.0,51.0,0.09172661870503597
DC52,DC64,DC52->DC64,2023-01-19,0,3,0.0,0.0,0.0
DC52,DC65,DC52->DC65,2023-01-19,0,14,0.0,0.0,0.0
DC52,DC70,DC52->DC70,2023-01-19,0,716,0.0,0.0,0.0
DC52,DC8,DC52->DC8,2023-01-19,179,3998,54.0,233.0,0.058279139569784894
DC52,DC9,DC52->DC9,2023-01-19,0,38,0.0,0.0,0.0
DC53,DC10,DC53->DC10,2023-01-19,653,3633,0.0,653.0,0.17974126066611615
DC53,DC14,DC53->DC14,2023-01-19,643,2714,0.0,643.0,0.23691967575534267
DC53,DC25,DC53->DC25,2023-01-19,0,346,0.0,0.0,0.0
DC53,DC3,DC53->DC3,2023-01-19,0,11,0.0,0.0,0.0
DC53,DC33,DC53->DC33,2023-01-19,0,2,0.0,0.0,0.0
DC53,DC35,DC53->DC35,2023-01-19,0,50,0.0,0.0,0.0
DC53,DC4,DC53->DC4,2023-01-19,8,188,0.0,8.0,0.0425531914893617
DC53,DC62,DC53->DC62,2023-01-19,613,12817,0.0,613.0,0.047827104626667706
DC53,DC64,DC53->DC64,2023-01-19,0,1513,295.0,295.0,0.19497686715135493
DC53,DC65,DC53->DC65,2023-01-19,0,675,0.0,0.0,0.0
DC53,DC70,DC53->DC70,2023-01-19,0,204,0.0,0.0,0.0
DC53,DC8,DC53->DC8,2023-01-19,2833,15689,0.0,2833.0,0.18057237554974823
DC54,DC23,DC54->DC23,2023-01-19,0,53,0.0,0.0,0.0
DC54,DC37,DC54->DC37,2023-01-19,0,32,0.0,0.0,0.0
DC55,DC10,DC55->DC10,2023-01-19,98,1201,0.0,98.0,0.08159866777685262
DC55,DC14,DC55->DC14,2023-01-19,32,478,0.0,32.0,0.06694560669456066
DC55,DC20,DC55->DC20,2023-01-19,0,12,0.0,0.0,0.0
DC55,DC3,DC55->DC3,2023-01-19,0,239,0.0,0.0,0.0
DC55,DC33,DC55->DC33,2023-01-19,0,2,0.0,0.0,0.0
DC55,DC35,DC55->DC35,2023-01-19,0,2,0.0,0.0,0.0
DC55,DC4,DC55->DC4,2023-01-19,352,1981,0.0,352.0,0.17768803634528016
DC55,DC62,DC55->DC62,2023-01-19,89,507,0.0,89.0,0.1755424063116371
DC55,DC8,DC55->DC8,2023-01-19,1,709,44.0,45.0,0.06346967559943582
DC55,DC9,DC55->DC9,2023-01-19,0,22,0.0,0.0,0.0
DC56,DC10,DC56->DC10,2023-01-19,0,821,0.0,0.0,0.0
DC56,DC12,DC56->DC12,2023-01-19,0,44,0.0,0.0,0.0
DC56,DC14,DC56->DC14,2023-01-19,0,825,0.0,0.0,0.0
DC56,DC3,DC56->DC3,2023-01-19,0,248,0.0,0.0,0.0
DC56,DC35,DC56->DC35,2023-01-19,0,70,0.0,0.0,0.0
DC56,DC4,DC56->DC4,2023-01-19,0,215,0.0,0.0,0.0
DC56,DC40,DC56->DC40,2023-01-19,0,455,0.0,0.0,0.0
DC56,DC61,DC56->DC61,2023-01-19,0,1,0.0,0.0,0.0
DC56,DC62,DC56->DC62,2023-01-19,0,10,0.0,0.0,0.0
DC56,DC70,DC56->DC70,2023-01-19,62,1581,0.0,62.0,0.0392156862745098
DC56,DC8,DC56->DC8,2023-01-19,0,945,0.0,0.0,0.0
DC56,DC9,DC56->DC9,2023-01-19,0,495,0.0,0.0,0.0
DC57,DC10,DC57->DC10,2023-01-19,0,99,0.0,0.0,0.0
DC57,DC14,DC57->DC14,2023-01-19,0,172,0.0,0.0,0.0
DC57,DC32,DC57->DC32,2023-01-19,0,53,0.0,0.0,0.0
DC57,DC35,DC57->DC35,2023-01-19,0,249,0.0,0.0,0.0
DC57,DC4,DC57->DC4,2023-01-19,0,6,0.0,0.0,0.0
DC57,DC40,DC57->DC40,2023-01-19,0,29,0.0,0.0,0.0
DC57,DC62,DC57->DC62,2023-01-19,0,103,0.0,0.0,0.0
DC57,DC70,DC57->DC70,2023-01-19,0,196,0.0,0.0,0.0
DC57,DC8,DC57->DC8,2023-01-19,0,76,0.0,0.0,0.0
DC58,DC10,DC58->DC10,2023-01-19,0,39928,0.0,0.0,0.0
DC58,DC12,DC58->DC12,2023-01-19,0,3242,0.0,0.0,0.0
DC58,DC14,DC58->DC14,2023-01-19,0,15835,0.0,0.0,0.0
DC58,DC29,DC58->DC29,2023-01-19,0,1,0.0,0.0,0.0
DC58,DC3,DC58->DC3,2023-01-19,0,14136,0.0,0.0,0.0
DC58,DC34,DC58->DC34,2023-01-19,0,1,0.0,0.0,0.0
DC58,DC35,DC58->DC35,2023-01-19,0,4050,0.0,0.0,0.0
DC58,DC4,DC58->DC4,2023-01-19,0,7760,0.0,0.0,0.0
DC58,DC40,DC58->DC40,2023-01-19,0,2737,0.0,0.0,0.0
DC58,DC70,DC58->DC70,2023-01-19,0,3605,0.0,0.0,0.0
DC58,DC8,DC58->DC8,2023-01-19,0,32412,0.0,0.0,0.0
DC58,DC81,DC58->DC81,2023-01-19,0,1652,0.0,0.0,0.0
DC58,DC9,DC58->DC9,2023-01-19,0,37288,0.0,0.0,0.0
DC59,DC10,DC59->DC10,2023-01-19,681,6358,0.0,681.0,0.10710915382195658
DC59,DC14,DC59->DC14,2023-01-19,740,3896,0.0,740.0,0.18993839835728954
DC59,DC3,DC59->DC3,2023-01-19,0,43,0.0,0.0,0.0
DC59,DC35,DC59->DC35,2023-01-19,328,2655,0.0,328.0,0.12354048964218456
DC59,DC4,DC59->DC4,2023-01-19,2417,15056,0.0,2417.0,0.16053400637619553
DC59,DC40,DC59->DC40,2023-01-19,0,821,0.0,0.0,0.0
DC59,DC62,DC59->DC62,2023-01-19,308,4037,0.0,308.0,0.07629427792915532
DC59,DC64,DC59->DC64,2023-01-19,0,3921,0.0,0.0,0.0
DC59,DC65,DC59->DC65,2023-01-19,0,975,0.0,0.0,0.0
DC59,DC70,DC59->DC70,2023-01-19,596,3809,0.0,596.0,0.15647151483328958
DC59,DC8,DC59->DC8,2023-01-19,3,13021,305.0,308.0,0.023654097227555487
DC6,DC10,DC6->DC10,2023-01-19,0,624,0.0,0.0,0.0
DC6,DC14,DC6->DC14,2023-01-19,0,130,0.0,0.0,0.0
DC6,DC23,DC6->DC23,2023-01-19,0,52,0.0,0.0,0.0
DC6,DC4,DC6->DC4,2023-01-19,0,612,0.0,0.0,0.0
DC6,DC62,DC6->DC62,2023-01-19,0,412,0.0,0.0,0.0
DC6,DC70,DC6->DC70,2023-01-19,0,2,0.0,0.0,0.0
DC60,DC10,DC60->DC10,2023-01-19,1058,7433,0.0,1058.0,0.14233822144490785
DC60,DC14,DC60->DC14,2023-01-19,1050,7222,776.0,1826.0,0.25283854887842705
DC60,DC3,DC60->DC3,2023-01-19,0,17,0.0,0.0,0.0
DC60,DC34,DC60->DC34,2023-01-19,0,2,0.0,0.0,0.0
DC60,DC35,DC60->DC35,2023-01-19,144,2016,0.0,144.0,0.07142857142857142
DC60,DC4,DC60->DC4,2023-01-19,16,1514,0.0,16.0,0.010568031704095112
DC60,DC40,DC60->DC40,2023-01-19,0,206,0.0,0.0,0.0
DC60,DC62,DC60->DC62,2023-01-19,2881,14408,0.0,2881.0,0.19995835646862853
DC60,DC64,DC60->DC64,2023-01-19,0,234,0.0,0.0,0.0
DC60,DC70,DC60->DC70,2023-01-19,147,3353,0.0,147.0,0.04384133611691023
DC60,DC8,DC60->DC8,2023-01-19,5979,21799,0.0,5979.0,0.27427863663470803
DC61,DC10,DC61->DC10,2023-01-19,0,301,0.0,0.0,0.0
DC61,DC14,DC61->DC14,2023-01-19,0,24,0.0,0.0,0.0
DC61,DC3,DC61->DC3,2023-01-19,0,19,0.0,0.0,0.0
DC61,DC4,DC61->DC4,2023-01-19,0,3,0.0,0.0,0.0
DC62,DC10,DC62->DC10,2023-01-19,12628,31614,0.0,12628.0,0.39944328462073764
DC62,DC14,DC62->DC14,2023-01-19,11794,30732,0.0,11794.0,0.3837693609267213
DC62,DC15,DC62->DC15,2023-01-19,0,2,0.0,0.0,0.0
DC62,DC17,DC62->DC17,2023-01-19,0,5,0.0,0.0,0.0
DC62,DC20,DC62->DC20,2023-01-19,0,6,0.0,0.0,0.0
DC62,DC21,DC62->DC21,2023-01-19,0,3,0.0,0.0,0.0
DC62,DC22,DC62->DC22,2023-01-19,0,3,0.0,0.0,0.0
DC62,DC23,DC62->DC23,2023-01-19,0,412,0.0,0.0,0.0
DC62,DC3,DC62->DC3,2023-01-19,2,79,0.0,2.0,0.02531645569620253
DC62,DC30,DC62->DC30,2023-01-19,0,3,0.0,0.0,0.0
DC62,DC32,DC62->DC32,2023-01-19,0,29,0.0,0.0,0.0
DC62,DC33,DC62->DC33,2023-01-19,0,12,0.0,0.0,0.0
DC62,DC34,DC62->DC34,2023-01-19,0,220,0.0,0.0,0.0
DC62,DC35,DC62->DC35,2023-01-19,42,487,0.0,42.0,0.08624229979466119
DC62,DC38,DC62->DC38,2023-01-19,0,4,0.0,0.0,0.0
DC62,DC4,DC62->DC4,2023-01-19,152,951,0.0,152.0,0.1598317560462671
DC62,DC40,DC62->DC40,2023-01-19,0,134,0.0,0.0,0.0
DC62,DC50,DC62->DC50,2023-01-19,0,2,0.0,0.0,0.0
DC62,DC64,DC62->DC64,2023-01-19,0,46,0.0,0.0,0.0
DC62,DC65,DC62->DC65,2023-01-19,0,89,0.0,0.0,0.0
DC62,DC70,DC62->DC70,2023-01-19,21,680,0.0,21.0,0.030882352941176472
DC62,DC73,DC62->DC73,2023-01-19,0,3,0.0,0.0,0.0
DC62,DC76,DC62->DC76,2023-01-19,0,3,0.0,0.0,0.0
DC62,DC8,DC62->DC8,2023-01-19,29132,114449,4625.0,33757.0,0.2949523368487274
DC62,DC9,DC62->DC9,2023-01-19,0,7,0.0,0.0,0.0
DC63,DC10,DC63->DC10,2023-01-19,0,4,0.0,0.0,0.0
DC63,DC14,DC63->DC14,2023-01-19,0,4,0.0,0.0,0.0
DC63,DC8,DC63->DC8,2023-01-19,0,26,0.0,0.0,0.0
DC64,DC10,DC64->DC10,2023-01-19,0,706,0.0,0.0,0.0
DC64,DC14,DC64->DC14,2023-01-19,0,397,0.0,0.0,0.0
DC64,DC30,DC64->DC30,2023-01-19,0,19,0.0,0.0,0.0
DC64,DC4,DC64->DC4,2023-01-19,0,19,0.0,0.0,0.0
DC64,DC62,DC64->DC62,2023-01-19,0,292,0.0,0.0,0.0
DC64,DC8,DC64->DC8,2023-01-19,0,1696,0.0,0.0,0.0
DC65,DC10,DC65->DC10,2023-01-19,0,10,0.0,0.0,0.0
DC65,DC14,DC65->DC14,2023-01-19,0,24,0.0,0.0,0.0
DC65,DC4,DC65->DC4,2023-01-19,0,18,0.0,0.0,0.0
DC65,DC43,DC65->DC43,2023-01-19,0,3,0.0,0.0,0.0
DC65,DC62,DC65->DC62,2023-01-19,0,15,0.0,0.0,0.0
DC65,DC8,DC65->DC8,2023-01-19,0,117,0.0,0.0,0.0
DC66,DC10,DC66->DC10,2023-01-19,0,496,0.0,0.0,0.0
DC66,DC14,DC66->DC14,2023-01-19,0,61,0.0,0.0,0.0
DC66,DC3,DC66->DC3,2023-01-19,0,104,0.0,0.0,0.0
DC66,DC4,DC66->DC4,2023-01-19,0,245,0.0,0.0,0.0
DC66,DC8,DC66->DC8,2023-01-19,0,5,0.0,0.0,0.0
DC66,DC9,DC66->DC9,2023-01-19,0,413,0.0,0.0,0.0
DC67,DC10,DC67->DC10,2023-01-19,0,115,0.0,0.0,0.0
DC67,DC12,DC67->DC12,2023-01-19,0,2979,0.0,0.0,0.0
DC67,DC14,DC67->DC14,2023-01-19,0,301,0.0,0.0,0.0
DC67,DC3,DC67->DC3,2023-01-19,0,111,0.0,0.0,0.0
DC67,DC32,DC67->DC32,2023-01-19,0,15,0.0,0.0,0.0
DC67,DC34,DC67->DC34,2023-01-19,0,144,0.0,0.0,0.0
DC67,DC35,DC67->DC35,2023-01-19,0,802,0.0,0.0,0.0
DC67,DC40,DC67->DC40,2023-01-19,0,126,0.0,0.0,0.0
DC67,DC9,DC67->DC9,2023-01-19,0,575,0.0,0.0,0.0
DC68,DC10,DC68->DC10,2023-01-19,364,2507,0.0,364.0,0.1451934583167132
DC68,DC14,DC68->DC14,2023-01-19,178,2416,171.0,349.0,0.14445364238410596
DC68,DC3,DC68->DC3,2023-01-19,0,3,0.0,0.0,0.0
DC68,DC35,DC68->DC35,2023-01-19,0,101,0.0,0.0,0.0
DC68,DC4,DC68->DC4,2023-01-19,3,46,0.0,3.0,0.06521739130434782
DC68,DC40,DC68->DC40,2023-01-19,0,33,0.0,0.0,0.0
DC68,DC62,DC68->DC62,2023-01-19,240,4328,0.0,240.0,0.05545286506469501
DC68,DC64,DC68->DC64,2023-01-19,0,16,0.0,0.0,0.0
DC68,DC65,DC68->DC65,2023-01-19,0,30,0.0,0.0,0.0
DC68,DC70,DC68->DC70,2023-01-19,0,256,0.0,0.0,0.0
DC68,DC8,DC68->DC8,2023-01-19,1679,24998,0.0,1679.0,0.06716537322985838
DC69,DC10,DC69->DC10,2023-01-19,399,10561,10.0,409.0,0.038727393239276584
DC69,DC14,DC69->DC14,2023-01-19,466,4479,0.0,466.0,0.10404108059834785
DC69,DC3,DC69->DC3,2023-01-19,0,2,0.0,0.0,0.0
DC69,DC4,DC69->DC4,2023-01-19,0,36,0.0,0.0,0.0
DC69,DC62,DC69->DC62,2023-01-19,36,5174,0.0,36.0,0.006957866254348666
DC69,DC8,DC69->DC8,2023-01-19,39,28132,0.0,39.0,0.0013863216266173752
DC7,DC10,DC7->DC10,2023-01-19,741,6979,150.0,891.0,0.12766872044705546
DC7,DC12,DC7->DC12,2023-01-19,0,4,0.0,0.0,0.0
DC7,DC14,DC7->DC14,2023-01-19,759,5409,0.0,759.0,0.1403216860787576
DC7,DC3,DC7->DC3,2023-01-19,0,1561,0.0,0.0,0.0
DC7,DC34,DC7->DC34,2023-01-19,0,3,0.0,0.0,0.0
DC7,DC35,DC7->DC35,2023-01-19,0,5,0.0,0.0,0.0
DC7,DC4,DC7->DC4,2023-01-19,0,4005,0.0,0.0,0.0
DC7,DC40,DC7->DC40,2023-01-19,0,2,0.0,0.0,0.0
DC7,DC62,DC7->DC62,2023-01-19,699,2497,0.0,699.0,0.2799359231077293
DC7,DC65,DC7->DC65,2023-01-19,0,119,0.0,0.0,0.0
DC7,DC70,DC7->DC70,2023-01-19,0,4,0.0,0.0,0.0
DC7,DC8,DC7->DC8,2023-01-19,1328,9598,0.0,1328.0,0.1383621587830798
DC7,DC9,DC7->DC9,2023-01-19,0,7759,0.0,0.0,0.0
DC70,DC10,DC70->DC10,2023-01-19,0,65,0.0,0.0,0.0
DC70,DC14,DC70->DC14,2023-01-19,0,107,0.0,0.0,0.0
DC70,DC3,DC70->DC3,2023-01-19,0,8,0.0,0.0,0.0
DC70,DC32,DC70->DC32,2023-01-19,0,541,0.0,0.0,0.0
DC70,DC34,DC70->DC34,2023-01-19,0,2,0.0,0.0,0.0
DC70,DC35,DC70->DC35,2023-01-19,11,832,0.0,11.0,0.013221153846153846
DC70,DC38,DC70->DC38,2023-01-19,0,161,0.0,0.0,0.0
DC70,DC4,DC70->DC4,2023-01-19,0,385,0.0,0.0,0.0
DC70,DC40,DC70->DC40,2023-01-19,0,430,0.0,0.0,0.0
DC70,DC62,DC70->DC62,2023-01-19,0,39,0.0,0.0,0.0
DC70,DC8,DC70->DC8,2023-01-19,0,170,0.0,0.0,0.0
DC71,DC10,DC71->DC10,2023-01-19,166,11080,0.0,166.0,0.014981949458483754
DC71,DC12,DC71->DC12,2023-01-19,0,11858,0.0,0.0,0.0
DC71,DC14,DC71->DC14,2023-01-19,100,1520,0.0,100.0,0.06578947368421052
DC71,DC3,DC71->DC3,2023-01-19,0,4193,0.0,0.0,0.0
DC71,DC35,DC71->DC35,2023-01-19,0,15794,0.0,0.0,0.0
DC71,DC4,DC71->DC4,2023-01-19,661,13758,0.0,661.0,0.04804477394970199
DC71,DC40,DC71->DC40,2023-01-19,0,280,0.0,0.0,0.0
DC71,DC62,DC71->DC62,2023-01-19,143,1212,0.0,143.0,0.11798679867986799
DC71,DC70,DC71->DC70,2023-01-19,0,12816,0.0,0.0,0.0
DC71,DC8,DC71->DC8,2023-01-19,3,956,57.0,60.0,0.06276150627615062
DC71,DC9,DC71->DC9,2023-01-19,0,166,0.0,0.0,0.0
DC72,DC10,DC72->DC10,2023-01-19,0,3456,0.0,0.0,0.0
DC72,DC14,DC72->DC14,2023-01-19,0,3305,0.0,0.0,0.0
DC72,DC3,DC72->DC3,2023-01-19,0,1011,0.0,0.0,0.0
DC72,DC35,DC72->DC35,2023-01-19,0,3821,0.0,0.0,0.0
DC72,DC4,DC72->DC4,2023-01-19,0,4616,0.0,0.0,0.0
DC72,DC62,DC72->DC62,2023-01-19,0,152,0.0,0.0,0.0
DC72,DC8,DC72->DC8,2023-01-19,0,125,0.0,0.0,0.0
DC72,DC9,DC72->DC9,2023-01-19,0,58,0.0,0.0,0.0
DC73,DC10,DC73->DC10,2023-01-19,9369,67903,0.0,9369.0,0.13797623079981738
DC73,DC12,DC73->DC12,2023-01-19,0,176,0.0,0.0,0.0
DC73,DC14,DC73->DC14,2023-01-19,4683,27255,0.0,4683.0,0.17182168409466153
DC73,DC20,DC73->DC20,2023-01-19,0,4,0.0,0.0,0.0
DC73,DC3,DC73->DC3,2023-01-19,0,12646,0.0,0.0,0.0
DC73,DC34,DC73->DC34,2023-01-19,0,3,0.0,0.0,0.0
DC73,DC35,DC73->DC35,2023-01-19,0,782,0.0,0.0,0.0
DC73,DC4,DC73->DC4,2023-01-19,20015,132787,2990.0,23005.0,0.17324738114423852
DC73,DC40,DC73->DC40,2023-01-19,0,3,0.0,0.0,0.0
DC73,DC62,DC73->DC62,2023-01-19,4358,42794,0.0,4358.0,0.10183670608029163
DC73,DC64,DC73->DC64,2023-01-19,0,7,0.0,0.0,0.0
DC73,DC70,DC73->DC70,2023-01-19,0,49,0.0,0.0,0.0
DC73,DC8,DC73->DC8,2023-01-19,651,52074,0.0,651.0,0.01250144025809425
DC73,DC9,DC73->DC9,2023-01-19,0,259,0.0,0.0,0.0
DC74,DC10,DC74->DC10,2023-01-19,0,765,0.0,0.0,0.0
DC74,DC14,DC74->DC14,2023-01-19,0,493,0.0,0.0,0.0
DC74,DC3,DC74->DC3,2023-01-19,0,731,0.0,0.0,0.0
DC74,DC4,DC74->DC4,2023-01-19,0,382,0.0,0.0,0.0
DC74,DC8,DC74->DC8,2023-01-19,0,5,0.0,0.0,0.0
DC74,DC9,DC74->DC9,2023-01-19,0,3862,0.0,0.0,0.0
DC75,DC35,DC75->DC35,2023-01-19,0,2,0.0,0.0,0.0
DC76,DC10,DC76->DC10,2023-01-19,0,4,0.0,0.0,0.0
DC76,DC14,DC76->DC14,2023-01-19,0,4,0.0,0.0,0.0
DC76,DC3,DC76->DC3,2023-01-19,0,12,0.0,0.0,0.0
DC76,DC4,DC76->DC4,2023-01-19,0,7,0.0,0.0,0.0
DC76,DC62,DC76->DC62,2023-01-19,0,2,0.0,0.0,0.0
DC76,DC8,DC76->DC8,2023-01-19,0,4,0.0,0.0,0.0
DC77,DC6,DC77->DC6,2023-01-19,0,2,0.0,0.0,0.0
DC8,DC10,DC8->DC10,2023-01-19,22745,63396,7553.9999,30298.9999,0.4779323600858098
DC8,DC13,DC8->DC13,2023-01-19,0,26,0.0,0.0,0.0
DC8,DC14,DC8->DC14,2023-01-19,11491,32291,0.0,11491.0,0.35585766931962465
DC8,DC15,DC8->DC15,2023-01-19,0,329,0.0,0.0,0.0
DC8,DC25,DC8->DC25,2023-01-19,0,3,0.0,0.0,0.0
DC8,DC27,DC8->DC27,2023-01-19,0,4,0.0,0.0,0.0
DC8,DC3,DC8->DC3,2023-01-19,8,13702,0.0,8.0,0.0005838563713326521
DC8,DC32,DC8->DC32,2023-01-19,0,30,0.0,0.0,0.0
DC8,DC33,DC8->DC33,2023-01-19,0,129,0.0,0.0,0.0
DC8,DC34,DC8->DC34,2023-01-19,0,565,0.0,0.0,0.0
DC8,DC35,DC8->DC35,2023-01-19,71,474,0.0,71.0,0.14978902953586498
DC8,DC38,DC8->DC38,2023-01-19,0,1,0.0,0.0,0.0
DC8,DC4,DC8->DC4,2023-01-19,703,5985,0.0,703.0,0.11746031746031746
DC8,DC40,DC8->DC40,2023-01-19,0,207,0.0,0.0,0.0
DC8,DC43,DC8->DC43,2023-01-19,0,3,0.0,0.0,0.0
DC8,DC44,DC8->DC44,2023-01-19,0,3,0.0,0.0,0.0
DC8,DC59,DC8->DC59,2023-01-19,0,54,0.0,0.0,0.0
DC8,DC62,DC8->DC62,2023-01-19,13163,42308,0.0,13163.0,0.31112319183133214
DC8,DC64,DC8->DC64,2023-01-19,0,77,0.0,0.0,0.0
DC8,DC65,DC8->DC65,2023-01-19,0,386,0.0,0.0,0.0
DC8,DC70,DC8->DC70,2023-01-19,41,1423,0.0,41.0,0.02881236823612087
DC8,DC76,DC8->DC76,2023-01-19,0,49,0.0,0.0,0.0
DC8,DC78,DC8->DC78,2023-01-19,0,5,0.0,0.0,0.0
DC8,DC9,DC8->DC9,2023-01-19,0,123,0.0,0.0,0.0
DC9,DC10,DC9->DC10,2023-01-19,0,1761,0.0,0.0,0.0
DC9,DC12,DC9->DC12,2023-01-19,0,388,0.0,0.0,0.0
DC9,DC13,DC9->DC13,2023-01-19,0,10,0.0,0.0,0.0
DC9,DC14,DC9->DC14,2023-01-19,0,30711,0.0,0.0,0.0
DC9,DC19,DC9->DC19,2023-01-19,0,2,0.0,0.0,0.0
DC9,DC21,DC9->DC21,2023-01-19,0,1,0.0,0.0,0.0
DC9,DC22,DC9->DC22,2023-01-19,0,5,0.0,0.0,0.0
DC9,DC23,DC9->DC23,2023-01-19,0,2,0.0,0.0,0.0
DC9,DC25,DC9->DC25,2023-01-19,0,44,0.0,0.0,0.0
